radius,b_iso,err_b_iso,b_ani,err_b_ani,B_bar,err_B_bar,pani,err_pani,po,err_po,pB,err_pB
1.221815106875,21.86028070773719,6.663839576147019,8.892126913409122,3.291507526121634,16.56099232126635,5.5817398803734,-6.199653519703583,-0.41790149222563117,-8.686534693169754,4.370898738367894,-9.200495243319414,-5.270283740277159
2.0363585118125,19.144206690366072,5.830976889918297,6.263124885687426,2.460498431642361,9.131403759416147,3.5868022880752757,-4.355663926891937,-0.22881524139239373,-6.854458539796832,3.6931102377678093,-7.61362586311888,-4.794346305981736
2.85090191675,16.428685691764034,5.000174288978784,5.8617956821947645,2.167210139681523,7.366462038489838,2.856530735592164,-5.0456198618401285,-0.271636145334786,-4.398785721384225,1.7309046702165527,-4.147985147023727,-2.384781406655756
3.685808906625,17.412700598665534,5.296107660250642,5.37594221078512,2.0776867947757616,4.95300082183207,2.09866953743023,-3.8971001291954415,-0.1773031311148202,-4.590840443767241,1.9375404711667181,-4.994806998654659,-3.0683969419139827
4.5207158965000005,19.199332066651817,5.836035473528166,4.889965005223447,2.0029512296470835,3.6325596811069176,1.6002746584090766,-2.7334750897608,-0.09716584480890113,-4.500799538665769,2.2424664427029444,-5.88105004087931,-3.9297053522074177
5.3352593014375005,17.869671967695872,5.429038198841556,4.661913153539213,1.817255531031207,3.361046869531576,1.408001149676385,-2.788291799042632,-0.09285345212350016,-3.4423890491404965,1.3681470863663179,-3.9718922546032043,-2.4652777507500248
6.1701662913125,14.457378196915851,4.3902439063848115,3.970988136494016,1.5017209012846204,2.954422420821313,1.209312230803441,-3.2197992422535697,-0.11402720283344032,-2.8489293567614076,0.853046919302368,-2.5570797366469176,-1.5114995892980418
6.9847096951875,10.994504066452803,3.337281415849122,3.4964103948173966,1.271259256199259,2.710178668317914,1.0927528826479118,-4.037649297326779,-0.1677042440096002,-2.4985642179433905,0.5322806593652234,-1.3557546780107232,-0.7492217893740536
7.8196166850625,10.01553254085641,3.038944867422603,3.48918358621597,1.2604660844223838,2.4534201320042026,1.0373057503398622,-4.724465052945723,-0.22760284937374617,-2.63955680207002,0.5151573615081857,-0.8812134325917937,-0.48056994688413524
8.63416009,11.032057617652914,3.3462348543810116,3.778598267850113,1.3949369763116288,2.225811476753566,1.0247303133727332,-4.693262384699429,-0.23415882319938844,-2.853486898607642,0.5024396915904192,-0.9115044404514465,-0.5150994915951363
