radius,h_err,l_err,u_err,cs_err,sig_err,Btot_err,Breg_err,Bord_err,po_err,pB_err,alphak_err,taue_err,taur_err,dkdc_err,mach_err,gamma_err
0.421090909090909,0.0005841117355993338,0.00048257212219262143,0.9020303116320321,1.7690435394022477,1.573172736667449,29.800322024808167,0.0,12.61003909192963,nan,-3.4576675006174464,1.1536211768027425,0.032728072227711937,0.04661199888673543,0.03676539573878506,0.18950843690980126,-2692.3249148115783
0.5895272727272727,0.0009815656960395019,0.0005808992093417786,0.9502075933928632,1.772148207079437,1.5693961635235385,24.698286142529405,0.0,9.14671559955719,nan,-5.254108121161676,1.2126746587563835,0.03726017949704629,0.04828137703534264,0.0797639498601292,0.1986648107918904,-999.8889523401267
0.7860363636363636,0.0014823217833103179,0.000671195632729321,0.9760834871013127,1.7757980343553956,1.570258033349447,20.990879827094265,0.0,7.096444854890584,nan,-7.316905017119001,0.9631173371612185,0.0417322901865133,0.051816730480319775,0.11779811980558601,0.20293657948292707,-445.7302284062794
0.9825454545454544,0.0019009388330962862,0.0007298270718851445,0.9701435453799871,1.7794766092808614,1.5750267763511792,18.776232024837448,0.0,5.575968476015006,nan,-7.963497041592401,0.6680552034775916,0.045464949303942515,0.05777362538357349,0.10728079903098643,0.20058961988161358,-305.1884449239641
1.2071272727272726,0.0022455739238165105,0.0007717339666518665,0.9399994137858759,1.7837144687027804,1.583756253547723,16.963934292627226,0.0,4.4658439801188825,nan,-8.01274376739661,0.4932260432636564,0.04938532668041861,0.06767736860789192,0.09176022252081951,0.19314783484675344,-238.53631123342353
1.4597818181818183,0.002604769468423557,0.0008163178390326976,0.8998892490380659,1.78852321520765,1.59561340293198,15.084054011647872,0.0,3.6681510856040247,nan,-8.275090216335554,0.3830651316196082,0.05428641057773207,0.08229828557223284,0.08516145382986491,0.18363027041222174,-184.4706245477775
1.7264727272727272,0.0029186775611205083,0.0008524930226862287,0.8429463565582516,1.7936440722774996,1.612526425889181,13.331665682899416,0.0,3.056372385965845,nan,-8.490872407176406,0.3079955305911073,0.06020169113323522,0.10551546944209549,0.08118622730651162,0.1707764174980669,-146.1543684160995
2.035272727272727,0.0032711044063744458,0.0008934716244969393,0.7867511035231406,1.7996280177235036,1.6321959826466124,11.667217766974245,0.0,2.5662276774947763,nan,-8.869333462250767,0.25147340030667625,0.06719958691754038,0.1374397579081499,0.08068009525916882,0.15808936210303953,-114.05235149494611
2.3581090909090907,0.0035984368039984446,0.0009325850558965928,0.730307536715638,1.80594281006109,1.6537959908908237,10.210418142189928,0.0,2.1534811331591572,nan,-9.059031650054925,0.21249635434469633,0.0751057501690568,0.18130366692934752,0.07965146992412935,0.14551618325394697,-91.8171306301425
2.7230545454545454,0.003973300823499489,0.0009758301561362818,0.6835894770512692,1.813148907564843,1.6747203610147205,8.969937946586452,0.0,1.842386576384502,nan,-9.450738695510038,0.1812081885911663,0.08340416892307717,0.23414637577468686,0.08141757826998597,0.1349400304625258,-73.24322694867283
