radius,h_err,l_err,u_err,cs_err,sig_err,Btot_err,Breg_err,Bord_err,po_err,pB_err,alphak_err,taue_err,taur_err,dkdc_err,mach_err,gamma_err
6.25,62.68810930104769,34.33895199766347,27.67559398655777,20.488548888627918,19.895770610863796,29.9784341814891,14.086989957507305,17.61906707096576,32.39191724247407,45.99447450522324,26.835998666715298,9.604499621889719,50.07891337921796,76.82918251692425,34.434272724576154,137.51281872874995
6.750000000000001,62.68622082053867,34.33889160673934,27.67452458063375,20.47528786253178,19.981028015576214,32.32635345520318,14.21162835120929,18.12870405614141,32.241960465612415,46.0935957448151,26.74710187040605,9.599569621484754,50.074299293773315,76.92186685745878,34.42552430708417,137.51785407414442
7.25,62.68440902479811,34.33883366969533,27.67349859108556,20.46255761982892,20.610370882984853,33.0628476078157,15.001981420595282,18.010642958123533,33.34292150229937,46.53954056854753,27.147549486208472,9.59483757040378,50.06987230165443,77.52074583702503,34.41712929074174,137.514642052343
7.75,62.68266981813634,34.33877805536576,27.672513699628777,20.450330302464277,19.598638210677755,33.47905992238714,15.009936116970499,19.50738156226514,32.82508065497047,46.42158751455739,27.263725496541202,9.590293039904855,50.06562242785185,77.52774786024213,34.40906891992329,137.50477769831704
8.25,62.68099937464906,34.33872464123304,27.671567740642306,20.438579850504432,19.342241690044382,33.94259145409239,15.057443900539807,20.065052402288725,33.298260562114855,46.37913116080144,27.36557147491576,9.585926277324832,50.06154035306163,77.5653979921058,34.40132566530542,137.49952628031076
8.75,62.67939411717294,34.33867331275239,27.670658689263988,20.427281865062156,19.720148335249842,35.99197958131461,15.146967152385201,21.107409342709605,33.07480146288991,46.41715127381795,27.367717455882662,9.581728154287324,50.05761736265827,77.63586536544574,34.39388312901638,137.5055119872997
9.25,62.67785069813178,34.33862396273728,27.669784650555044,20.41641348322426,19.852497825800487,37.60353328847105,15.594537690423833,21.991982325801228,32.56583118075954,46.568579083352894,27.541053786132757,9.577690119470335,50.05384530023894,77.9902528866635,34.386725958225114,137.51621023698388
9.75,62.676365982081094,34.33857649079935,27.668943849625173,20.405953263799642,19.78690309304367,39.19676387376268,15.865580050833334,23.170106729340418,31.096731615670258,46.664011665348085,27.54351157260624,9.573804155481477,50.050216525277015,78.20932947073479,34.379839766323606,137.53561812761143
10.25,62.674937029781596,34.338530802837596,27.66813462262209,20.39588108283347,19.977080827383087,40.93907386477565,16.71307008705769,24.25785800304901,29.488776919359474,47.12938093932002,27.63197855676279,9.570062739438479,50.046723874475,78.91290719175268,34.37321106095011,137.58174562638553
10.75,62.67356108365002,34.338486810571595,27.66735540850028,20.386178037947616,20.344712423185687,41.82703003116297,17.42401310734601,24.651468090770216,29.34740175820651,47.70935931096014,27.70647358437316,9.566458806896282,50.04336062645207,79.52627490159668,34.36682717818402,137.61571571469645
11.25,62.672235554453316,34.33844443111482,27.666604741492723,20.376826360667405,19.489824605306538,41.793258934479496,16.95561609640369,25.6021169191478,28.27137144323344,47.39600276955408,27.492657364467867,9.562985718800626,50.040120469441604,79.12088688184723,34.360676222315206,137.59938549443908
11.75,62.67095800912582,34.33840358658393,27.665881244217942,20.36780933598372,18.28215827104926,40.80599345761705,16.11003400254355,24.34068191547981,29.301759433457107,46.87981001966672,27.240539822025333,9.559637231181947,50.03699747170922,78.41155431593916,34.354747010655686,137.5582255288556
12.25,62.66972615960271,34.33836420374068,27.665183621361813,20.359111228477538,17.102008077502386,39.37001972952436,15.563366951707824,22.856373771863424,30.666284284953697,46.57234695940158,27.115672208377458,9.556407467333473,50.033986054432475,77.96925799224614,34.34902902291687,137.52093085703405
12.75,62.66853785257385,34.338326213663436,27.664510653879955,20.350717214403673,16.552097715033163,38.203543922991436,15.321267591841853,21.798658973223755,31.79252608023423,46.50273252945789,27.047157441023607,9.553290892243904,50.03108096681119,77.7777981029939,34.34351235472667,137.4976472966344
13.25,62.667391060072205,34.338289551445364,27.663861193672368,20.34261331919182,16.447596774704923,37.98669471833007,15.211601886919185,21.569582477116793,32.295198709940024,46.50591408386707,26.987293529432538,9.55028228907873,50.02827726320106,77.69220301362793,34.338187674904056,137.4885344393055
13.749999999999998,62.666283870820635,34.33825415591711,27.663234158686794,20.334786359877814,16.40570074826127,37.75037196466353,15.339061326923757,21.307087795800257,32.923965018363326,46.62725609264549,27.032499757334357,9.547376737525019,50.02557028208498,77.79291407091317,34.333046186148536,137.4798377620081
14.25,62.6652144822671,34.33821996939145,27.66262852841178,20.32722389202657,16.38070178815946,37.351702725808885,15.594087133495623,20.790010811821418,33.58918057288709,46.88592407536691,27.074186820466313,9.54456959383314,50.022955626715,77.99597958526633,34.32807958883627,137.47093200014112
14.75,62.66418119324727,34.33818693742809,27.66204333972453,20.31991416075152,16.48741941536443,36.10783227498118,15.844162413703883,19.65589358004924,34.64268366434519,47.30578826151108,27.035534288461026,9.541856472405426,50.020429147275415,78.19781442855111,34.323280047645625,137.45638386134257
15.249999999999998,62.663182397218264,34.3381550086168,27.661477683061836,20.312846055473937,16.37453719026469,36.92587136349861,15.789841130490428,20.02441649838467,35.02024765451786,47.398394118218114,26.946400019893712,9.539233228796487,50.017986924431426,78.1543320850014,34.31864016076265,137.45459118033327
15.75,62.66221657601322,34.33812413437733,27.660930698885807,20.306009068100003,16.713029620056517,37.15302403543177,15.408452173169568,20.361080135058995,36.62567328980833,47.11261341619073,26.91410298780627,9.536695944003029,50.01562525414223,77.8497106466798,34.31415293144103,137.4450890735016
