radius,b_iso,err_b_iso,b_ani,err_b_ani,B_bar,err_B_bar,pani,err_pani,po,err_po,pB,err_pB
6.25,6.392260463515008,2.951929904738986,5.035319079563872,2.167312721110124,1.9358997000102454,0.2727099963278573,-7.571186707190622,-0.20623654479162834,-12.090428205671826,3.3655023746168795,-20.122219992108445,-8.702852130985677
6.750000000000001,6.404370243914267,2.9573531235571413,4.451156140712922,1.9192417472441001,1.860299805717119,0.2643788946067854,-6.3931828411701055,-0.152786937225077,-11.93725027567596,3.7565305186393814,-20.992675958690334,-9.054922695278135
7.25,6.596960986194178,3.046118898793605,4.004000588564438,1.7293799462882204,2.1626037600875643,0.3244334142894313,-5.713951144271937,-0.12667917364460893,-11.59957524146742,4.052196556163033,-18.613781743170996,-8.227585221142212
7.75,5.961624466695134,2.7526100118259653,4.259565371232423,1.8372744140471893,1.8173381658318835,0.27278129772068904,-6.295856677238715,-0.14982253402319626,-10.534912802663623,3.1981714343298226,-17.17990576798025,-7.633923293620538
8.25,5.941078758807821,2.7429848938712538,4.3498121890890715,1.8745551661302333,1.8345134820044495,0.27623083840065943,-6.296432539826986,-0.1464884081661669,-9.849875170452384,2.8631906783276913,-15.459982764262744,-6.92354169324093
8.75,6.412304610824581,2.960405096708499,4.061916443256796,1.7514845560708028,2.032219974509864,0.30781969200322,-5.336376971516002,-0.10634371312103773,-9.60674650886086,3.1835871684451518,-15.13021561476855,-6.7970885777188546
9.25,6.787995287226663,3.1337058924862573,3.8493224206751555,1.6625543748214822,1.8530642716487555,0.288976806270043,-4.713201260944821,-0.08505953972027724,-9.276492655102444,3.2143445169197795,-15.484090460375938,-6.973038923635352
9.75,6.990327008790017,3.226968077168868,3.600615739064157,1.5584527209171568,1.6438969206898577,0.2608137819052335,-4.017023244557126,-0.06443051854724423,-9.344989285661576,3.4627892079579077,-17.137580012403433,-7.679796327405734
10.25,7.2852670640348265,3.3629767123186056,3.1432205229698913,1.3689873200129659,1.3596997542721583,0.227247572905057,-2.9952733110608056,-0.04061796820416512,-9.720575966381677,3.994782476730348,-20.418956561639288,-9.093875516835261
10.75,7.549176430870656,3.4846555941086534,2.820700461429497,1.2352195826900774,1.1770613974843218,0.20509133217917833,-2.451965597169201,-0.029678003505913538,-9.557747179019632,4.134013811138257,-21.450725267131002,-9.625563904848962
11.25,6.904341886638752,3.186875803855085,2.9050971600435482,1.2696339860179942,1.1964196093277928,0.2028603158597134,-2.61045610007394,-0.03288324677562314,-9.55209826942623,4.050884197691153,-21.335703068475365,-9.517094996677638
11.75,6.0095151907777495,2.773738294907381,3.1955733377592224,1.3899842970114944,1.2273910785082451,0.19773312009186428,-3.3030243193028226,-0.04787473317613412,-9.392783611801788,3.6691675902099026,-20.523300982188953,-9.075263645623297
12.25,5.0413847488762125,2.3268033664367196,3.639675069638408,1.5778732609741308,0.8368396361187668,0.13024042336650019,-3.9551296112485015,-0.06558263740285843,-7.892986048526491,2.4782673596702023,-20.700709602560124,-9.034180567079801
12.75,4.348336148247734,2.006861110072698,4.02102600998063,1.7408476043361827,0.5818643035791699,0.08914898697277165,-4.605596608966303,-0.08624605057821062,-7.26177667410405,1.7166156912536428,-21.485122787066928,-9.263882788498286
13.25,4.081365419606913,1.8835822970479783,4.074829469555463,1.7635398354464025,0.5063824490980511,0.0770288821820267,-4.667353673320496,-0.08840271527309904,-6.96735828732791,1.4964181591779224,-21.414321680730232,-9.223099283774731
13.749999999999998,3.7768072826886896,1.7429678527344064,3.970788312605205,1.7193007406281844,0.4494298827737933,0.06893832534019372,-4.7603677794264305,-0.09288085416213714,-6.8305780560123495,1.362674438716103,-21.139654662368706,-9.135838964622506
14.25,3.3575657497231868,1.54944087091668,3.8446921572200914,1.667305056749453,0.35165141392053484,0.05483682789293756,-4.844396485474803,-0.09952149914356083,-6.623377732935606,1.184138945390943,-22.02385817874785,-9.485324805136381
14.75,2.7316319095971124,1.260547056044332,3.8448474724672237,1.6714062868923008,0.20575291168748513,0.03259982549868986,-5.180572504314084,-0.11980863299833443,-6.3754372746686805,0.7803660222120852,-24.449754998020644,-10.357379699516912
15.249999999999998,2.741825841318853,1.265212888600866,3.041413901932199,1.3226960471040825,0.3168327904825233,0.05002739426649003,-4.893385171474089,-0.10639178934269873,-6.6927559998038,1.2270485431715172,-20.173218531115893,-8.905951514961558
15.75,2.809204836083257,1.2962669246547804,2.4963984962029637,1.0825405854624788,0.5119994315177677,0.0788911875323153,-4.775473134249272,-0.09631991773572032,-6.816045021609644,1.5715137139918178,-14.102259215161265,-6.436481176485355
16.25,2.5742420379295,1.1878131128397431,2.302281869239475,0.9944512792367385,0.6098410028806255,0.09064152857879063,-5.474642334542031,-0.11675021844796796,-6.735651448364294,1.3258075129242566,-10.07515314141615,-4.627586519048602
16.75,2.4464329308792734,1.1288081925807507,2.05076119349952,0.8837635831370573,0.7491845004074908,0.10910949255166931,-5.758195225212998,-0.12324698054534518,-6.305017752125331,1.1843428565903407,-7.285122995294068,-3.3511442222932915
