radius,h,l,u,cs,sig,Btot,Breg,Bord,po,pB,pani,alphak,taue_e,tau_r,dkdc,mach no,gamma,e_folding
6.25,0.11028769037813532,0.024428749334775582,3.7888124996621335,7.677638487743518,8.561613919470828,8.36439715191339,1.9358997000102454,5.3946404775035495,-12.090428205671826,-20.122219992108445,-7.615564901462771,3.7888124996621335,6.3093908918593185,25.31209940629736,3.8061112104356676,0.4934867024164454,6.081714752605652,0.16442731050014464
6.750000000000001,0.11840155856070751,0.024646143612105313,3.853379002180223,7.731273762527084,8.638351910265241,8.018071125731675,1.860299805717119,4.824262260300275,-11.93725027567596,-20.992675958690334,-6.419848558619128,3.8474223313536897,6.2588791072852334,24.615397635832593,3.9229836762122545,0.4984145071743893,5.583674775886812,0.1790935253461602
7.25,0.13149772957082365,0.02537561645821718,4.140420940084009,7.784539500432817,8.817150378375372,8.014285369871557,2.1626037600875643,4.550700576435372,-11.59957524146742,-18.613781743170996,-5.732969558029755,4.127717744986635,5.997377968683745,20.71237605950753,5.331774731960725,0.5318774398734573,6.685201812511591,0.14958411549049497
7.75,0.14110339838709676,0.025452065209817305,3.7682046670221037,7.837443235932105,8.696256832052805,7.549011951420506,1.8173381658318835,4.631049034591579,-10.534912802663623,-17.17990576798025,-6.321319158044767,3.7509935431128194,6.6096408072198525,27.935043471743096,5.287139722403959,0.48079514627246317,5.26074554446576,0.19008712577858625
8.25,0.15023694748772234,0.025125824265461543,3.7018097076699266,7.88999225089081,8.715237967543763,7.588328051314165,1.8345134820044495,4.720837404105754,-9.849875170452384,-15.459982764262744,-6.321902030811606,3.679433830516872,6.641949094186143,29.478960021842862,6.11706041024313,0.4691778635463144,5.102607846767063,0.19597821937925042
8.75,0.15638672257392872,0.0245479528448523,3.884025887944347,7.942193586269233,8.841046095344035,7.8579089864161045,2.032219974509864,4.541925056272595,-9.60674650886086,-15.13021561476855,-5.3518609512370725,3.8548954391726467,6.184754698998631,25.26567041094567,7.118976972973632,0.48903691980754527,5.465873915848642,0.18295336032183943
9.25,0.16088597324380582,0.023870227082701766,3.9715107715159825,7.994054053134445,8.926242099153637,8.020474444357077,1.8530642716487555,4.272134161420211,-9.276492655102444,-15.484090460375938,-4.723861294960633,3.1797412083901873,5.881527345689821,23.28115027077092,6.081800899024333,0.4968080957569664,4.513129753644933,0.22157572562419045
9.75,0.16326816134172034,0.023326924305500575,3.976858950277349,8.045580243033708,8.974785153834905,8.033150221181558,1.6438969206898577,3.9581347610017175,-9.344989285661576,-17.137580012403433,-4.023618039205344,2.866456960737952,5.739930144563226,22.95263839325112,5.066667867033103,0.49429113005500447,3.6589415227591084,0.27330308335890735
10.25,0.1661323569470191,0.023028684737146476,4.0852672699394175,8.09677853777374,9.06902593207185,8.050076699764883,1.3596997542721583,3.424707093721576,-9.720575966381677,-20.418956561639288,-2.998004915905865,2.4514999923397065,5.516174223497653,21.16962615769267,3.7212080727714483,0.5045546510727076,2.6616215149817553,0.3757108192773437
10.75,0.1743123645018931,0.023139789894139447,4.272646429697752,8.147655118646872,9.199988665515928,8.144439171052193,1.1770613974843218,3.056439861432958,-9.557747179019632,-21.450725267131002,-2.4534635387076147,2.0126044920412007,5.299705910618875,18.828458980370595,3.070776035935864,0.524401974246467,2.057579313597093,0.4860079965771935
11.25,0.1807155066455302,0.023260173643629225,3.9459003276991718,8.19821597514189,9.098399560978189,7.585574881211807,1.1964196093277928,3.1418162567020302,-9.55209826942623,-21.335703068475365,-2.6122638710987354,2.487608095961436,5.768410469684936,24.327321082543772,3.7207202189200186,0.4813120732197932,2.194190094123025,0.45574902679509205
11.75,0.1880483563561917,0.02343806647002028,3.479295531922575,8.248466913174276,8.952245741499011,6.916100826678844,1.2273910785082451,3.423182410652294,-9.392783611801788,-20.523300982188953,-3.3066882437999126,3.42428639107034,6.592039135535804,36.197223027902396,5.030686790250893,0.42181117637333526,2.4090516889048463,0.41510109750056856
12.25,0.19538728555098536,0.02361736875229945,2.9567639704077417,8.298413562867898,8.809433627486573,6.27400154409675,0.8368396361187668,3.7346399008641704,-7.892986048526491,-20.700709602560124,-3.9614238648925992,2.906114941266957,7.816353057861107,60.152356307231564,3.8308108857564545,0.3563047259584754,1.4716624061794144,0.6795036659230169
12.75,0.20373949481238054,0.02385481654826512,2.5916701662184582,8.348061385917632,8.741103085624594,5.951070785907218,0.5818643035791699,4.062907363049325,-7.26177667410405,-21.485122787066928,-4.6155418455319595,2.543900844031213,9.00711414347521,91.30385561157489,2.960613458158526,0.31045173800355064,0.9021004812161536,1.108523962487931
13.25,0.2135490456907499,0.02416070824134817,2.481041438474624,8.397415682560208,8.75626385881195,5.789490658000521,0.5063824490980511,4.106173205152481,-6.96735828732791,-21.414321680730232,-4.67770509373451,2.432123225642512,9.529386852121618,106.65466787399257,2.805172707086368,0.29545297413670524,0.7455804073796342,1.341236961301775
13.749999999999998,0.2275906181780243,0.025056836547115352,2.4172012081849372,8.446481598178453,8.785551381058445,5.498492547382645,0.4494298827737933,3.99614151939745,-6.8305780560123495,-21.139654662368706,-4.771351661655992,2.366475952756982,10.143848448199,121.00977942644113,2.7535855331268313,0.2861784732599459,0.6480431569420877,1.5431071052716399
14.25,0.24356594314583474,0.026281527138476594,2.2969189016810154,8.495264129562209,8.800303919293121,5.116499219624314,0.35165141392053484,3.8607404083545935,-6.623377732935606,-22.02385817874785,-4.855973490438025,2.245841830720777,11.196808494569268,149.64022120551712,2.4141780642463395,0.2703763963839679,0.47360458773979525,2.1114660328193726
14.75,0.26434097018063224,0.028193556048449895,2.058650766854363,8.543768130847504,8.788288619154214,4.720910848208706,0.20575291168748513,3.8503488604547873,-6.3754372746686805,-24.449754998020644,-5.194736616188279,2.010327085497914,13.40159512117884,225.51824625173785,1.748640559403118,0.2409534921039757,0.22504856378255317,4.443485366857181
15.249999999999998,0.29906858653628277,0.031153407342505844,2.368546799580988,8.591998319153966,8.912488376326214,4.107090269779229,0.3168327904825233,3.057872060762416,-6.6927559998038,-20.173218531115893,-4.905317651107423,2.310057247304053,12.87101801619521,165.4736956746076,2.8471726299275626,0.27566890862872206,0.4766035599390901,2.098179879579162
15.75,0.34780036225339894,0.034938901242600295,2.837584641351406,8.639959279938978,9.093997083562158,3.792859169649263,0.5119994315177677,2.5483619973855633,-6.816045021609644,-14.102259215161265,-4.786562104266039,2.764091224870348,12.048964731465915,109.13576999037828,5.940947032127401,0.32842569616502254,0.9901627528187587,1.0099349800355921
16.25,0.406945256894154,0.03953208940269645,3.0766326027357835,8.687655472085824,9.21634557587114,3.507011537486964,0.6098410028806255,2.381681728154133,-6.735651448364294,-10.07515314141615,-5.491364392869733,2.993283664020637,12.573710179144166,97.95102644170909,9.926956358276913,0.3541384223420537,1.3275898223526799,0.7532447019124148
16.75,0.4743716016666658,0.044377231693503966,3.422986833948569,8.735091232741755,9.381825926210054,3.2790140246276693,0.7491845004074908,2.183322900629771,-6.305017752125331,-7.285122995294068,-5.777660065686968,3.326227446427168,12.686572130398266,80.71613690287835,17.085122458142955,0.3918661800712719,1.7777685656108495,0.5625029148022962
