radius,h_err,l_err,u_err,cs_err,sig_err,Btot_err,Breg_err,Bord_err,po_err,pB_err,pani_err,alphak_err,taue_err,taur_err,dkdc_err,mach_err,gamma_err
0.421090909090909,0.025231143860675723,0.003925311884969587,4.20555563054826,1.7690435394022477,4.02056607125156,7.461409541808019,6.228084958691207,6.183071009199193,0.463084521983792,0.4619421861944494,-0.5211696600008195,0.039189344205705176,0.05709921193777678,0.02992904801177379,5.380490145391886,0.8835493260092708,165.3155854932028
0.5895272727272727,0.04531342596205084,0.00484358491937845,4.478550735290283,1.772148207079437,4.297503590664704,5.512065482431168,4.043205021917624,4.01503651466809,0.24425237996693747,0.2373809488359106,-0.34674628203237434,0.017886724851916808,0.0659161865086076,0.030759463949288607,7.307230341314878,0.9363537406298824,83.74384021013167
0.7860363636363636,0.06953179346653177,0.005629869028222871,4.612526542444766,1.7757980343553956,4.432859084205648,4.527168791039942,2.784706510518637,2.7633255810322606,0.16102668360135539,0.1480610644673675,-0.2508026437282863,0.01003634887769717,0.07407462739774295,0.03294984873912311,8.705178448500654,0.9589859593647604,48.170329184233786
0.9825454545454544,0.08569466309778687,0.006031713301702163,4.554790608015668,1.7794766092808614,4.372793068784414,4.3409029275651445,2.0260358348458714,2.0060767646531805,0.16072128377781783,0.14758706903548094,-0.16465327188832732,0.007515014774803472,0.08003224783648824,0.03690991762801999,7.418048920627822,0.941761372379537,30.10334359829905
1.2071272727272726,0.09323775287144406,0.00618558020129749,4.354348698999559,1.7837144687027804,4.1671898107710446,4.480757405586036,1.5309419778517719,1.5096889196324172,0.1967475499972886,0.18572518498040072,-0.11260812334323508,0.0069075086747888825,0.08545060380291182,0.043657555264283186,5.529086198352587,0.8947165402925696,20.219824130728853
1.4597818181818183,0.09768187134061708,0.006299384023554957,4.099767551032795,1.78852321520765,3.906709978030497,4.586422533563523,1.201998800445046,1.178828613511115,0.2448146510750871,0.2383291369850695,-0.0810438007279539,0.007149163464751175,0.09195169812013144,0.05372903757090389,4.32766211966245,0.8365934194992906,14.670463884780792
1.7264727272727272,0.09565072018387406,0.0062563301659031584,3.756681114622567,1.7936440722774996,3.5576433608271407,4.802832727314529,0.9698506672709295,0.944437646613528,0.3354409293485557,0.3418534214020344,-0.06380724824659437,0.008618873165378798,0.09913639543963675,0.06998770745379632,3.292600853314241,0.7610834751778804,11.153415150940768
2.035272727272727,0.09351742852466706,0.006231835105252823,3.4288742845267746,1.7996280177235036,3.22690004682558,4.949852295389028,0.7878971543868242,0.7664663937961986,0.4462150919117522,0.48155379434098006,-0.0531107901270044,0.01075593647203063,0.10754434790072875,0.09263923329114836,2.603727696455065,0.6889962352069456,8.6320163856893
2.3581090909090907,0.08984260312774428,0.006184529884555804,3.11320190617015,1.80594281006109,2.913560937393932,5.092173564135414,0.646708160859512,0.6450235584021946,0.6093566301459042,0.713978862063605,-0.044031311417124686,0.01419576582705656,0.11683956293003386,0.12416817559653043,2.0492216788986846,0.6203157386573525,6.655107334106154
2.7230545454545454,0.08829961227009572,0.006196636035486072,2.859138914829494,1.813148907564843,2.6674646437658827,5.1379851024191066,0.5366882390970038,0.5808984901926986,0.7585445218082029,0.9669438080399656,-0.03630428428309443,0.018026482901673375,0.12662796413905042,0.16256966713825702,1.7239091172602794,0.5643917953914744,5.256416470622426
