radius,b_iso,err_b_iso,b_ani,err_b_ani,B_bar,err_B_bar,pani,err_pani,po,err_po,pB,err_pB
0.6153,17.68052740803736,6.271464718218086,3.71049513221391,1.3547156253267034,3.4291677663392544,0.7775442486455737,-2.035914611908419,-0.03189172804543559,-4.523435515208953,2.0890765874010357,-5.978529338043975,-3.2320715704462493
0.8592,16.78278073145426,5.955475869953211,3.9692869062638203,1.3649393233561289,3.4356981331848173,0.6185032979204328,-2.4548979582266828,-0.03450172830434087,-3.573501086525174,1.281703762710166,-4.287273621008616,-2.0749347033637986
1.103,15.804690507025418,5.610947624645706,3.868084239955655,1.3112780058462612,3.1124513352257845,0.5172910383461211,-2.569652899621141,-0.03364937063615316,-3.3981876956100825,1.108417324741814,-3.9802072700493785,-1.870798963080428
1.346,15.242825426640637,5.414164742357035,3.5355378290878816,1.1995373560945106,2.707869591793428,0.44539788332946184,-2.2722741596514098,-0.02663282437346958,-3.273992067537208,1.0980382058267353,-4.025434924064708,-1.893935867279161
1.5900000000000003,15.17298085057005,5.392277630865645,3.291992151508946,1.1187532964592013,2.373191170674999,0.38816336761748527,-2.0019410682862735,-0.020861603202290507,-3.1346170762979724,1.0783175575977881,-4.054244677570245,-1.9128107962283019
1.834,14.621771103492438,5.199424372918899,3.0493419159613793,1.0387616505830164,2.139770497697972,0.34873013124826086,-1.9663636902088788,-0.019911536225957163,-3.091842602048112,1.0630688301495697,-4.037926711953315,-1.9135529416489692
2.089,13.51789063943079,4.810047287264712,2.843504648988733,0.9662775095518698,1.9981012521318164,0.3175108858968182,-1.9358872184075704,-0.019144745690658584,-2.9398126785506724,0.9895265527966742,-3.782121718091944,-1.7832320854934418
2.333,12.35249975164517,4.398320455295252,2.7020604445958676,0.912835505064182,1.9254739901919113,0.2937099038815204,-2.150536245719476,-0.022094824144139442,-2.8141799409604125,0.8678237991535237,-3.3605559639314744,-1.5655957382918784
2.577,11.299362141069482,4.0262037466046,2.5759629384137344,0.8654570256624391,1.8575463912799566,0.2725635433248876,-2.1653566507024666,-0.021869924338777845,-2.6007215539531785,0.7554226734274225,-2.9533957183036765,-1.3603042425152196
2.821,10.310379708938338,3.676582908690196,2.455762407037076,0.8210445295479578,1.791350774539577,0.2535892195735118,-2.335563917370633,-0.024144005396070284,-2.469913728221688,0.6530014227896855,-2.57635686320778,-1.174502187382898
3.065,10.156000980944961,3.6244178916538434,2.410838114485541,0.8037257719658064,1.7070727216836186,0.23629833964022848,-2.3506992472979147,-0.02341049589960772,-2.3745547338090525,0.5921477329162442,-2.393287091984254,-1.0843300249156078
3.309,11.108824678128347,3.967777228052437,2.4718716687285687,0.8226709660926029,1.6024469940456385,0.21825103791286488,-2.0839001334973335,-0.01786345746554841,-2.2316719843127144,0.5545901427478138,-2.3682701507365445,-1.068915845820285
3.552,10.155288266628121,3.63037208403979,2.310048109406457,0.769054394293724,1.5288100765775807,0.20742216242754163,-2.1744749887869355,-0.019381602168285834,-2.250458543500296,0.5495158280348622,-2.3183636863143415,-1.0470631219466644
3.796,9.75711469783441,3.4912348736192875,2.1805514027096398,0.7273147627532254,1.4325585365161242,0.19526926012888993,-2.0666045821782073,-0.017898008610216024,-2.2267786454809038,0.5628057788833979,-2.372457892906507,-1.0758025008247165
4.04,9.308728776452654,3.3339893242846688,2.050073066437426,0.6850855264117878,1.3420112682516445,0.1837191794267466,-2.12439056147681,-0.018742549633372588,-2.2515785102644346,0.5623909116799857,-2.3675419264887916,-1.07799278852976
4.284,8.593417939028575,3.0808687098632475,1.898077196325323,0.6354900383491748,1.2626060565360027,0.17354468820050933,-2.1129978176675186,-0.018896755289680586,-2.1996837621526577,0.5481374149756777,-2.276862457144604,-1.0410982569057297
4.528,8.09176528503197,2.9040298721127513,1.8101787780430207,0.6059648108641768,1.213376596808077,0.16554370533259286,-2.0626137132802866,-0.018192246639904694,-2.1124543318879443,0.5212465096226943,-2.156096256698521,-0.9858015878924188
4.772000000000001,7.917173995024426,2.8444317007886903,1.7882870286356274,0.5976109011102833,1.184509082173524,0.1591045995252158,-2.2033993273224954,-0.01976111256155946,-2.1214333163957284,0.48970824435375826,-2.0462568187941144,-0.9324323594087588
5.026999999999999,7.233279795848297,2.601759572840866,1.6823194390333212,0.5621288208380113,1.1405356693572875,0.15204715421778628,-2.26058009747425,-0.020832370997221204,-2.0659511587432235,0.4610487401542356,-1.8938807672516502,-0.8631157610592735
5.270999999999999,6.694593150114108,2.410781571302638,1.5722716759722517,0.5259105826373388,1.0809253720635044,0.14404273012811764,-2.3979906569897085,-0.02311834919053011,-2.073345964167958,0.4441533641875543,-1.7918788191158912,-0.8188014108324361
5.514999999999999,6.891315761699807,2.4845865460202834,1.5728079534680128,0.5259178358152163,1.0379438492856987,0.1370808377706548,-2.160693394739685,-0.01888078767353047,-1.963464671473818,0.428475076814339,-1.7831689388562402,-0.814563405659634
5.759,6.341855686492713,2.2893016313456056,1.514605156336998,0.5059198717299542,1.0266693555468598,0.1340094343650896,-2.5030857337897072,-0.024082652832895218,-2.0359768971279166,0.4050191168153728,-1.6239887456238251,-0.7405689615835791
6.002,5.890601834315506,2.1290945470431977,1.4640407934301962,0.4885105748452542,1.0109876346093902,0.1302497329433368,-2.6755114333008163,-0.026902546247458706,-2.0379789911692305,0.3859014743903527,-1.4890303735672872,-0.6778647821067335
6.246,5.185603925467526,1.876728896327027,1.3787982446075,0.45964382259049147,0.9954829698732929,0.12670849729590067,-2.865169678959103,-0.030814493865376436,-2.0077746914539385,0.36836598859410247,-1.3107204767059337,-0.5958933085026807
6.49,4.725630188636626,1.7125559600248124,1.286683909914973,0.42934243317808524,0.9504020484085566,0.12098228623851055,-3.0908817002613547,-0.03543322473842524,-2.040822193171686,0.3684558255570116,-1.2118540628999366,-0.552420137359191
6.734,4.0297030068995,1.462368036417663,1.1411388897121804,0.3817125515934276,0.8904513685275108,0.11468870134283513,-3.395836930246874,-0.04338889062619232,-2.0599607362739705,0.3782524784679606,-1.0780514497023068,-0.4943532622676008
6.978,3.4022345113803305,1.236408861785056,1.0137938837733642,0.3396843720079383,0.8359196226152441,0.10829079078840499,-3.6058395955840803,-0.05020595092951089,-2.0124404914718528,0.3830380058373307,-0.923257675060978,-0.4251945399076762
7.222,2.82712089471846,1.0288970278040985,0.897805572626788,0.30111936651741994,0.7841134344732449,0.10164284394067287,-4.048213590224503,-0.06342588053529363,-2.0348661955081213,0.41253771048047544,-0.7598765780283661,-0.3509581270404616
7.465,2.504242135596008,0.9127380298086912,0.8075674887950963,0.27141560744645066,0.7230209079176024,0.09438915489466682,-4.110252689396609,-0.0667360926729212,-1.9781187778719578,0.39937017534226116,-0.6723345746198467,-0.31212646163647245
7.709,2.1331237450976746,0.7786564936562591,0.703675914369918,0.23724103739889013,0.6568984092783213,0.08689540498788122,-4.2894749252747655,-0.07480871558017664,-1.940480928132977,0.3961016512021454,-0.5811103049245263,-0.2717707177841824
