radius,h,l,u,cs,sig,Btot,Breg,Bord,po,pB,pani,alphak,taue_e,tau_r,dkdc,mach no,gamma,e_folding
0.6153,0.2204948393942068,0.02086374047916445,9.102997786933111,8.995918863950395,12.798090674615791,18.3882575336067,3.4291677663392544,5.052421765439151,-4.523435515208953,-5.978529338043975,-2.036771909404708,0.8124530805850282,2.2428335790597864,2.1399857279074657,7.306610805418323,1.0119030556635873,5.591682920198829,0.17883703605361836
0.8592,0.24314614482747943,0.021678286764751156,9.120282090643723,9.048493687982674,12.847364843981776,17.584680528422446,3.4356981331848173,5.249691439180692,-3.573501086525174,-4.287273621008616,-2.4564012830988924,0.6750929370172049,2.325980130256543,2.236833588282756,8.91377139864467,1.0079337407016586,5.581077889123414,0.17917685792359797
1.103,0.25787316416732153,0.022013398470285942,8.790029220131482,9.100743424177626,12.652594380737792,16.566160418890114,3.1124513352257845,4.964819130798431,-3.3981876956100825,-3.9802072700493785,-2.5713771742469533,0.6062915693060364,2.450677090740337,2.5665565432391992,8.988545962436731,0.9658583711721088,4.8866296978345005,0.20464002018469865
1.346,0.2712919420502796,0.022117778194688464,8.553214471075952,9.15252489843612,12.527018392447431,15.880060215695444,2.707869591793428,4.45337910659658,-3.273992067537208,-4.025434924064708,-2.2734661945840866,0.5152435977394362,2.5304715051153033,2.830845759273847,8.127082941660685,0.9345196616222731,3.9984039221262186,0.25009979468713434
1.5900000000000003,0.2938768831664585,0.02254273536853034,8.756325128396016,9.204226355029004,12.7039762495366,15.70632345744642,2.373191170674999,4.058232208507328,-3.1346170762979724,-4.054244677570245,-2.0027561468679522,0.44534729366487313,2.519266135205415,2.7195466577905894,7.240763641273761,0.9513374389811411,3.248150916383113,0.30786746852068125
1.834,0.3096208210210764,0.022810812026856538,8.59456169875091,9.255639014823766,12.63065098743386,15.088846679126412,2.139770497697972,3.725198505215211,-3.091842602048112,-4.037926711953315,-1.9671360678233294,0.39975628241460026,2.5972055775175216,2.9428174170622,6.92256362518739,0.9285757239436327,2.8035459755827152,0.3566911364070463
2.089,0.3213010057129939,0.023099033488305852,8.101576806028033,9.309066028799409,12.340755936024285,13.957481672644311,1.9981012521318164,3.4753312507718266,-2.9398126785506724,-3.782121718091944,-1.9366242260660236,0.3653774765714381,2.790060172206935,3.5989708238164413,7.345270798824914,0.8702888969703543,2.605669583844848,0.3837785136688091
2.333,0.33487650239864625,0.0235668085158016,7.623585422210221,9.35990283639016,12.071737066238676,12.790341310830962,1.9254739901919113,3.317918132376864,-2.8141799409604125,-3.3605559639314744,-2.1515467044581253,0.3404308165852408,3.025037877569119,4.454988609973684,8.36427318756539,0.8144940770721092,2.54779913320029,0.39249561983479453
2.577,0.3529909709112903,0.024233679302070536,7.257206601951874,9.410465019582292,11.883766219014737,11.737190824506204,1.8575463912799566,3.175856365744256,-2.6007215539531785,-2.9533957183036765,-2.1663881524911495,0.3190358336813008,3.2676774729322946,5.368018718973411,9.607091991578148,0.771184695639409,2.4906523461325,0.4015012378394785
2.821,0.3748926057602862,0.025072245581538064,6.9479052286396294,9.460756981494624,11.737943164330675,10.749122584646036,1.791350774539577,3.0396885691235007,-2.469913728221688,-2.57635686320778,-2.3368584038163442,0.3006588043831937,3.531251599783166,6.396822587178895,11.130612815587867,0.734392104377042,2.4337906977553088,0.4108816756191494
3.065,0.3996824707004765,0.025678204007198537,7.083471213702238,9.510783008828277,11.858775563959583,10.576889600271317,1.7070727216836186,2.9540205976554255,-2.3745547338090525,-2.393287091984254,-2.352019074869661,0.27704600508475874,3.5473809246890236,6.247981691224866,11.27438821758335,0.7447831800102144,2.2563416347616982,0.4431952965782215
3.309,0.43827107119584496,0.026315809262137342,8.02604671035707,9.560547276130903,12.482847832765067,11.492779108848401,1.6024469940456385,2.945842140269716,-2.2316719843127144,-2.3682701507365445,-2.0848195113797567,0.24882399434094607,3.2085171264575156,4.4479320577931265,9.663228164008803,0.8394965767697311,1.9487256273158808,0.513155872731746
3.552,0.4221412836378332,0.025618052862506523,7.093523661708403,9.609851474550208,11.944342732110956,10.52632235381058,1.5288100765775807,2.770123195458551,-2.250458543500296,-2.3183636863143415,-2.1755195815584103,0.2304983530212426,3.534055866166617,6.336863613489824,10.237244971180969,0.7381512274663348,1.8852083709371263,0.5304453424970237
3.796,0.41559343414173283,0.025081321447787224,6.639614033055945,9.659105348893974,11.721040510508681,10.099916613868675,1.4325585365161242,2.609028244462715,-2.2267786454809038,-2.372457892906507,-2.0675012502533456,0.2119949993759833,3.696552638331384,7.643225523622617,9.884130756780042,0.6873943075707547,1.7373621690981098,0.5755852278739986
