radius,h,l,u,cs,sig,Btot,Breg,Bord,po,pB,pani,alphak,taue_e,tau_r,dkdc,mach no,gamma,e_folding
0.0,27.817959397796464,9.06254123435215,12.102502438086162,12.815214963553226,12.189578710212954,16.14387635534263,16.757342783730024,16.795884775309506,21.81814343111253,24.881127199760446,0.13606723922525785,6.9407933240724295,2.711769262610842,1.4707807841480627,30.002931301979736,0.6317521317468748,7.846702756860208,8.514836681488813
0.0,29.922498098550694,9.728112900539584,12.402044237587093,12.815214963553242,12.461557323623932,16.461877626131542,16.50194144613016,16.794609591526115,22.971544870283896,26.731899899313476,1.8021097847748246,7.327376421128765,2.3788992052452125,1.6599031737924617,33.60425981980446,0.3662367049512093,7.364179553233356,7.949602559482111
0.0,32.763509541905876,10.615954342888553,12.80003546503351,12.815214963553249,12.802700179338109,17.37366987607739,17.51553778829946,17.74927797616217,20.54170476427056,29.14865290280583,1.6458804846696768,7.836954616465719,1.936241520794731,1.9098468689102759,38.528450391887844,0.013455187338553758,10.568979004393848,11.81802341819744
0.0,35.540759447252796,11.472420066119751,13.182266090132536,12.815214963553245,13.092760561043045,18.071634488972624,16.883975982241,17.89463412820213,22.44555053686812,31.231842171570296,3.130984673952603,8.322039170562425,1.5107013519689656,2.148468926253022,43.41119659594844,0.3253560494458677,9.011329816475422,9.90379329459317
0.0,39.305991298326845,12.616161008383683,13.69014224291895,12.815214963553242,13.440142000845908,19.12739752839705,15.803973099960325,18.240418496761,24.234197750358533,33.893272938654675,0.918790780060684,8.960127256073289,0.9446564260957389,2.4633939551587867,50.139156075441434,0.7755401429216862,6.444307589505584,6.888204686925828
0.0,43.68177174074864,13.921252749807907,14.266141209910973,12.815214963553242,13.850065102360965,20.348120145583874,16.901149933588695,19.304565907271613,23.496632927527422,36.88418811531772,0.3012457314696343,9.675029261871856,0.3018290951733997,2.817645148342811,58.113235734255774,1.2861086572644116,9.858439116074539,10.936619046090382
0.0,47.139553355114074,14.935012791072038,14.711010018786084,12.815214963553245,14.183466456907952,21.264397522601467,18.062169452966156,20.141687771811934,20.552694853094017,39.077176657239995,0.18604640320577012,10.220896665344496,0.1952757387883085,3.0891533120696266,64.53134933394298,1.680442709651644,13.524746897597604,15.640020020041845
0.0,51.29443400565974,16.13356998858986,15.234140972478896,12.815214963553204,14.571643060155754,22.282147553295374,19.227392523252163,21.047684773108156,12.040240485790594,41.5282091578095,3.670604784660675,10.855900503318159,0.7805230364200041,3.406117796294655,72.37868551695243,2.1441487388976403,17.60878085682773,21.37215717882355
0.0,58.90558780178239,18.27667654400841,16.16203477963593,12.81521496355324,15.165075930992755,24.05703272657962,19.95697059031883,22.391529684695683,9.132765164926461,45.58619553357681,1.9630543415585449,11.964252435564669,1.8204241759227167,3.9622822757112486,87.1328003212165,2.9666386906801145,20.64619045469724,26.017894506892493
0.0,65.12017289956155,19.979248998651094,16.892484867049898,12.815214963553236,15.447065999954143,22.89902667043357,20.080612721879206,21.525084915134908,7.685589193411994,48.55781518613456,1.2247215561412066,12.820947692221301,2.6406865549244296,4.394755348983623,99.53867669447955,3.614113490643886,21.30526678559387,27.073307088476987
