<<<<<<< HEAD
radius,h,l,u,cs,sig,Btot,Breg,Bord,po,pB,alphak,taue_e,tau_r,dkdc,mach no,gamma,e_folding
6.25,0.18897875740248257,0.059712493796276606,10.425408933937735,7.677638487743518,12.947404534821231,15.420366629107486,4.9099315041680285,7.565410657872648,-13.877066229541713,-18.517409003172872,4.286838675529808,5.60481684073363,23.75812558169435,3.0074279151024785,1.3578926580849986,10.756529924949112,0.0929667845464327
6.750000000000001,0.204675538670645,0.06044175241931256,10.61833238601144,7.731273762527084,13.134746919943264,14.9690834581402,4.114050988303511,6.626249077219101,-13.582425906678505,-19.383153027016174,3.729946432964851,5.570190476359404,23.080283931354487,2.6170375032514657,1.3734259983752894,7.954017920479048,0.1257226234586825
7.25,0.24142372252525143,0.06364261415439486,11.522122248944942,7.784539500432817,13.905335535449364,14.275963257707646,3.7452076829751784,6.022421815861663,-12.262086628779437,-17.389588999753325,3.25731207569663,5.405113852020422,19.283567002616458,2.6504791718388265,1.480128946394879,6.640941374363857,0.15058106127247525
7.75,0.23638592208682432,0.06169292303155255,10.330536236489397,7.837443235932105,12.96709278943736,14.041404184578335,3.7852761280024776,6.141010433517625,-11.392400264408337,-15.64891949125297,2.9080057818766414,5.843886831655537,26.28975338215036,2.980351468080855,1.3181002943826474,6.963085835005993,0.1436144869811359
8.25,0.24657566582720064,0.06043840247863678,10.114548010749164,7.88999225089081,12.82794056662514,14.057512079854746,3.691319351418913,6.0876389310694154,-10.356272429231977,-13.937664535031727,2.480322623806764,5.8473058545545875,27.809785109276678,3.120372975682685,1.2819465075656056,6.477037790781614,0.15439156483280692
8.75,0.2658531691318123,0.05982685917985009,10.673561556490233,7.942193586269233,13.304260793518832,14.686961630297944,3.2755335512457955,5.74873486645171,-9.697470781240972,-13.84484642862984,2.0963037000638347,5.4849940315131205,23.736681762664528,2.74104922375535,1.343905992790593,4.978489363795881,0.20086414310174272
9.25,0.2773189997057516,0.058476318783971415,10.938721441748822,7.994054053134445,13.54845109171564,15.230762361926642,2.881181706389087,5.402559811550592,-9.259838218196727,-14.238847169681764,1.801203241114285,5.231217494766238,21.83662121504503,2.3819544267363106,1.3683572026210884,3.7984176945578416,0.263267518322891
9.75,0.2801630468631261,0.05704974455541921,10.94541005963645,8.045580243033708,13.584305754093036,15.489598231905044,2.4035582997183953,4.921191243088104,-9.258055510334678,-15.749935999038629,1.5994212931287182,5.100479217427321,21.539879994239268,1.9695065904365028,1.3604251935854557,2.69723966687328,0.37074940439357756
10.25,0.2903605241569451,0.056706920393968754,11.277563049243023,8.09677853777374,13.883128286499591,15.782497883606466,1.7002702906473304,4.203476221690094,-9.128164603086057,-18.905689368575196,1.4536434031164158,4.920509940706933,19.823746541105763,1.4916298525130334,1.392845685062279,1.411015880038657,0.7087092456908447
10.75,0.315734873149338,0.0577437457320363,11.86386576158045,8.147655118646872,14.392206041507796,15.56785248177893,1.2875908800631735,3.687915957438877,-8.324192431206946,-20.028804017758848,1.3352731286550066,4.762862490498466,17.55749280223327,1.3067073172842116,1.456107995345629,0.8265979490435691,1.2097779835494016
11.25,0.3030243139842496,0.05639927463819376,10.819308718359045,8.19821597514189,13.574541845610545,15.086107230055752,1.389633658610977,3.722733169965688,-8.64872674685284,-19.49653692830083,1.2816915814588787,5.101093924806622,22.892047238104524,1.3915035670150593,1.3197150149696795,1.0032338632462285,0.996776560914955
11.75,0.2843756673671789,0.05468523834552274,9.380258192947016,8.248466913174276,12.491054806703893,13.714720251242376,1.6991221826819165,3.809495287625295,-9.185111372034363,-17.602208243229633,1.2385005390818589,5.704855277200799,34.478086016667945,1.6751300198910146,1.1372123197784871,1.568817644452785,0.6374227135549634
12.25,0.26561162646238545,0.052959174781639,7.83392354000277,8.298413562867898,11.412012341870271,12.082292375724812,1.9752988828845586,3.8391879312525834,-9.41993922431721,-15.611269864261756,1.1967941658379895,6.615325157543386,58.01820885192869,2.1225342877613964,0.9440266480639702,2.258234872771012,0.4428237346157577
12.75,0.258691468286637,0.052148518322851396,6.790451094473361,8.348061385917632,10.761057335108081,10.783121523098593,2.090978167440701,3.747799240582166,-9.284495623235406,-14.0973626179965,1.1457391887425137,7.515063637617206,88.77451492710321,2.5797872752759305,0.813416526372002,2.6958838200256223,0.37093586621640684
13.25,0.2655245440057654,0.05240653129287505,6.478373927919124,8.397415682560208,10.60593790740123,10.21852097451775,2.0581738794998192,3.616174605871121,-8.898278471371754,-13.261742959048098,1.0850717111532215,7.916053460990523,103.95601617671275,2.787027382406088,0.7714723401597757,2.709458072304535,0.36907749568881426
13.749999999999998,0.27944469150486834,0.054096082682993304,6.29871178067869,8.446481598178453,10.536452034932239,9.518887629447411,1.9904877504294323,3.42428844890676,-8.678976311226974,-12.581808195720331,1.0589372424804966,8.404335786209883,118.12266401547227,3.0118221501597504,0.7457201803455127,2.697206472331271,0.37075396720951515
14.25,0.29291638724753516,0.05630304300577155,5.96501655945561,8.495264129562209,10.380314792221187,8.55066730757009,1.8888991262719577,3.145471857135783,-8.669462939330465,-12.224280305712044,1.056761601675692,9.236544542019852,146.42715458177545,3.2928924600151133,0.7021578691942341,2.6800771659922296,0.3731235849060994
14.75,0.30659742087652536,0.05959001655760675,5.314709586744097,8.543768130847504,10.061913926540768,7.120196935964173,1.7900360905118091,2.796292214056568,-8.728098522578101,-11.689042207058016,1.0959582085903556,10.971936429265774,221.61785256370302,3.969449760101132,0.6220568612524954,2.8100182862537513,0.35586957027713007
15.249999999999998,0.3621381666949025,0.06691071596741785,6.157923667702937,8.591998319153966,10.570830573498021,6.98746838019349,1.6432970056209986,2.6192225099102733,-8.323114044748262,-11.417596645942355,1.136808281951058,10.632874565934596,161.79015239721252,3.829469136349468,0.7167044776970223,2.5268441508914448,0.39575056484873045
15.75,0.4532568385258511,0.07712367514937582,7.466470342889609,8.639959279938978,11.41915389773926,6.976148305190359,1.6041258747860243,2.5962364174458754,-7.3420651983347485,-9.695267922428522,1.1727138812391837,10.107917464742115,105.78790550651696,4.1820071298608195,0.8641788810539791,2.4618296034194254,0.406201955899394
16.25,0.5513526174084256,0.08853531562756735,8.147046267816169,8.687655472085824,11.910068030519392,6.40380047120583,1.6424889923534847,2.590713735754668,-6.330527175680246,-7.441276708764587,1.2315728344167374,10.634220764792117,94.51312324943521,5.5790229723528775,0.9377727160098972,2.71620606201192,0.3681605802982747
16.75,0.6824911594122524,0.10163537204853665,9.153601715535087,8.735091232741755,12.652677313950939,6.018244540312417,1.624235025908526,2.5438137369625125,-5.518345489957022,-5.86670495685976,1.2671508848972892,10.865311563839116,77.33474899039015,7.0025623037937885,1.0479114037440878,2.763528699952739,0.3618562021871174
=======
radius,h,l,u,cs,sig,Btot,Breg,Bord,po,pB,pani,alphak,taue_e,tau_r,dkdc,mach no,gamma,e_folding
6.25,0.18897875740248257,0.059712493796276606,10.425408933937735,7.677638487743518,12.947404534821231,15.420366629107486,4.9099315041680285,7.565410657872648,-13.877066229541713,-18.517409003172872,-6.8645192484561255,4.286838675529808,5.60481684073363,23.75812558169435,3.0074279151024785,1.3578926580849986,10.756529924949112,0.0929667845464327
6.750000000000001,0.204675538670645,0.06044175241931256,10.61833238601144,7.731273762527084,13.134746919943264,14.9690834581402,4.114050988303511,6.626249077219101,-13.582425906678505,-19.383153027016174,-5.694215037354311,3.729946432964851,5.570190476359404,23.080283931354487,2.6170375032514657,1.3734259983752894,7.954017920479048,0.1257226234586825
7.25,0.24142372252525143,0.06364261415439486,11.522122248944942,7.784539500432817,13.905335535449364,14.275963257707646,3.7452076829751784,6.022421815861663,-12.262086628779437,-17.389588999753325,-5.221121471607593,3.25731207569663,5.405113852020422,19.283567002616458,2.6504791718388265,1.480128946394879,6.640941374363857,0.15058106127247525
7.75,0.23638592208682432,0.06169292303155255,10.330536236489397,7.837443235932105,12.96709278943736,14.041404184578335,3.7852761280024776,6.141010433517625,-11.392400264408337,-15.64891949125297,-5.624288909872251,2.9080057818766414,5.843886831655537,26.28975338215036,2.980351468080855,1.3181002943826474,6.963085835005993,0.1436144869811359
8.25,0.24657566582720064,0.06043840247863678,10.114548010749164,7.88999225089081,12.82794056662514,14.057512079854746,3.691319351418913,6.0876389310694154,-10.356272429231977,-13.937664535031727,-5.649116927825093,2.480322623806764,5.8473058545545875,27.809785109276678,3.120372975682685,1.2819465075656056,6.477037790781614,0.15439156483280692
8.75,0.2658531691318123,0.05982685917985009,10.673561556490233,7.942193586269233,13.304260793518832,14.686961630297944,3.2755335512457955,5.74873486645171,-9.697470781240972,-13.84484642862984,-4.885160177755598,2.0963037000638347,5.4849940315131205,23.736681762664528,2.74104922375535,1.343905992790593,4.978489363795881,0.20086414310174272
9.25,0.2773189997057516,0.058476318783971415,10.938721441748822,7.994054053134445,13.54845109171564,15.230762361926642,2.881181706389087,5.402559811550592,-9.259838218196727,-14.238847169681764,-4.15458435904608,1.801203241114285,5.231217494766238,21.83662121504503,2.3819544267363106,1.3683572026210884,3.7984176945578416,0.263267518322891
9.75,0.2801630468631261,0.05704974455541921,10.94541005963645,8.045580243033708,13.584305754093036,15.489598231905044,2.4035582997183953,4.921191243088104,-9.258055510334678,-15.749935999038629,-3.5565634603183254,1.5994212931287182,5.100479217427321,21.539879994239268,1.9695065904365028,1.3604251935854557,2.69723966687328,0.37074940439357756
10.25,0.2903605241569451,0.056706920393968754,11.277563049243023,8.09677853777374,13.883128286499591,15.782497883606466,1.7002702906473304,4.203476221690094,-9.128164603086057,-18.905689368575196,-2.775223394050119,1.4536434031164158,4.920509940706933,19.823746541105763,1.4916298525130334,1.392845685062279,1.411015880038657,0.7087092456908447
10.75,0.315734873149338,0.0577437457320363,11.86386576158045,8.147655118646872,14.392206041507796,15.56785248177893,1.2875908800631735,3.687915957438877,-8.324192431206946,-20.028804017758848,-2.156992515769351,1.3352731286550066,4.762862490498466,17.55749280223327,1.3067073172842116,1.456107995345629,0.8265979490435691,1.2097779835494016
11.25,0.3030243139842496,0.05639927463819376,10.819308718359045,8.19821597514189,13.574541845610545,15.086107230055752,1.389633658610977,3.722733169965688,-8.64872674685284,-19.49653692830083,-2.3735904874356026,1.2816915814588787,5.101093924806622,22.892047238104524,1.3915035670150593,1.3197150149696795,1.0032338632462285,0.996776560914955
11.75,0.2843756673671789,0.05468523834552274,9.380258192947016,8.248466913174276,12.491054806703893,13.714720251242376,1.6991221826819165,3.809495287625295,-9.185111372034363,-17.602208243229633,-2.8330580248034587,1.2385005390818589,5.704855277200799,34.478086016667945,1.6751300198910146,1.1372123197784871,1.568817644452785,0.6374227135549634
12.25,0.26561162646238545,0.052959174781639,7.83392354000277,8.298413562867898,11.412012341870271,12.082292375724812,1.9752988828845586,3.8391879312525834,-9.41993922431721,-15.611269864261756,-3.4881639542650826,1.1967941658379895,6.615325157543386,58.01820885192869,2.1225342877613964,0.9440266480639702,2.258234872771012,0.4428237346157577
12.75,0.258691468286637,0.052148518322851396,6.790451094473361,8.348061385917632,10.761057335108081,10.783121523098593,2.090978167440701,3.747799240582166,-9.284495623235406,-14.0973626179965,-3.9291982212937384,1.1457391887425137,7.515063637617206,88.77451492710321,2.5797872752759305,0.813416526372002,2.6958838200256223,0.37093586621640684
13.25,0.2655245440057654,0.05240653129287505,6.478373927919124,8.397415682560208,10.60593790740123,10.21852097451775,2.0581738794998192,3.616174605871121,-8.898278471371754,-13.261742959048098,-3.8477278560389876,1.0850717111532215,7.916053460990523,103.95601617671275,2.787027382406088,0.7714723401597757,2.709458072304535,0.36907749568881426
13.749999999999998,0.27944469150486834,0.054096082682993304,6.29871178067869,8.446481598178453,10.536452034932239,9.518887629447411,1.9904877504294323,3.42428844890676,-8.678976311226974,-12.581808195720331,-3.9662295645225107,1.0589372424804966,8.404335786209883,118.12266401547227,3.0118221501597504,0.7457201803455127,2.697206472331271,0.37075396720951515
14.25,0.29291638724753516,0.05630304300577155,5.96501655945561,8.495264129562209,10.380314792221187,8.55066730757009,1.8888991262719577,3.145471857135783,-8.669462939330465,-12.224280305712044,-4.084444071131992,1.056761601675692,9.236544542019852,146.42715458177545,3.2928924600151133,0.7021578691942341,2.6800771659922296,0.3731235849060994
14.75,0.30659742087652536,0.05959001655760675,5.314709586744097,8.543768130847504,10.061913926540768,7.120196935964173,1.7900360905118091,2.796292214056568,-8.728098522578101,-11.689042207058016,-4.341712391746834,1.0959582085903556,10.971936429265774,221.61785256370302,3.969449760101132,0.6220568612524954,2.8100182862537513,0.35586957027713007
15.249999999999998,0.3621381666949025,0.06691071596741785,6.157923667702937,8.591998319153966,10.570830573498021,6.98746838019349,1.6432970056209986,2.6192225099102733,-8.323114044748262,-11.417596645942355,-3.9395594174498516,1.136808281951058,10.632874565934596,161.79015239721252,3.829469136349468,0.7167044776970223,2.5268441508914448,0.39575056484873045
15.75,0.4532568385258511,0.07712367514937582,7.466470342889609,8.639959279938978,11.41915389773926,6.976148305190359,1.6041258747860243,2.5962364174458754,-7.3420651983347485,-9.695267922428522,-4.10960446815452,1.1727138812391837,10.107917464742115,105.78790550651696,4.1820071298608195,0.8641788810539791,2.4618296034194254,0.406201955899394
16.25,0.5513526174084256,0.08853531562756735,8.147046267816169,8.687655472085824,11.910068030519392,6.40380047120583,1.6424889923534847,2.590713735754668,-6.330527175680246,-7.441276708764587,-4.713927091989429,1.2315728344167374,10.634220764792117,94.51312324943521,5.5790229723528775,0.9377727160098972,2.71620606201192,0.3681605802982747
16.75,0.6824911594122524,0.10163537204853665,9.153601715535087,8.735091232741755,12.652677313950939,6.018244540312417,1.624235025908526,2.5438137369625125,-5.518345489957022,-5.86670495685976,-5.003029781871935,1.2671508848972892,10.865311563839116,77.33474899039015,7.0025623037937885,1.0479114037440878,2.763528699952739,0.3618562021871174
>>>>>>> c7ad7de05f89f6fba585c0985f950cc39c7b0c06
