radius,b_iso,err_b_iso,b_ani,err_b_ani,B_bar,err_B_bar,pani,err_pani,po,err_po,pB,err_pB
0.5895272727272727,18.971395719562434,4.400344628771289,9.418960200796171,2.1376821472425553,22.56642537937317,3.07408035748261,-8.684835127425373,-0.33173696356027327,-4.423730326033304,1.3531897994540851,-3.8289161507693437,-1.519350939044782
0.7860363636363636,15.482304390933816,3.5872151091112143,7.09035555320088,1.5936108084583636,15.818316737749717,2.1028990361286177,-7.559813014028507,-0.23675155964307282,-3.1936436563176467,0.8831729886097122,-2.5115252522113227,-0.985443803013192
0.9825454545454544,14.100715819603574,3.2636872489228215,5.657037011792378,1.2774076025199999,11.344960543643634,1.5353798768457672,-6.1769785282056,-0.1597031356828518,-2.9828894107545723,0.8175246616759365,-2.3880029839074273,-0.942591195867404
1.2071272727272726,13.630091108439307,3.151083950142181,4.797245949769627,1.0924783368384516,8.406150080708056,1.1682185340920899,-4.81223539060486,-0.10176440214226741,-3.0783639786048225,0.8764087540065462,-2.677103867982033,-1.0678282806767536
1.4597818181818183,13.305677580082223,3.072168453382687,4.273791039696836,0.9781674366435719,6.538193958455142,0.9226801282303767,-4.140868140694786,-0.07677392634863994,-3.2360553211743124,0.933268025830989,-2.9772418639035756,-1.1945456049987702
1.7264727272727272,13.439614309910398,3.0990519865490684,4.002928971266698,0.9210120348804048,5.238572678166154,0.7507734887973209,-3.6088520075070702,-0.059814361983960423,-3.5340741576777583,1.04159898119574,-3.50557019656762,-1.414749908968924
2.035272727272727,13.529142348436906,3.115150513574507,3.8054937187027726,0.8779340346237186,4.25946720462988,0.6154181387082447,-3.257630957716504,-0.049338467864659494,-3.7901350075715405,1.1259028282873769,-4.027471408441946,-1.629179744748209
2.3581090909090907,13.695605437257745,3.1488508335261107,3.625030330184971,0.8433558470317143,3.4717632928948956,0.5126506570390065,-2.8900114778158907,-0.04047884976807941,-4.115535393307453,1.265225744336899,-4.797091344522701,-1.9583016136818532
2.7230545454545454,13.694075632235263,3.143480069063049,3.4792852254170814,0.8122034568015066,2.8944140003957686,0.43108851534930953,-2.7458812662520113,-0.03674544454111637,-4.309333798220662,1.325506016888165,-5.361333411515152,-2.1949057618132333
3.1301090909090905,13.653845863731863,3.1289142224989126,3.3699996081452803,0.7870181228614629,2.4432796876197522,0.3643320282520115,-2.5294581602782658,-0.03166416764863202,-4.360355593979763,1.3432158089166644,-5.836525829989066,-2.3872602273645125
3.5652363636363638,13.20058391869843,3.0198005295923016,3.0769255439122634,0.7232092540575028,2.0297713459086055,0.30743822022688805,-2.25114130989027,-0.025881778765909857,-4.30940730274391,1.3632317832021148,-6.183570249096977,-2.547072332611549
4.056509090909091,12.812674310794629,2.9256131343904963,2.7498753550139043,0.657446696302213,1.6265662440252742,0.2563609009779576,-2.042580552992318,-0.022194218053868654,-4.410560598677216,1.4563531753912782,-6.886025866350631,-2.892282287804479
4.589890909090909,13.172491147162122,3.0020342023999294,2.46712142294768,0.6193812950995078,1.2143838949278178,0.21257334450250184,-1.5887449187616998,-0.015665187855172118,-4.548953254285198,1.6910169855901294,-8.43623641197722,-3.7480404389549427
5.179418181818182,13.335332492174267,3.0331129583425933,2.289183523041779,0.592412879558456,1.006433324192371,0.1868420000623944,-1.279254218348162,-0.011292136940430589,-4.266438550267681,1.6928863484943322,-8.762340142110903,-4.035240575483788
5.8250909090909095,13.488295704280452,3.0616548578146405,2.433737290820627,0.5972958510023909,1.0940939087299244,0.18188952522202528,-1.512131755167765,-0.013147191483938834,-3.644377194026938,1.2440168186674785,-6.759109837855546,-2.9321412147782904
6.526909090909092,13.851166845592035,3.1375279250279227,2.543029505485059,0.6051657008038844,1.0786515419397982,0.1671704966212327,-1.4649476138386197,-0.011477887752349767,-3.107150033452614,0.9655357266189745,-5.674317265048624,-2.37275999904447
7.312945454545454,13.7388841183805,3.105415723449455,2.2469737482114494,0.5535530550986977,0.8371527393985391,0.1402215989338673,-1.2116005559326164,-0.008696508557683625,-3.015558264848072,1.0260715905825155,-6.301060446502186,-2.7476919424522537
8.169163636363637,13.522581735829126,3.0499348849985886,1.9237144041676422,0.5077109820320556,0.6114450431036311,0.11751845806292983,-0.9422835299922652,-0.006290202921135428,-2.9291243496384287,1.1496571722850142,-7.279548042577417,-3.4458537273269227
9.1096,13.320429801740692,2.9978134761839876,1.9937184636179777,0.4984429964414319,0.6997512231821288,0.12060213136101335,-1.0320160875492497,-0.006577221006995161,-2.544694038161157,0.8697801653624262,-5.494465104957077,-2.4279274934070894
10.14829090909091,13.067366412682627,2.934425297283751,2.204717272819641,0.5089681644779207,0.8364379731149607,0.1197145893417175,-1.3205553554339966,-0.008136825058326531,-2.0920340522558205,0.5094636915522327,-3.4642447264241985,-1.3679879542840419
11.299272727272728,12.626598803832708,2.829218247593447,2.210931336478671,0.4947388455937471,0.8236028338924111,0.10836467076631653,-1.4100909179245065,-0.008051523872553397,-1.8057178627643906,0.3408883784039025,-2.523943036732194,-0.9420739905141517
12.54850909090909,11.862888935545923,2.65239010655135,2.051721613804155,0.4552848972063619,0.7299872058485394,0.09393484760991282,-1.2609492936619202,-0.006417268410136388,-1.6265940896831008,0.296353627987059,-2.3266997225249018,-0.8454622168957051
13.93810909090909,10.445340672237284,2.3304567191804884,1.7636438014117715,0.3926820267596919,0.6125242622597707,0.07979927471571578,-1.3188052250122393,-0.006899669608387128,-1.6904882984496248,0.3000106885147739,-2.4221679068349644,-0.8712075309780524
15.44,9.152314471778807,2.037780065335674,1.4910051159229571,0.3352626622182026,0.5080282458513543,0.06818589884891267,-1.220218867687871,-0.006268979985316923,-1.681525386945577,0.07945951949959487,-2.6100736932938906,-0.9390835616851589
17.124363636363636,8.385855807091707,1.8633336640062197,1.2761783682630354,0.29067536090491997,0.41165982608862367,0.057299737416249975,-1.0005227471847684,-0.004630512219469589,-1.549038583931976,0.09362896127944742,-2.7248373526816683,-0.9859551980754429
18.94909090909091,8.02898754028703,1.7805962708608043,1.1945339875231182,0.2693621881390217,0.36888326022440726,0.049975008072924584,-1.0431470263623475,-0.00463078796820597,-1.444234760820875,0.0772775651712407,-2.3474875505897366,-0.8245240660637648
