radius,h,l,u,cs,sig,Btot,Breg,Bord,po,pB,pani,alphak,taue_e,tau_r,dkdc,mach no,gamma,e_folding
0.421090909090909,0.06176414428537381,0.01692530713757788,22.096001967777052,7.5495677179389435,23.350145089222746,52.862294392244564,42.0190358258459,43.733988699187016,-5.265208847492748,-4.870586101467935,-10.716854342775896,3.8401789516934848,0.7495699599846952,0.08549103708743822,10.34229089996275,2.926790353211022,182.58505073118536,0.005476899647563539
0.5895272727272727,0.11095691223985753,0.020885085661934092,23.538306055549818,7.578400561558021,24.728202664895722,36.36032379483006,27.428114289521147,28.60842290796761,-3.226753369763909,-2.7996520546844614,-8.854466804948036,2.17576827479556,0.8682611522552174,0.0879319520440062,14.116422772594134,3.1059728057856377,92.53318061185418,0.010806934262798837
0.7860363636363636,0.17031647245505702,0.024275911699555435,24.25182756670858,7.61190084488622,25.41834327405596,27.331182631413693,19.26801446005495,20.224958669908638,-2.317097610919093,-1.847474812432632,-7.751911801670578,1.3412778583242442,0.9795359782973303,0.09427777744565984,16.98759869807848,3.1860409194638017,53.24923282869618,0.018779613280383203
0.9825454545454544,0.2099757105989147,0.02600911993913463,23.957288087654813,7.645254336733094,25.147595638315472,22.3018226499409,13.80782828708109,14.668833702465994,-2.2062393998176044,-1.77903039084198,-6.221552660604868,0.9464830235732671,1.0623737147851526,0.10570061734915571,14.45828221258125,3.133615578038708,33.287811619370395,0.030041025569193424
1.2071272727272726,0.228541498230755,0.02667312972407529,22.91260425372065,7.683195320410143,24.166483484760253,19.679030273755405,10.200078686932365,11.049182281842727,-2.3972572548737343,-2.0301641347779817,-5.063583665125857,0.7285430727847986,1.1391707832052709,0.12514552356975345,10.720283375694674,2.982171257947082,22.365218654123513,0.04471228363401796
1.4597818181818183,0.23952983743617084,0.027164452808208332,21.58286493152853,7.7256562081863285,22.92391376924307,18.198085285529146,7.9035306435793435,8.782183144932878,-2.596342456019373,-2.3068147439419677,-4.231333374480074,0.5985379461000503,1.2316326209962807,0.15417906075955481,8.35189454382249,2.7936610625591523,16.232059844415847,0.06160647567745507
1.7264727272727272,0.23464426392506102,0.02697938649286169,19.78595679621347,7.770224314087939,21.257009955138784,17.699062067021263,6.2927217130518045,7.270371307815812,-2.9715187602535993,-2.797056055303674,-3.7131509544753913,0.5224685286458165,1.3343333106864124,0.20105226492560604,6.324056072130573,2.546381673993658,12.343673715266739,0.08101315889152134
2.035272727272727,0.2295148903197428,0.02687441390452677,18.06886523432536,7.8215122272689745,19.6890818571494,17.4136070311686,5.076413373722146,6.178647629872513,-3.336730864419092,-3.325798262966325,-3.371933467910053,0.46864725132320345,1.4554504934897392,0.2664457389997664,4.987784993445724,2.3101498417825064,9.555608977419238,0.10465057772488282
2.3581090909090907,0.22059633231230777,0.026671069189699248,16.413999764553054,7.874774262163489,18.20525907398135,17.34922079395754,4.088627816439933,5.333047751712209,-3.800189932089689,-4.122328059702098,-3.012876111587433,0.441179007541908,1.5900666103464334,0.3575644558406426,3.8984172140350744,2.084377179345777,7.36788776787769,0.13572410865971274
2.7230545454545454,0.2169146969058492,0.026723989511105183,15.083056104965117,7.93455300723779,17.04276130473556,17.20411892963018,3.367697771110739,4.753777833822103,-4.078232023361087,-4.8010427450775195,-2.6947045973488124,0.4188153832122269,1.7338090315924874,0.4687692782497066,3.2700276182680454,1.900933309186612,5.820042308063485,0.17182005680861315
