radius,b_iso,err_b_iso,b_ani,err_b_ani,B_bar,err_B_bar,pb,err_pb,po,err_po,pB,err_pB
1.087921325776271,135.15573575937196,141.8696387879579,46.23845921511548,45.05709555918471,18.865036937658143,5.603423585877866,35.391755843967545,6.994926502583722,30.330031974491366,9.058388488654087,14.714090574276945,11.901932501177459
1.8534955916271183,88.20149525182812,89.39651239824873,23.76105517381022,22.388859075427778,0.35296240656046646,0.1035583061144975,36.36169936536489,7.385557496423074,41.70134991128631,0.50461005689461,16.45792385008106,12.824047733696501
2.578776474169491,57.40776936210015,54.59237084111065,14.231073926118968,12.600010252978501,2.2626206669083246,0.6358599533952028,36.61784604890257,7.516922104962341,37.36382398657549,4.577661952865348,14.10814398719605,10.635372124765656
3.3443507400203387,41.540591298065124,36.604932997410295,9.796373108911181,8.048451348909671,2.116334969831866,0.5615185776871287,36.75462069347303,7.4585410935080025,35.416683962553854,5.681981237446408,12.231133974429953,8.790094847912298
4.109925005871186,34.77376569725385,28.6843922928049,7.302425831466967,5.634440660313298,0.450014979384741,0.11556043966819125,37.029291904449344,7.88385058376916,40.920899320326356,1.8229962293992894,12.871226506557075,8.851205601602901
4.875499271722034,32.63338292553494,25.2312229070481,5.805189692711135,4.231609540134679,0.0,0.0,37.33392525410754,9.088609078729919,nan,nan,15.697061866889268,10.412453223290461
5.5604867735728805,32.15243162157019,23.848483203853576,5.600590743717959,3.9145109680039223,0.0,0.0,37.36628034701039,8.647510443502846,nan,nan,14.969844556208049,9.59774907876999
6.326061039423728,31.90037308892377,22.86098310815156,5.693739901566212,3.8301171284941913,0.0,0.0,37.328680271774736,7.646269436457073,nan,nan,13.288613776215966,8.198119746553353
7.091635305274576,31.091715995515134,21.359702506132226,5.1151424534094465,3.3099306882845316,0.0,0.0,37.44798409850728,7.968134741663417,nan,nan,14.284279651330472,8.572970746865286
7.816916187816948,30.180372297028295,19.83522532918323,4.427874769373855,2.7655633023257984,0.0,0.0,37.58752447901741,9.003667054324936,nan,nan,16.33901331265801,9.667263842422313
8.582490453667795,29.304671199938124,18.0669032574923,4.134773364655856,2.4342387275187236,0.0,0.0,37.62855788211157,9.100594386850775,nan,nan,16.03453599691725,9.188136281390394
9.307771337518645,29.091406825455742,17.18718974108169,4.303377448902888,2.4126287894264205,0.0,0.0,37.57847845605514,7.959760404706337,nan,nan,13.612440258943417,7.454643120383771
10.073345603369493,29.03388668602554,16.53160719919329,4.641236026456533,2.4874817817527823,0.0,0.0,37.48589952427142,6.6075552643189805,nan,nan,10.911846664915021,5.684059655503375
10.79862648722034,28.830237482014752,15.83429979998543,4.708612911314065,2.4273106898030083,0.0,0.0,37.457801559866034,5.990995008445415,nan,nan,9.615581944724362,4.8312112798536635
11.523907369762712,27.69805451418038,14.370442111219806,4.566434394429047,2.222239591928369,0.0,0.0,37.44512387411374,5.609908431073634,nan,nan,8.516527211927498,4.102503051025535
12.329775018922032,25.60385713419781,12.046945320832112,4.201659343655102,1.8582376546806618,0.0,0.0,37.451400488376976,5.427242956703514,nan,nan,7.6833442411732795,3.491221177771544
13.095349287389828,22.87842643425506,9.735428704765644,3.7458665880384183,1.5042228814550893,0.0,0.0,37.454465848052195,5.399404371677071,nan,nan,6.99650854552591,3.018591514909905
13.820630163389827,20.202274802121305,7.698705724208308,3.295000316353775,1.1919837925381875,0.0,0.0,37.459613642777754,5.420858311960418,nan,nan,6.356165075530726,2.6090783560075432
14.545911052474574,17.776931973897135,6.0098085724256,2.892118258004045,0.9366226924077701,0.0,0.0,37.462969745825156,5.508579289457531,nan,nan,5.836057156995707,2.2891963362585215
15.311485317016947,16.026621755639944,4.946748932202486,2.5669396081124236,0.7670143714313254,0.204555868482544,0.02936907222945697,37.48339710680929,5.668380803545136,40.20265136848286,4.090620854645107e-18,5.56884039873573,2.1242930596339047
16.036766206101696,14.830291796131204,4.274228315258181,2.336112618710934,0.6587618302962785,0.2336982234095821,0.03373003068350743,37.504507880183375,5.834148509717568,39.310676235730234,1.519642881920694e-22,5.411879710795341,2.0291680392606772
16.80234047064407,13.879903727486692,3.7742627040106638,2.1222389965402995,0.571057960128987,0.22470236719115305,0.03259715065966386,37.54066126999308,6.003569758797922,39.08026827469291,5.076734862260672e-28,5.237947887531033,1.9402995676697994
17.56791473518644,13.317366630191723,3.437794073751521,1.9973543713650999,0.5138958618510786,0.22594731827879314,0.03231970349331009,37.56299038447182,5.9955296646738,38.75533495915214,4.423148260699406e-32,4.966109309389911,1.806361089021923
18.33348899972881,12.997032618353016,3.227751780733067,1.9200342211142125,0.4762482068304528,0.2392353787366099,0.033351906767230016,37.57995602625479,5.861629726631815,38.2137623837397,5.226913720089693e-35,4.551623979778238,1.6209090516495597
