radius,h_err,l_err,u_err,cs_err,sig_err,Btot_err,Breg_err,Bord_err,po_err,pB_err,alphak_err,taue_err,taur_err,dkdc_err,mach_err,gamma_err
1.087921325776271,125.9480398800382,78.00950232219834,62.53630528279276,23.030519448261604,22.181003466606242,92.90339976954924,29.702690773387165,83.64663862489789,29.866069697099274,80.88799264280948,64.8981919406584,16.63381675512505,109.92410756624025,129.98203772826488,66.6422861588602,283.7631465829746
1.8534955916271183,121.67682218465197,75.3239447856828,60.385218019442334,22.847895452564057,21.8059390730783,94.71029574763101,29.339755223126513,94.20423338864686,1.2100568877700513,77.92020336534333,62.790874995195445,16.085855023891632,106.15652179290049,126.29545585214564,64.56315421249865,20436.53208661732
2.578776474169491,114.27663917998159,70.65974823265584,56.65553685726273,22.689468882225526,21.33546532436575,89.60570188954338,28.102808512928966,86.35856754019416,12.251588473679952,75.38462985930585,59.030741235251284,15.1744427664337,99.6424632961181,119.34819294081822,61.03000782190787,298.20362086290294
3.3443507400203387,106.0364120316589,65.45820674759084,52.49754718226046,22.535961006034793,20.887004495808803,83.38316896818489,26.532594588830094,78.50305084645795,16.04323330624058,71.86655682366501,54.81516696365399,14.168095584895484,92.3855672217804,111.45257470555528,57.13021966191959,247.71465461544696
4.109925005871186,99.39771922132739,61.26227676311306,49.143045668916265,22.39504970130065,20.481249172219464,79.05906520622567,25.679242905688408,76.86662437212871,4.4549270902601235,68.76738279055047,51.38495095314401,13.355336026715223,86.53120624396297,105.51279670556151,54.00534407575714,820.4605713580822
4.875499271722034,93.30884330342097,57.40785547597862,46.06188609547293,22.26540921239395,20.139464385726214,74.97889158561753,nan,72.8935618666827,nan,66.33377196056071,48.203907100922464,12.611958595203928,81.1560088453142,100.97656696190005,51.16097925243104,211.0877337116883
5.5604867735728805,89.61351507740154,55.06715468657658,44.18945363034769,22.15801890559212,19.900592993092733,72.01833858913456,nan,69.89460839277946,nan,64.11388603757925,46.23663380931011,12.153217109391298,77.8864618051607,97.02478293261068,49.43364860061642,202.06258350105472
6.326061039423728,86.66853231872962,53.2015027065627,42.69567793802319,22.04667743369241,19.738010352036625,69.48223009219271,nan,67.26891629595897,nan,61.692813747257766,44.66682995827925,11.779843814731313,75.2747236971426,93.23249120535091,48.05181474671567,195.6000339750699
7.091635305274576,83.19213453708313,50.994820481162826,40.93036896029359,21.94363295036265,19.5169994060202,66.91033266461788,nan,64.70847524643875,nan,60.01682238184674,42.8531004760366,11.348081181979145,72.19305011352036,90.36268053571342,46.44155607089416,186.55649939465908
7.816916187816948,79.70597236626816,48.77792439650018,39.157665899920616,21.852942857800276,19.274829238985447,64.35087045220433,nan,62.45802888225938,nan,59.16675418174107,41.03002070612716,10.919728844569363,69.10132314518988,88.38379982895334,44.842768762377844,178.29345485161687
8.582490453667795,74.94652731385443,45.74269713867297,36.732925014465046,21.763855360250055,18.95034899188373,60.4594636404649,nan,58.872361622686654,nan,57.30216504647765,38.568667737579474,10.348370742723151,64.88018180344083,84.25587003380967,42.6962900058096,167.54800526967207
9.307771337518645,71.9468232078999,43.82723476367673,35.20154305487091,21.685189576781237,18.72969163266087,57.82730549036301,nan,56.06361092126605,nan,54.76345885511634,36.993659038540976,9.981553294315963,62.21180398893,80.13526457577514,41.34484345628693,160.91859780825024
10.073345603369493,69.45503185851739,42.23432170456621,33.92731427085919,21.607669742974114,18.54575489930916,55.53630882741699,nan,53.59524418868894,nan,52.090721488777824,35.691811835104524,9.672847286647935,59.99008413397957,76.37879746453538,40.223799489295956,155.6297442691855
10.79862648722034,67.11198366433267,40.73360138010425,32.72715812375318,21.539010909748097,18.28857854556303,53.51236104281121,nan,51.55044034243201,nan,50.243566199384674,34.48890020361691,9.384461011927494,57.89897755333608,73.670031152218,39.17902333937627,150.49545523341507
11.523907369762712,63.585474567438915,38.46602922531098,30.916669209478805,21.474615526245984,17.934397064702875,50.526036655258444,nan,48.664656052859414,nan,48.1710789966118,32.72762562282364,8.966747919196044,54.753800022456836,70.1998197064189,37.64305443250348,142.81615750697142
12.329775018922032,58.003311860784855,34.85647885933595,28.038515255298307,21.407649686892377,17.461530501711835,45.83211887813622,nan,44.22628068329181,nan,45.438822837884715,29.98530642407004,8.325653488656972,49.767887039735925,65.19099377492822,35.27670340094578,130.65932368420232
13.095349287389828,52.83966593160119,31.493050198996364,25.35882223127749,21.34813136864424,17.07637706592267,41.45519171227756,nan,40.15687281171429,nan,43.1442553849265,27.464605304963136,7.742563673646698,45.136664923178316,60.79636489848541,33.148342008167255,120.5675128323841
13.820630163389827,47.78018219644704,28.165912615281673,22.711203043831663,21.295129896020274,16.650915453883854,37.13247275085626,nan,36.17552892550944,nan,41.04799552880854,24.990677243560143,7.184311097763805,40.57563595318567,56.62974038158101,31.133282849492836,117.18937373874216
14.545911052474574,42.93883775966647,24.941952284500815,20.149397957618223,21.245167142172384,16.28869670924541,32.945646600796984,nan,32.385352494339806,nan,39.22504997255642,22.63026668625739,6.663020061848178,36.180372546389606,52.85292627616811,29.280631225322146,2881.726619067866
15.311485317016947,39.67179260056727,22.73801049481414,18.399050873681933,21.195475750035943,16.05617045299547,30.09830994358743,14.357482113480998,29.692085460402428,1.0175002681171362e-17,38.14605748292183,21.110884041724937,6.310750206546077,33.18572721892166,50.645374740923735,28.067298860465673,133.6933738536771
