h_err,l_err,u_err,cs_err,alphak_err,tau_err,taur_err,biso_err,bani_err,Bbar_err,tanpB_err,tanpb_err,dkdc_err
2.032723936802482e+20,2.5978824275338256e+19,844709.5495860038,92177.87886423715,353845.0914488288,1922658271763.7302,843083564156.5413,6.752865328114153e-06,3.8104870220072725e-06,7.760100855072508e-06,-0.04469213619103711,-0.13436729779419349,6.059734787953747
3.7536278831359354e+20,3.239020507365413e+19,903640.8247219648,91827.17816626764,203385.5986733724,2232498592100.8535,863644417338.3683,5.030543960244754e-06,2.521269387456033e-06,5.019015134737516e-06,-0.02482643870092082,-0.13991384097651405,8.621873393793939
5.8526784611311374e+20,3.787329910085831e+19,933108.9177842733,91423.04304305914,125837.22724366136,2517222152832.7354,923405269195.3547,4.08569041984073e-06,1.8802125600478428e-06,3.4485705316927877e-06,-0.015915672190516313,-0.1370733336432229,10.54994315459423
7.215305032287419e+20,4.058110338444219e+19,921473.9639112185,91024.19722492826,88167.32105367532,2719845334892.335,1034348149751.6768,3.7309323162861735e-06,1.5057783235682603e-06,2.511527362546556e-06,-0.015340202268938567,-0.1489422682942208,8.994543496037375
7.748528542187276e+20,4.1414264517267775e+19,879044.4122447621,90574.70356544088,66694.93863374976,2896061091186.3096,1225322890515.8076,3.6381904052695373e-06,1.2908947841528119e-06,1.9038959168556063e-06,-0.017821376236169084,-0.1637305377847309,6.559185456211194
7.94679551074656e+20,4.184289752853874e+19,824775.0435053918,90076.89700767839,53450.144907613845,3102543131618.354,1511779169643.0005,3.596722063833642e-06,1.164495027451621e-06,1.4996523962087806e-06,-0.02070546168952728,-0.1731549893777894,4.954203272648307
7.499102233152258e+20,4.098843084405435e+19,751202.3024382166,89560.23796118885,44898.957864533266,3319195731942.5854,1977835313223.7615,3.706868252867605e-06,1.1112945185472338e-06,1.2133882300165571e-06,-0.026049046141025267,-0.18188063627025639,3.5431773108040856
7.011519127696413e+20,4.0154071698632835e+19,680665.8588089126,88972.96563129181,38392.471546667664,3567216822965.9927,2631757298694.5083,3.821477273665524e-06,1.0782336465635028e-06,9.84680515850458e-07,-0.032248098246128155,-0.18739989902345655,2.6000804371041393
6.378957247771146e+20,3.90488928174817e+19,612526.6005962403,88371.18568911728,34051.033656598265,3831642439115.6465,3550126236248.93,3.979087276174414e-06,1.055289150210576e-06,8.002726630441796e-07,-0.042170488114530946,-0.19806102372273987,1.8681220053340146
5.941553194488196e+20,3.835022161831643e+19,557623.9992325476,87705.39915061856,30324.290274405543,4106255790158.7812,4677537392812.311,4.0902379042608325e-06,1.0375198654160073e-06,6.494937693491671e-07,-0.05141704135304101,-0.20340072626798308,1.4364855109655463
5.5359517867267385e+20,3.770069238072048e+19,508037.3297060401,86980.255550121,27171.685161427537,4399186565739.782,6162502499281.108,4.200491452174075e-06,1.0292954705036489e-06,5.188192169763918e-07,-0.06122950185529685,-0.2056464160055393,1.1307332126384355
5.707590349046655e+20,3.845920127720906e+19,493383.40946663154,86224.65025638758,23955.75672580853,4587177693421.029,6961530402512.279,4.105624382997727e-06,9.518853387200168e-07,4.104369028842977e-07,-0.0673358441487599,-0.21393978183330506,0.9554015280722902
5.886638211887338e+20,3.918262061777658e+19,482403.4480138071,85394.76838818647,21168.168536746387,4741995244261.473,7709137000770.802,4.02166129819721e-06,8.657830724256094e-07,2.966938122635987e-07,-0.078003387958393,-0.23204795568823788,0.776092835997565
5.7457446949343225e+20,3.8017501597475725e+19,460496.15626623976,84520.33683322144,18295.475932647645,4780315055481.541,8746546784596.234,4.2075290654366555e-06,8.109279643421714e-07,7.010263054934561e-08,-0.1053988594380049,-0.27760758305232347,0.5706061725613789
6.012768051917619e+20,3.762746159478862e+19,455281.7708555952,83584.43191273014,15662.209652301799,4744165951651.751,9125448072563.455,4.2879508030418805e-06,7.70991157315892e-07,0.0,-0.11467995874600669,-0.3051604144643899,0.5072945023279882
6.379938447548012e+20,3.722483465261693e+19,448270.7337742822,82594.233883526,13162.733308895042,4724131765628.926,9649415509435.898,4.374303013887657e-06,8.000273016074802e-07,7.364366967066609e-08,-0.08513494316452501,-0.2611201716737596,0.5665514929157736
6.52329429287013e+20,3.6226506447090946e+19,432369.6666121155,81556.85857007383,10879.96219028388,4722747749107.348,10691943383347.938,4.56363054588496e-06,8.321131315772587e-07,9.007985286051499e-08,-0.07192012979497552,-0.23513460499564218,0.5688784749807997
6.73145362765686e+20,3.5740870406892335e+19,423725.39024798735,80440.15717831111,9184.139568959074,4708591272960.1455,11474891466920.172,4.677255855093101e-06,7.740072045603483e-07,0.0,-0.08509891376832342,-0.26795081345849836,0.46115817896625827
7.014168501035576e+20,3.5413046144435065e+19,417304.19628102786,79274.45717431177,7942.054763354476,4690662556610.047,12206250095450.895,4.7683647884117034e-06,7.147719109390408e-07,0.0,-0.10853915047736049,-0.32762311956364415,0.38029122365403306
7.540988686289787e+20,3.5189137499233935e+19,412877.4819106802,78050.7253776189,6738.758409461045,4663746255760.979,12867252868807.877,4.845086459588878e-06,7.385892843916246e-07,0.0,-0.0785450311622213,-0.2833332919953722,0.4389182516491911
8.405609696888744e+20,3.5354543166296842e+19,412427.760388107,76762.86691360954,5468.930180791842,4642779546596.007,13354743663931.932,4.853557244394099e-06,7.961529569764384e-07,8.173992744468076e-08,-0.04563243757591222,-0.21299730310031537,0.5814403818164751
1.0169297298248135e+21,3.7484153962439655e+19,431799.0418122701,75407.65925359222,4434.020213723867,4652663518797.443,12733466781922.13,4.526269542703403e-06,7.596364088629891e-07,1.1903858280552194e-07,-0.030873797257156617,-0.18344645413762237,0.7106054795984384
1.0306903600819546e+21,3.716753484587152e+19,410787.7716721999,74015.03639676361,3713.682028011496,4799307491230.489,15161012142561.963,4.6202886338960704e-06,7.593529080406262e-07,9.12458015814729e-08,-0.029850273474493653,-0.17623690959102284,0.6466862225970271
9.378371801157906e+20,3.594112868407234e+19,360746.7840380685,72553.07302505408,3293.813770040317,5229712164867.926,22440022153408.66,4.88122156796877e-06,7.770022115098436e-07,1.6754411026323846e-08,-0.03574733569628538,-0.18118329029276645,0.5136511587394299
8.398866812684548e+20,3.450061333658971e+19,312751.3706756242,71066.45147696542,2961.9810515536155,5731780560940.452,34325289024157.117,5.210433906415061e-06,7.96343708650305e-07,0.0,-0.04501050244963453,-0.1925456732964803,0.4006287166879892
8.915037168047927e+20,3.565567846839485e+19,305255.6544751803,69503.23851472526,2618.8114689215345,6007358084295.556,39739717352673.445,5.041471078243354e-06,7.234390061559238e-07,0.0,-0.049258986880008716,-0.2066943926635537,0.34803393746775196
1.1368357297849806e+21,4.0009255647613755e+19,338674.3792834723,67920.94533179105,2301.5984303903083,6016158244378.389,34069878158753.84,4.370190679447843e-06,6.135879273256007e-07,0.0,-0.038434196813170195,-0.19814626980210961,0.39113194285970676
