h_err,l_err,u_err,cs_err,alphak_err,tau_err,taur_err,biso_err,bani_err,Bbar_err,tanpB_err,tanpb_err,dkdc_err
9.271508823381068e+18,2.4184505201349996e+18,88437.40166066881,87508.49021463448,20756.347009546116,1729461934515.579,362196685248946.56,0.00012074116830880839,3.4751219577584136e-05,0.0,-0.6243306600024795,0.17561405539412842,0.13997162670285224
1.7010709571967615e+19,3.7041342553425137e+18,102595.12670951097,86067.69247231729,14601.985946553385,2243274277047.098,354693685731616.94,7.731756373072771e-05,1.778805877535611e-05,0.0,-0.6787643695597249,0.20033265127618213,0.09397751362872149
3.189036705013148e+19,5.835742763796811e+18,123800.20137061934,84766.37162045739,13715.045455636759,2870284779762.404,308707692878488.6,4.900906781126099e-05,1.0483879621469817e-05,0.0,-0.5575462609689149,0.21275007902195406,0.10470967743183843
5.146595120395895e+19,8.205615331694807e+18,142733.9983850348,83454.83063485674,12972.590534858195,3423554199649.471,271451169446386.2,3.434982321438383e-05,7.042193171302969e-06,0.0,-0.4590225924575577,0.2171719620231408,0.11646966280902529
7.177495669209121e+19,1.0243144546909835e+19,161270.85291542896,82202.34268980593,11877.588359755991,3705390540753.8647,226567672881599.88,2.7779090008462122e-05,5.170142555690356e-06,0.0,-0.46117715786925395,0.23918584168127938,0.10596758395437358
8.623906385813976e+19,1.13041134925989e+19,172973.8614122234,81004.60527099432,10560.093883234513,3736590376091.16,195148615567325.56,2.5157326191742616e-05,4.128347882953833e-06,0.0,-0.5587288075060987,0.2888272750491692,0.08506645306184628
9.685625751900892e+19,1.1825388874595574e+19,180659.2152674532,79976.17599418177,9373.714991431527,3685665407691.261,175752552206181.94,2.410408161794184e-05,3.862210845420537e-06,0.0,-0.4879425000175198,0.27502928706407453,0.08474759847113339
1.0206970803705314e+20,1.1838235410933539e+19,180199.49363274116,78871.85333895605,7984.792824464325,3644116104221.428,175377351755860.97,2.3457968345620868e-05,3.7770169485813027e-06,0.0,-0.3960789448711046,0.24002379991894301,0.08554137056480692
1.1250081009403422e+20,1.2281395290671999e+19,184958.87179865225,77812.04858371787,7046.619199180688,3625583292815.2188,164911635421546.25,2.2305649623881375e-05,3.3601694508953117e-06,0.0,-0.4125215656028176,0.25443991573005126,0.07574733673599214
1.2580760321659763e+20,1.2893126954081942e+19,191844.10882453108,76846.44506163755,6465.682660071318,3613783839203.696,151353701052122.53,2.1075674800846125e-05,2.933820826169432e-06,0.0,-0.47320712889432537,0.29434343918787875,0.06685035102293706
1.4389174434285688e+20,1.3622224856105884e+19,200489.34237735305,75865.20977510513,5965.741684059566,3586052970102.339,133794384180074.81,1.9680442724218435e-05,2.6731468482502127e-06,0.0,-0.4331385228915204,0.2999360987058051,0.06894277842064402
1.571665515037094e+20,1.3961189834240248e+19,205521.28978348617,74969.46493844982,5432.295597993481,3533464812729.641,124053328427988.84,1.8984435601650104e-05,2.6392560331287803e-06,0.0,-0.32430928624581146,0.26005024456027204,0.07770603641511162
1.6934890463035785e+20,1.4159943819585556e+19,208897.74939531737,74057.54871697648,4835.508467947499,3477547756793.706,117508772821397.95,1.8461392275318638e-05,2.693996464528642e-06,0.0,-0.227783082304124,0.21199549320307712,0.09031629059706861
1.9246071006980696e+20,1.4874930469494987e+19,219908.5478239204,73223.62705736732,4371.2624151769505,3425470633905.745,103662789751614.39,1.75608504613401e-05,2.6000986742038727e-06,0.0,-0.17810185337417248,0.19065572636655814,0.10024842370247752
2.2827316783754753e+20,1.6063730482354774e+19,232630.35212637225,72417.25650338444,4015.50664570661,3440768322947.4136,90384510401897.44,1.509731869887068e-05,2.2584535520844836e-06,0.0,-0.1400519450350622,0.1784385462083982,0.1146586307786438
2.7029883984188283e+20,1.733008596655143e+19,239210.74503341326,71551.80057719721,3700.8574371241148,3526518935192.2437,81790680224625.39,1.2489913873617904e-05,1.8715641603805073e-06,0.0,-0.11518304947496816,0.17438972439799963,0.12873634841419251
3.077047906613793e+20,1.8476819105444303e+19,236852.1443934772,70757.71511130211,3511.9575822583856,3711041527775.2534,81368764054057.19,1.0444063659375318e-05,1.5718975024130683e-06,0.0,-0.10131712857350729,0.17547321312781117,0.14193085454440293
3.573734773009193e+20,1.994675497280165e+19,235639.6776922648,70029.30499696257,3371.779742809375,3933515464202.376,79655455633299.38,8.490507716448446e-06,1.285011675120485e-06,0.0,-0.08848615055726114,0.17801053389189322,0.15981615739120228
4.015135245766021e+20,2.1155847878130737e+19,229775.54229184292,69322.93712049969,3280.053103814547,4178128647767.2905,80511219680497.44,7.004170287544656e-06,1.0688763497960307e-06,0.0,-0.08034069896773505,0.18252597967967976,0.17648776333624513
4.4017919944254744e+20,2.216111652490889e+19,224970.43540263388,68600.03675459305,3172.780172043486,4387291504541.1187,82492332464241.5,6.062518412296112e-06,9.214719976220264e-07,0.0,-0.07681399079892011,0.18904597905794981,0.18443646361496113
4.695652410880938e+20,2.2876225200894575e+19,220896.2316007198,67935.63736404578,3083.9130251253223,4546683973211.31,85034231878920.33,5.488373811114624e-06,8.290975124246016e-07,0.0,-0.07538087231088354,0.19544092939204363,0.18822261181590055
5.5127878713978094e+20,2.488047036958268e+19,230971.29921363704,67254.8540824165,2989.819654926094,4671199283865.192,77886999029230.53,4.702323246100617e-06,7.0014609748184e-07,0.0,-0.06876385464420416,0.2018987660220834,0.20436924112402746
6.516821544946953e+20,2.7027227006182932e+19,245340.03685906186,66594.13539089856,2858.565696414665,4727857649850.668,69022856715327.52,4.089180513870919e-06,6.028083744562964e-07,0.0,-0.05953899339060687,0.20208375032162726,0.22733550104431524
8.349268898130982e+20,3.0579245155948823e+19,274719.23829406954,65952.51466750201,2722.6490703390314,4740584012498.453,55596611766801.14,3.4309444364000997e-06,5.019870647934536e-07,0.0,-0.04626338322102496,0.19779073824708382,0.27677964625884244
