h_err,l_err,u_err,cs_err,alphak_err,tau_err,taur_err,biso_err,bani_err,Bbar_err,tanpB_err,tanpb_err,dkdc_err
2.2228295987495578e+18,4.963865053320667e+18,108681.98727312897,13856.225541594175,13677034.898251893,2888498662790.8335,21067342882153.914,1.5614727663888583e-06,5.925091215623408e-07,0.0,-27.397283851548156,0.1630946452847017,0.19977428939470976
6.520221621341093e+18,8.484289152154476e+18,141129.6601006411,16386.642698247248,6854507.559460605,3735248973932.7075,23733674157020.0,1.0875180530773512e-06,3.270952826409114e-07,0.0,-14.556584531290092,0.1906339589535775,0.25024617997362086
2.2774277851603636e+19,1.552188877735647e+19,196506.09453502708,20248.89359404853,4184320.2967603565,4809708342001.529,24577917657874.984,6.997357887053862e-07,1.9599451802674716e-07,4.891274269099202e-07,-4.615447486130422,0.20363805232370233,0.6527751028231612
5.896423015469026e+19,2.427141973970817e+19,252300.98073989915,23994.129647885235,2188535.0529898265,5728880030341.627,25209607382707.11,4.977052460749049e-07,1.2514962516097538e-07,6.769911779053815e-07,-1.6192596580895944,0.2109914505198994,1.3781805506285434
1.1617947678014187e+20,3.285794258382913e+19,306994.1040306642,26693.746451927684,1132592.1849204854,6244057613837.735,23307250439908.402,3.852208324938604e-07,8.099777422302826e-08,5.490717352040339e-07,-0.8085726210922688,0.23605652956911924,2.030763550492512
1.6907781966419375e+20,3.742825051993296e+19,344034.99867162964,29020.720675815664,766939.8746065008,6220372095078.566,22111430543302.254,3.6024753150465736e-07,6.474084047031927e-08,4.602324087460613e-07,-0.687123347604397,0.2867796952377712,2.0835406343034535
2.0700127601505128e+20,3.951974494354866e+19,366713.6345609053,30275.150285920754,591007.5759958875,6068029314723.984,21110994395058.805,3.541959521507561e-07,6.11144172366549e-08,4.1646161376365387e-07,-0.5089758138266166,0.2735126712478338,2.2977690125593235
2.144341762917858e+20,3.862082582012001e+19,366353.8246110277,31136.67180421906,567965.4543997125,5847626505406.369,22259976627379.26,3.8066220624716345e-07,6.815213990018616e-08,3.707405769045274e-07,-0.4566075250308164,0.23797464884321093,2.179288492469772
2.4929576437429436e+20,4.004101360719484e+19,381036.59306590393,32221.744160596947,473679.6894553065,5737777750494.624,22120569643693.48,3.781651479705362e-07,6.328616655692102e-08,3.2455940628832483e-07,-0.4383784069763685,0.25257778503771394,2.0347313880926587
3.0082517528967034e+20,4.237694175529803e+19,401718.3081269718,33330.701798428054,382107.41529813805,5672315336970.268,21381791704558.203,3.6330438548063757e-07,5.532485244737855e-08,2.9430381598916365e-07,-0.43318440692583365,0.2928702521913848,1.9716254236311372
3.789116933322516e+20,4.515712536709597e+19,428329.8418394672,34983.86631739011,297582.26567614544,5564266235621.08,20289114990940.96,3.4680509257872087e-07,5.0488888504334257e-08,2.7666583867811763e-07,-0.3269324906513937,0.29887010531477587,2.2922749517987357
4.283081567826895e+20,4.607582727014485e+19,442497.7784206057,35897.36082050338,254233.66074609966,5416231293827.34,19729238895863.438,3.4486696864067545e-07,5.1093644111269166e-08,2.590717315373234e-07,-0.22948301939272703,0.2591218806956131,2.6651757378800327
4.653707494355615e+20,4.6210011675924546e+19,451040.52963705926,36572.21746146776,223436.79068335707,5256126916816.757,19490418043559.5,3.491164352758692e-07,5.442594207896035e-08,2.4116401470738297e-07,-0.16014030960676492,0.21107857956713352,3.072582420832446
5.64714088996947e+20,4.9073460733747405e+19,480462.63965575595,37216.65117506521,163423.60997577885,5172428288266.288,17770188022001.2,3.2620748128859617e-07,4.964189259325942e-08,2.2266485901525285e-07,-0.1042192296940385,0.1903083801340696,3.7302685105420386
7.32340131175431e+20,5.36661692516851e+19,516342.093365565,38429.913514911386,116812.45361772044,5178911209489.508,16313503227194.254,2.928646115159359e-07,4.313371648738426e-08,2.0355171602102674e-07,-0.06501580366878815,0.17862135605486673,4.824341021794946
9.384977742433301e+20,5.764960108843868e+19,538202.6516955978,40660.399847579625,94871.39147063486,5214067630907.32,16183182577774.857,2.6768792840690365e-07,3.910500697064429e-08,1.834321372935572e-07,-0.04600694337343141,0.17467904822426542,5.957655950018294
1.1105025828088064e+21,6.033780879139935e+19,535808.0697064752,42888.385370904514,94130.28255089914,5357056325426.675,17689431212600.266,2.5026992070536373e-07,3.7724160267880726e-08,1.6634854967218868e-07,-0.039926960791576795,0.17545552269605533,6.787421851550158
1.35698945309006e+21,6.410885119683546e+19,536173.1718088773,45341.971458837805,90482.7043990185,5556098597739.93,19111301847834.883,2.267240465202446e-07,3.502178462704866e-08,1.4941878637112538e-07,-0.03307574714033147,0.17776481460102284,8.083588244298014
1.574635229902623e+21,6.628912701297557e+19,523292.9473172834,48056.78819676608,96648.76448655609,5748474251352.575,21530713179548.684,2.1129955002603944e-07,3.4269329989122026e-08,1.359357771951129e-07,-0.030534398839571982,0.18175045954792085,9.180000590855789
1.7517745796337922e+21,6.781317825131402e+19,511226.17471721553,50065.11584016505,103744.93199717782,5907875307128.235,24035475483523.688,2.0143141663323865e-07,3.3810646977043323e-08,1.2504608543185356e-07,-0.030434600660275507,0.18772971630468566,9.65318063886412
1.8728876326051816e+21,6.845172205929843e+19,499968.82599686657,51598.54352753045,113027.73853191527,6010909159614.875,26556286488007.17,1.9742882479817483e-07,3.4186600149630294e-08,1.1755627497907648e-07,-0.03173751710681575,0.19356516499465143,9.756978629375434
2.3323299581248356e+21,7.44891954257927e+19,525439.8704295505,52955.504001976544,92220.7605801712,6147493607334.91,25759498655179.56,1.7661981215827868e-07,2.9358004218499797e-08,1.0727729377899344e-07,-0.024687531057514898,0.20044407951842033,11.559675389030833
2.919558084649346e+21,8.088397827956695e+19,560505.7851509086,54346.5664737557,71356.83647123493,6193180436688.734,24201873941184.7,1.6042612582291394e-07,2.545987425548885e-08,9.811879215006215e-08,-0.01790324052258267,0.20116351941500019,14.009191208844237
4.0782608053814076e+21,9.27108241534767e+19,633436.4721624237,55521.12516483255,44172.24299250872,6233350337847.646,20441918197694.516,1.3723368319034015e-07,1.9804207302656836e-08,8.863318072327786e-08,-0.010032738230847762,0.19794468001921145,19.547949319653007
