h_err,l_err,u_err,cs_err,alphak_err,tau_err,taur_err,biso_err,bani_err,Bbar_err,tanpB_err,tanpb_err,dkdc_err
3.149779366255092e+18,5.979870612327773e+18,124030.55239245265,13856.225541594175,152900.4664234073,3049108542670.913,65117907120204.82,1.0631123160792336e-05,4.1558904102612945e-06,0.0,-18.75869023820264,0.16149924323838274,0.0033619595342349222
9.61948494436188e+18,1.0413608627461624e+19,162918.1721450126,16386.642698247248,192863.3863213737,3971495842104.2417,72215302741974.45,5.498578896606759e-06,1.708794183776352e-06,0.0,-9.475837121403554,0.18918368606385738,0.011262513443516236
3.759837738554969e+19,2.000050954265496e+19,233129.1171219664,20248.89359404853,260687.88121872538,5223898621121.735,72328967263021.2,2.4977510278768925e-06,7.308752699552475e-07,0.0,-2.588700608858885,0.20179228460951062,0.07830671247758801
1.0994920366678984e+20,3.2992026143834698e+19,308652.30842715985,23994.129647885235,328187.42775126477,6365506176763.404,71377328126223.95,1.3453453116148644e-06,3.811237764471376e-07,0.0,-0.8744396147161972,0.20639242553511622,0.3800532388588864
2.3880280804066902e+20,4.664268512961692e+19,385198.21607806976,26693.746451927684,313909.1134387695,7064083868626.2295,63870996685038.27,8.653307390923065e-07,2.2491490784656131e-07,4.994674494665034e-07,-0.4531202123311151,0.22891065573382313,0.8719486378792837
3.625592371433394e+20,5.4352121234727625e+19,438727.1131382769,29020.720675815664,234204.65817518698,7083395416892.203,59045993616501.79,7.115209946803281e-07,1.6209901079234507e-07,3.9207487579453717e-07,-0.38551844800092594,0.27965418105277495,0.9425902233839359
4.413837918209443e+20,5.752598067336543e+19,470015.8121574594,30275.150285920754,190485.70814088586,6891474557009.265,55658887993986.72,6.610307549988029e-07,1.459649638539945e-07,3.517350299785668e-07,-0.29736660977860035,0.2667986168632354,1.0175183407475366
4.409499904297611e+20,5.566971715461629e+19,469100.1411872734,31136.67180421906,156024.87417972082,6582824106626.55,58285406724802.83,6.916079200443031e-07,1.5080958151159694e-07,2.867190478188853e-07,-0.259801028835566,0.233019405092587,0.8992816003792303
5.124046874387528e+20,5.797195978181843e+19,490852.69514931645,32221.744160596947,128052.52256679724,6448699605348.971,57133116243610.32,6.531237161772176e-07,1.320478593340772e-07,2.267091246995259e-07,-0.2491024812451832,0.24823137732957123,0.8288090157770204
6.261295414925428e+20,6.193918078377283e+19,521898.5379433819,33330.701798428054,108503.54084641916,6381631996550.654,54352402344564.734,5.936814997569712e-07,1.1037419660345931e-07,1.887962929036851e-07,-0.24967869009547602,0.28860271434407897,0.8096839199841106
8.029158464779053e+20,6.691048036060554e+19,563323.8506068925,34983.86631739011,90321.31054119939,6268966591604.641,50399208342831.61,5.265888670263339e-07,9.500335475464143e-08,1.8697980169909053e-07,-0.19198683906937164,0.29457884141587665,0.9521187579102298
8.980072191650309e+20,6.832024555263534e+19,584572.3952126866,35897.36082050338,77987.4737685582,6079197748668.679,48387942211662.41,5.06072978176723e-07,9.273314039539779e-08,1.8100393975755915e-07,-0.13827015487174313,0.2551225979526581,1.0740843338149615
9.537191656314038e+20,6.821507602055067e+19,596853.1334403177,36572.21746146776,66962.146992538,5863517461682.664,47352387886592.32,5.017495945797818e-07,9.559115315406844e-08,1.7074312804335718e-07,-0.09885480489687681,0.20753919349485733,1.1791323646586802
1.1551189084036857e+21,7.267841096093055e+19,638957.4171653424,37216.65117506521,57394.15916658908,5760244560282.417,42672300001545.64,4.554065866200079e-07,8.793641090851669e-08,1.604819516655393e-07,-0.07019068885535258,0.18646858278985662,1.4119900319711496
1.5278921934049682e+21,8.057330811785925e+19,694701.7138280866,38429.913514911386,48637.32446775231,5779206664080.244,38351953044976.79,3.8709561548872376e-07,7.548644764825455e-08,1.4706909651613287e-07,-0.04682634176543096,0.17441511573089793,1.856077306226436
2.0503771951572493e+21,8.901973063134934e+19,740285.0068491303,40660.399847579625,40024.9018977136,5853471510043.474,36620705946577.586,3.221259734858224e-07,6.25410905500883e-08,1.2766868066714968e-07,-0.03182095713511994,0.1705678829886237,2.404862182824146
2.560219165087645e+21,9.614651950302002e+19,754887.2734652977,42888.385370904514,34360.56778500658,6058950327918.352,38438949586964.92,2.7433042499863596e-07,5.304381676895571e-08,1.1055666743249959e-07,-0.02427214977171881,0.17178978510583218,2.9079990504454236
3.350333828177054e+21,1.0615332781056344e+20,777121.1009691092,45341.971458837805,29602.244856636953,6347488769728.582,39635760515547.65,2.244302404605069e-07,4.3375168600517776e-08,9.461435031526218e-08,-0.017670360723303063,0.1743977236090453,3.753013643096253
4.204759394979271e+21,1.1468759153242764e+20,783411.5981092411,48056.78819676608,25833.460387711,6643265477698.5205,42337905858808.37,1.8755299808847392e-07,3.6272078467364385e-08,8.145462784684998e-08,-0.013540224274808508,0.1789785833383287,4.67298979767534
4.968201341027538e+21,1.214372171774687e+20,785397.838870389,50065.11584016505,23046.879814790653,6886402568257.538,45268148754035.88,1.6462247427021344e-07,3.1495963935704946e-08,7.173961457715128e-08,-0.011535207424138579,0.18560146162399324,5.263554337741101
5.555180510745977e+21,1.258868480086518e+20,784046.974737329,51598.54352753045,21083.033465971206,7049153842027.191,48294538997163.664,1.514929309422129e-07,2.8620719873665306e-08,6.518086847198863e-08,-0.010519775297210345,0.1921085155798121,5.584829629927399
7.349903007371749e+21,1.4144154702305291e+20,842695.6863180049,52955.504001976544,18963.311220632364,7278368726286.1875,45217864751477.17,1.2675199416338154e-07,2.365773242921188e-08,5.775606217341082e-08,-0.008023626893524,0.19857129044178395,7.140906757036982
9.730847386677113e+21,1.5836824575108553e+20,919128.8296737922,54346.5664737557,16853.617238997947,7394742342510.025,40982448295547.69,1.0795058637937373e-07,1.9985217517785817e-08,5.128098816238593e-08,-0.005862007925274101,0.1988016131379096,9.259926728143771
1.4458194405711468e+22,1.874002960613169e+20,1061719.5607603325,55521.12516483255,14868.768723841235,7517174198163.661,33463656066996.18,8.675965002775333e-08,1.605363285272501e-08,4.510181273630388e-08,-0.0036540158164964456,0.1944837966639828,13.992193740359204
