h_err,l_err,u_err,cs_err,alphak_err,tau_err,taur_err,biso_err,bani_err,Bbar_err,tanpB_err,tanpb_err,dkdc_err
2.6994570397271736e+18,5.645853690801231e+18,120942.89463040206,13856.225541594175,298188.2228674287,2952290140698.301,66310640642427.96,1.148367799097356e-05,4.410137189889646e-06,0.0,-23.512534823312926,0.16245722030648133,0.004869495760185358
8.049464245090954e+18,9.74477024324488e+18,158243.15989629607,16386.642698247248,374658.16462302534,3826212153660.773,73745128292906.77,6.010946779039585e-06,1.8312444133134403e-06,0.0,-12.300224678512631,0.19007292920978977,0.015517246697525527
2.894918708628718e+19,1.8144481111386081e+19,223380.58262693643,20248.89359404853,499573.89715463866,4945945569101.375,74588016097088.33,2.8465283350664092e-06,8.091617574934494e-07,0.0,-3.7957681607927487,0.2030272191042766,0.09065148270661587
7.745899986503105e+19,2.895587913963342e+19,291483.037838153,23994.129647885235,483710.0034967587,5915847276324.398,74380104026466.84,1.6028536522904016e-06,4.368637006400083e-07,0.0,-1.4602988913714752,0.20797020048788176,0.28510439191984893
1.5721465413697346e+20,3.991614659154844e+19,359765.7551156814,26693.746451927684,349205.0044010904,6472698186680.614,67090664562705.3,1.0664864297311333e-06,2.6481609572451994e-07,0.0,-0.8356162254397249,0.23065534544245195,0.4332384412985511
2.3506434313221757e+20,4.624935408636219e+19,408737.1495889618,29020.720675815664,261556.84741597957,6469653510468.308,62134197883425.664,8.83657216226957e-07,1.9210599246531036e-07,0.0,-0.7270569205673189,0.2812924723134459,0.4564983574456067
2.9280024120440593e+20,4.936953642359018e+19,439528.9409113823,30275.150285920754,211493.67527002757,6324586945883.648,58412328587654.625,8.116039301618602e-07,1.7144966067358823e-07,0.0,-0.5423156407941196,0.2682180126087711,0.512038159562916
3.069485080143948e+20,4.864163710208027e+19,442139.2382079574,31136.67180421906,171118.11554364144,6102501915973.978,60823094922645.53,8.289376458792945e-07,1.738211634499453e-07,0.0,-0.4415411166479363,0.23413616813639324,0.4905249432514083
3.62901384517724e+20,5.0980139937061044e+19,463948.80193489813,32221.744160596947,139823.02355697128,5999793599821.225,59499637632872.125,7.76082138995678e-07,1.5119655881751386e-07,0.0,-0.4127897548429911,0.2491982644739925,0.4653372014296895
4.4612767111463666e+20,5.459141686121127e+19,493779.4028820824,33330.701798428054,118295.10188140417,5944889349969.103,56563592346155.16,7.033249636970988e-07,1.2610548986272275e-07,0.0,-0.41010715211146515,0.28949362615785357,0.45921034952880097
5.772918089918541e+20,5.91721464416083e+19,533761.5077071373,34983.86631739011,98245.17160500342,5850998933221.587,52393758503964.41,6.210248663944046e-07,1.0816444233859335e-07,3.1276986910292774e-08,-0.3111952889131294,0.29540082179900756,0.5482310507204402
6.640845340125081e+20,6.105545360847173e+19,556447.0554395318,35897.36082050338,84223.13476163251,5707366592405.686,50136678680787.734,5.88493106193312e-07,1.0441196687396522e-07,1.1788664044492826e-07,-0.21508095804692817,0.25583065427501067,0.6482676759807661
7.322340061439588e+20,6.181910128230608e+19,571628.8107740018,36572.21746146776,71628.2968682413,5548223033913.336,48847721388329.11,5.726276810301062e-07,1.0604520617068963e-07,1.3745650512566643e-07,-0.14555528063031584,0.2081172992795919,0.7577536998710438
9.038351274810936e+20,6.6330762662650044e+19,613852.2208975785,37216.65117506521,61097.622319223665,5472157318464.3,43921773945409.14,5.148349788505674e-07,9.68263759662664e-08,1.4256595159967422e-07,-0.10052080115850756,0.18697525995944955,0.9366403133194972
1.2030727225018367e+21,7.370896224979502e+19,668093.8131986307,38429.913514911386,51692.63992682811,5497411507313.183,39445670947083.57,4.362331529968631e-07,8.291072933883112e-08,1.385101910891649e-07,-0.066444658838002,0.17489032094950666,1.2442746051056195
1.6071105713416627e+21,8.129710081562932e+19,711399.1335074237,40660.399847579625,42588.8434084666,5562729130482.281,37685333217636.94,3.63847794331856e-07,6.881620366398919e-08,1.2364528629712619e-07,-0.045456124860904674,0.1710362223664076,1.5998726951127482
1.9812754477224336e+21,8.738901278236082e+19,723919.9640496396,42888.385370904514,36680.829629683154,5742648149549.714,39615890933412.72,3.118459581987285e-07,5.8660060456661425e-08,1.0845677229169907e-07,-0.035326818908074,0.17227696519559282,1.8937070128583249
2.5371460666298624e+21,9.570862387663898e+19,742607.8170423647,45341.971458837805,31776.215713566315,5988921002265.614,40953611755299.48,2.579007948168266e-07,4.837815003302798e-08,9.404156739398331e-08,-0.02654721163393772,0.17492506307708713,2.3569658483021048
3.0997772506972506e+21,1.0237336291195886e+20,745339.722895767,48056.78819676608,27921.21554942587,6232867212434.459,43884090089961.76,2.1843857883586598e-07,4.0885551810333047e-08,8.170936685989383e-08,-0.02115835949914902,0.17955955913774507,2.8057241182357053
3.593212725797022e+21,1.0762870189636595e+20,744898.0702854133,50065.11584016505,25031.160636182958,6435192693365.074,47027033965265.984,1.9357410240386272e-07,3.5770987429177554e-08,7.228454110883341e-08,-0.018537081896280526,0.18621404671018502,3.0607812969445596
3.969641044221398e+21,1.1107286418335425e+20,742154.874921545,51598.54352753045,22968.63883492009,6570707565134.3,50242154284575.234,1.7921148439585774e-07,3.266093723362026e-08,6.581174236228103e-08,-0.01720601955186657,0.19273682334302417,3.182813053999626
5.135335025798555e+21,1.2375602089631331e+20,794744.4405376727,52955.504001976544,20778.092594368856,6752532217514.641,47166017362263.84,1.5163910544144147e-07,2.723805684045131e-08,5.880678496990458e-08,-0.01356258411010338,0.19923354530175466,3.919351865586174
6.695066954053907e+21,1.3777414783993158e+20,864651.5760216102,54346.5664737557,18539.07742566774,6838453921029.543,42825582660399.63,1.3014361745248714e-07,2.314981682195669e-08,5.261474716860655e-08,-0.010134498232261504,0.19947740792056226,4.953208149249665
9.757076353202392e+21,1.6186054658083632e+20,995639.7890879993,55521.12516483255,16436.55595819327,6923615140326.379,35048290648413.85,1.0561241405786341e-07,1.8737526022286085e-08,4.671083089270558e-08,-0.0064986371836677735,0.19518140419831395,7.246232193065554
