h_err,l_err,u_err,cs_err,alphak_err,tau_err,taur_err,biso_err,bani_err,Bbar_err,tanpB_err,tanpb_err,dkdc_err
1.6824337124488754e+20,6.456347308178573e+19,3028615.030067901,92177.87886423715,3873344.820029365,1332701306900.4478,862053469180.2281,7.422638472808616e-06,3.390920875926509e-06,0.0,-0.5813210555070706,-0.14805159026631787,0.473693213109174
3.187361168056621e+20,8.126883258554371e+19,3253490.8353807707,91827.17816626764,3015718.3606724385,1555778526035.196,880420724558.5706,5.4591486252475315e-06,2.231601422063828e-06,1.3524591447348968e-05,-0.31104152453439216,-0.15191226927922372,0.9591450051688216
5.0943790390556806e+20,9.590710802319427e+19,3373212.3931238367,91423.04304305914,1854120.099781301,1763306691935.8716,938603482852.9237,4.379224012650241e-06,1.6528610694817195e-06,1.0345214234791384e-05,-0.19230067617394583,-0.1474174102580553,1.2232933083600759
6.384857373714497e+20,1.0339723571286362e+20,3340137.433957162,91024.19722492826,1293633.6097478536,1911824476849.0925,1049335128602.9633,3.966149845193258e-06,1.3204500222971253e-06,7.153969454728684e-06,-0.18092743331750122,-0.15805144014199185,1.0721106123586734
6.917604063294542e+20,1.0586821806752806e+20,3190946.552432657,90574.70356544088,976377.3799884332,2039457487089.777,1241784563463.2979,3.8505005718337086e-06,1.1318080668557942e-06,4.489774599796872e-06,-0.20748785144004964,-0.17178883994586214,0.793478948937951
7.126141698102993e+20,1.0714080684381907e+20,2996118.0548495455,90076.89700767839,781596.8315292717,2186893225242.3354,1531290134584.8013,3.7981811238427166e-06,1.0212123221900834e-06,2.282133225725133e-06,-0.23950614413311902,-0.1804226149471121,0.6037843177141549
6.696309477722746e+20,1.0478771970825619e+20,2726969.574252206,89560.23796118885,657261.5221059048,2337537455565.366,2004357911588.0823,3.9227806969801e-06,9.775805366475818e-07,0.0,-0.3031878679048022,-0.18855427652745257,0.42877415831517357
6.202850394465314e+20,1.0229889894577485e+20,2467152.9001173927,88972.96563129181,563351.7163060826,2507314307422.2476,2669974469194.3823,4.062951980098809e-06,9.529243023655815e-07,0.0,-0.3804952227428847,-0.19359659126898654,0.30977827038139255
5.5384275721502006e+20,9.879083421812161e+19,2213383.1279156324,88371.18568911728,502041.2045390878,2682632994629.402,3609632575752.341,4.270365721529164e-06,9.404411848148114e-07,0.0,-0.5114163626282009,-0.2039340500636586,0.21569770669949367
5.0495296013638566e+20,9.625346434216722e+19,2007963.4407287948,87705.39915061856,449538.2920097809,2862069307509.465,4767919594973.015,4.436833206496136e-06,9.329764197268664e-07,0.0,-0.6433807361012528,-0.20900448478320338,0.16003111167844758
4.574409763298902e+20,9.36374713259149e+19,1821021.9077932271,86980.255550121,405699.53081007383,3048268269552.8926,6302386284316.562,4.62092289988392e-06,9.362625862173799e-07,0.0,-0.7983532386240364,-0.21103389125412272,0.12018121329177732
4.6827026854317176e+20,9.526779003891945e+19,1766435.2352461175,86224.65025638758,358333.7882872031,3173790214393.439,7125530764604.072,4.53270358298617e-06,8.688897374175804e-07,0.0,-0.8871922463520941,-0.21898525637236674,0.10034070581903734
4.797048920657339e+20,9.681555463229447e+19,1725216.808183307,85394.76838818647,317182.92169345665,3276268568050.1094,7897029983545.107,4.455044954027758e-06,7.930985042535677e-07,0.0,-1.0379699906433584,-0.23674650219340768,0.08059177478732153
