radius,h,l,u,cs,sig,Btot,Breg,Bord,po,pB,pani,alphak,taue_e,tau_r,dkdc,mach no,gamma,e_folding
0.6153,0.2204948393942068,0.02086374047916445,9.102997786933111,8.995918863950395,12.798090674615791,18.40682491309236,3.4291677663392544,5.119585330363897,-4.670731573762329,-6.2636257816726495,-2.036771909404708,0.8924227543225921,2.2428335790597864,2.1399857279074657,7.306610805418323,1.0119030556635873,5.591682920198829,0.17883703605361836
0.8592,0.24314614482747943,0.021678286764751156,9.120282090643723,9.048493687982674,12.847364843981776,17.60324420973158,3.4356981331848173,5.311541925597128,-3.664378930566422,-4.457462711647196,-2.4564012830988924,0.7299753823384878,2.325980130256543,2.236833588282756,8.91377139864467,1.0079337407016586,5.581077889123414,0.17917685792359797
1.103,0.25787316416732153,0.022013398470285942,8.790029220131482,9.100743424177626,12.652594380737792,16.588421910629616,3.112451335225785,5.0386009429401515,-3.495962309744752,-4.167761753483116,-2.5713771742469533,0.6649837312176252,2.450677090740337,2.5665565432391992,8.988545962436733,0.9658583711721088,4.886629697834501,0.2046400201846986
1.346,0.2712919420502796,0.022117778194688464,8.553214471075952,9.15252489843612,12.527018392447431,15.928658585807835,2.707869591793428,4.623682229153223,-3.5042476990340754,-4.501405412047736,-2.2734661945840866,0.6448253699225789,2.5304715051153033,2.830845759273847,8.127082941660685,0.9345196616222731,3.9984039221262186,0.25009979468713434
1.5900000000000003,0.2938768831664585,0.02254273536853034,8.756325128396016,9.204226355029004,12.7039762495366,15.734702197130806,2.373191170674999,4.1667139739400945,-3.281812975368174,-4.3753495476011315,-2.0027561468679522,0.5189717863431396,2.519266135205415,2.7195466577905894,7.240763641273761,0.9513374389811411,3.248150916383113,0.30786746852068125
1.834,0.3096208210210764,0.022810812026856538,8.59456169875091,9.255639014823766,12.63065098743386,15.131213492777544,2.139770497697972,3.893254623202379,-3.329022500532993,-4.57311012610777,-1.9671360678233294,0.513226744354497,2.5972055775175216,2.9428174170622,6.92256362518739,0.9285757239436327,2.8035459755827152,0.3566911364070463
2.089,0.3213010057129939,0.023099033488305852,8.101576806028033,9.309066028799409,12.340755936024285,14.044560863514722,1.9981012521318164,3.810029200591354,-3.4106100807877398,-4.873964420473016,-1.9366242260660236,0.6079547900951549,2.790060172206935,3.5989708238164413,7.345270798824914,0.8702888969703543,2.605669583844848,0.3837785136688091
2.333,0.33487650239864625,0.0235668085158016,7.623585422210221,9.35990283639016,12.071737066238676,12.931144328697217,1.925473990191911,3.8249501349957793,-3.503735628323305,-4.942494752562735,-2.1515467044581253,0.7383468537736182,3.025037877569119,4.454988609973684,8.36427318756539,0.8144940770721092,2.54779913320029,0.39249561983479453
2.577,0.3529909709112903,0.024233679302070536,7.257206601951874,9.410465019582292,11.883766219014737,11.92813672447687,1.8575463912799566,3.821630662790362,-3.425609255057548,-4.844452612121064,-2.1663881524911495,0.8609722225890653,3.2676774729322946,5.368018718973411,9.607091991578148,0.771184695639409,2.4906523461325,0.4015012378394785
2.821,0.3748926057602862,0.025072245581538064,6.9479052286396294,9.460756981494624,11.737943164330675,10.990254567400457,1.7913507745395767,3.80549152065528,-3.3997868133344653,-4.659887793405882,-2.3368584038163442,0.9866093209616688,3.531251599783166,6.396822587178895,11.130612815587867,0.734392104377042,2.4337906977553088,0.4108816756191494
3.065,0.3996824707004765,0.025678204007198537,7.083471213702238,9.510783008828277,11.858775563959583,10.798124709512207,1.7070727216836186,3.6681250411106636,-3.1940843851189262,-4.210142287466907,-2.352019074869661,0.8594403426938505,3.5473809246890236,6.247981691224866,11.27438821758335,0.7447831800102144,2.2563416347616982,0.4431952965782215
