h_err,l_err,u_err,cs_err,alphak_err,tau_err,taur_err,biso_err,bani_err,Bbar_err,tanpB_err,tanpb_err,dkdc_err
1.9693799966589695e+20,1.3802056754531903e+19,166433.52804726042,47322.10112433664,24683.310542508432,5375146435764.679,25203386641420.285,1.0778100030727214e-06,2.2481910153376236e-07,1.0393493624021526e-07,-0.13354348505232708,-0.33672044681740765,2.2700949481781034
2.2193714186053124e+20,1.4459651969098535e+19,167330.06654727913,47047.14363138354,19150.49465248418,5603255968017.249,26274828966489.6,1.016390793437804e-06,2.2447350063196743e-07,8.560921954566795e-08,-0.08208324758363075,-0.24054787180662243,2.6850599986608743
2.4245849378846776e+20,1.48486215903259e+19,162042.32188413176,46777.033737181344,15501.412599148041,5944792041012.058,30041335539914.016,9.484319953942491e-07,2.0992887632949582e-07,7.20244056116304e-08,-0.06820440165288802,-0.21418033774870227,2.7927742060290672
2.637118271038333e+20,1.5107907654535825e+19,158526.44485153077,46512.38722758655,12941.013773035484,6186646043165.503,33004077460569.13,9.053199454882288e-07,1.906714924349064e-07,6.165623903344012e-08,-0.06588075956251704,-0.21650432874677622,2.6631127999183564
2.9416624121981462e+20,1.5570219260787055e+19,163060.06425635435,46251.12049244543,11010.019784650944,6203344825867.949,31596717511315.027,8.93175796361987e-07,1.76727154111371e-07,5.329772529518246e-08,-0.06386125163476215,-0.22054589832167854,2.4882651734999794
3.197618446648238e+20,1.594298210395922e+19,160857.23104691596,45994.207585708646,9714.907213831684,6444429260823.115,34065323319889.434,8.525986468705721e-07,1.6298673846050559e-07,4.792723222381251e-08,-0.06114456268250591,-0.22509633645899585,2.5038524435641274
3.424634233948915e+20,1.6338905309378316e+19,152405.33742985784,45730.23554341374,8727.805514959698,6977903219210.386,41507198112612.49,7.807971218157885e-07,1.5056888607236752e-07,4.415344636537842e-08,-0.05449040940966808,-0.21943193654108473,2.7854829642832994
3.666794767142514e+20,1.6841612397555315e+19,144038.45825635572,45481.859120491725,8014.28505560523,7618764618067.218,51218977676459.984,7.078686580200719e-07,1.4140218682032483e-07,4.1416026190063824e-08,-0.04604680858602438,-0.20630382919760867,3.2911951906495096
3.959141979353145e+20,1.7477917082651302e+19,137648.6890464274,45237.486277281154,7423.495530390309,8283652003766.519,61545125769140.016,6.430951012762283e-07,1.333633548544667e-07,3.8829071695014326e-08,-0.03868311420026379,-0.19326035076789158,3.906828019229975
4.29693253962735e+20,1.823371586879797e+19,132243.52034076507,44997.01060061839,6929.219326480824,9006927808589.412,73158818193462.22,5.833003817657274e-07,1.259290006330955e-07,3.6399302045398535e-08,-0.032412484570565184,-0.18081466658088985,4.663962133360134
4.6949453796653656e+20,1.885074525777047e+19,135359.94796895652,44760.32959547407,6334.091665464909,9110279031240.693,71256575040153.6,5.706172331561235e-07,1.2263239894394868e-07,3.3947203989573996e-08,-0.028931210216649066,-0.17340654387406934,4.90317381273578
5.2784514159159004e+20,1.950455637907848e+19,153992.95057221115,44527.344501398555,5644.388060630994,8298332017628.613,50583796187534.484,6.198138707667042e-07,1.2487507128218352e-07,3.119334909546445e-08,-0.027566185157461436,-0.1696142867185839,4.36944840068616
5.2558490109286606e+20,1.922898754138321e+19,136836.3988690628,44298.892996794566,5179.240470474181,9221751928953.03,71792977106978.47,5.611505257481202e-07,1.1589838020567458e-07,2.972623099245413e-08,-0.025788682837541762,-0.16836322528621475,4.888762804736333
5.332851171463487e+20,1.9044383010156515e+19,128709.1252301505,44073.003327884195,4720.219021003945,9726686637305.926,86297910419423.52,5.345347707929718e-07,1.089055173879722e-07,2.7966593649816692e-08,-0.025424540042361794,-0.17149736010388195,4.96591344935653
5.567128130295281e+20,1.931118447553674e+19,124389.54467711653,43850.53436909108,4410.884650597529,10224048890527.322,97906330535781.27,5.069330234073594e-07,1.0210246232986848e-07,2.6313910467490008e-08,-0.024719463905503374,-0.17448983628232878,5.130014994078891
5.9000192295971376e+20,1.9913692264526373e+19,119179.38261976569,43631.40064833221,4224.993169370514,11025032720481.307,115919360330294.1,4.6602789140976095e-07,9.437832646154644e-08,2.4891738806743314e-08,-0.023339037039328832,-0.1770289239216595,5.633534743506071
6.181530729915299e+20,2.0324461798102643e+19,114830.55548373691,43415.519653874406,4014.194983976015,11702050375782.273,133558361282793.6,4.368789843066266e-07,8.965820759655557e-08,2.376692488116132e-08,-0.021575651690134,-0.17472284530101614,6.184775166181252
6.440193961252862e+20,2.0586831860751147e+19,113788.9453569089,43202.811703797954,3782.469455263248,11986703312779.84,140376401766220.22,4.255621241618743e-07,8.809133877560969e-08,2.2843651222615516e-08,-0.01992158703409803,-0.1688461818919113,6.533837918772621
6.714034231157171e+20,2.102967241949971e+19,106576.33673000138,42983.82183687843,3615.5367565653664,13103078204270.121,176272935646591.94,3.8743566142361813e-07,8.259593497227515e-08,2.1851398587115527e-08,-0.01806528464355907,-0.1659583794073686,7.525440288768966
7.136135669303544e+20,2.17822139654721e+19,103142.42706913177,42777.366148998066,3492.6432374166925,14055696643061.67,203345053691225.12,3.5776842180847505e-07,7.70943069825254e-08,2.070748700517866e-08,-0.016882286040021153,-0.166246454194213,8.301165383910917
7.642922781490204e+20,2.2466365358240498e+19,110377.77641144543,42573.85705008992,3335.5910609931166,13578776821818.814,172744985906943.25,3.674347238527915e-07,7.691457884856997e-08,1.9684752968159566e-08,-0.016541334971971258,-0.16410946711649488,7.868463853928729
7.783109390065608e+20,2.2614143209414205e+19,102147.63212642414,42373.225109714236,3205.9545610730747,14805318123229.79,221438534513437.44,3.3721333751646883e-07,7.378870645548456e-08,1.9252480632467633e-08,-0.014778806024821078,-0.1584452877976636,9.245825162143332
7.94033420147397e+20,2.2775887689000067e+19,95522.35756391227,42176.208266472706,3064.977629492403,15985334543305.12,275238658221303.44,3.1251081244532775e-07,7.107778659118875e-08,1.8712848226435125e-08,-0.013319854852964054,-0.15269725811580048,10.618995336475905
