rel_err_q,rel_err_omega,rel_err_sigmagas,rel_err_sigmatot,rel_err_sigmasfr,rel_err_T
0.32704318763984824,0.12687378993665166,0.25068182893468666,0.21512131218270983,0.10605008561658599,0.10520793226353309
0.22727755884779888,0.10449963699388477,0.25068182893468666,0.21567779286390124,0.106050085616586,0.10398889639248346
0.1996774409962416,0.09530024228813574,0.25068182893468666,0.21627500617241993,0.106050085616586,0.10279826945326342
0.20298704270416207,0.09045109310932949,0.25068182893468666,0.21691070272317756,0.106050085616586,0.1016383735498694
0.2077528412105683,0.08596138880155119,0.25068182893468666,0.21758923010523779,0.10605008561658599,0.10049974589591606
0.21411702515524253,0.08077852928285986,0.25068182893468666,0.21830770632053023,0.106050085616586,0.09938634709509447
0.209767445791291,0.07532375070382023,0.25068182893468666,0.21910081699453726,0.106050085616586,0.09824881551369032
0.19716333796864535,0.0704935932377439,0.25068182893468666,0.2198997521008449,0.106050085616586,0.0971844685046597
0.18413842641142691,0.06685019605393536,0.25068182893468666,0.22073739001421397,0.10605008561658602,0.09614293487759894
0.17140513575165567,0.06406936351111056,0.25068182893468666,0.22161329212158878,0.10605008561658599,0.09512348893145271
0.1626996307853204,0.06282155276689277,0.25068182893468666,0.2225270063028501,0.106050085616586,0.09412543542193277
0.15668836535114644,0.061712216692609026,0.25068182893468666,0.22347806906075593,0.106050085616586,0.09314810798031745
0.156078016510086,0.06087547996455437,0.2506818289346866,0.22446189215530382,0.106050085616586,0.09219475059341224
0.15993860072835486,0.05969780788710374,0.2506818289346866,0.22548606781955116,0.10605008561658599,0.09125690576080284
0.16366813833973407,0.05842501724053331,0.25068182893468666,0.22654614095272865,0.106050085616586,0.09033794911499912
0.1672786721559292,0.05705438050129344,0.2506818289346866,0.2276416099906453,0.10605008561658602,0.08943731573289629
0.16515041983651046,0.0560517685545855,0.2506818289346866,0.22877196665629967,0.106050085616586,0.08855446299724276
0.15832757482441795,0.05576257161319677,0.25068182893468666,0.2299366961588652,0.10605008561658602,0.08768886950647477
0.15581680475912615,0.05497830328215256,0.25068182893468666,0.23119010289221992,0.106050085616586,0.08680215383574143
0.15671528842174354,0.05407366501447351,0.2506818289346866,0.2324235071713131,0.10605008561658602,0.08597031711658139
0.15350458578612605,0.05331410307081741,0.25068182893468666,0.23368969005220572,0.106050085616586,0.08515427226820028
0.14758591616097633,0.053546917862545,0.2506818289346866,0.2349881213149751,0.106050085616586,0.08435357382170748
0.1414737080819442,0.05341267881048677,0.2506818289346866,0.2363127470687617,0.10605008561658599,0.08357098344315576
0.13536572973836822,0.05348783759635645,0.25068182893468666,0.23767395155229096,0.106050085616586,0.08279964840030374
0.13521116723635848,0.053443727588911125,0.25068182893468666,0.23906580987394468,0.106050085616586,0.08204242152424181
0.1396300201842873,0.05402073347697129,0.2506818289346866,0.24048779008161544,0.10605008561658602,0.08129891925288615
0.14147147674339977,0.054426588923045575,0.25068182893468666,0.2419393607741006,0.10605008561658598,0.08056877180327235
0.1411112511886854,0.05466175519194622,0.25068182893468666,0.24341999287121227,0.10605008561658602,0.07985162255830983
0.1441990082360455,0.05464185030126799,0.25068182893468666,0.2449229354507682,0.106050085616586,0.07914998939123424
0.15048264903752404,0.054369014885491646,0.2506818289346866,0.24646000013505412,0.106050085616586,0.07845776665536969
0.15918614374351556,0.054937029232109365,0.25068182893468666,0.24802455608380908,0.10605008561658599,0.07777754690146874
