h_err,l_err,u_err,cs_err,alphak_err,tau_err,taur_err,biso_err,bani_err,Bbar_err,tanpB_err,tanpb_err,dkdc_err
4.027850922140012e+20,3.6036377448691626e+19,471399.6855005182,47322.10112433664,54848.26809602821,4954948551741.93,23168653797569.97,4.607946251856846e-06,9.217843745231338e-07,8.804184086697606e-08,-0.23609172285215219,-0.33821260539173226,0.7891209195854502
4.597261657120609e+20,3.7932688851797885e+19,474925.2835800046,47047.14363138354,42416.133822828226,5178988469430.3125,24117470309672.152,4.320159504600563e-06,9.160318400802397e-07,2.8958208470883806e-07,-0.14243711171300943,-0.24182682280118292,0.9534514628758595
4.868415113932712e+20,3.850396245104677e+19,457583.9383066996,46777.033737181344,34607.35348032261,5459006834814.461,27675888075255.703,4.253015475050212e-06,9.007157306420294e-07,2.437319627801111e-07,-0.12387212985171188,-0.21544797093360482,0.9413699594971573
5.2214587658957187e+20,3.897225591946049e+19,446631.418784766,46512.38722758655,28994.608146169383,5664465591241.871,30455529682176.562,4.2032052204402815e-06,8.458466333105434e-07,1.8456853266545882e-07,-0.12213295992479747,-0.21771361142090828,0.8768548162024575
6.122949163683565e+20,4.091969087143177e+19,463171.4939125071,46251.12049244543,24355.9037684441,5739437424071.517,28985909336699.113,3.954789319636386e-06,7.518313235424182e-07,1.6595708155310038e-07,-0.11003570000405918,-0.22151714784898183,0.8907434137009481
6.63773063850458e+20,4.18571340985861e+19,456712.43364511564,45994.207585708646,21505.734295285645,5959120195750.83,31260483696606.543,3.854000637915753e-06,7.077119789066397e-07,1.4931979494108196e-07,-0.10577281255786154,-0.22603016732892364,0.8922754569999745
6.733817007600351e+20,4.20388567534273e+19,428899.0253681543,45730.23554341374,19589.464608928436,6379666849199.064,38333343279768.13,3.850312601841134e-06,7.090746392340445e-07,1.4085070605142153e-07,-0.10204897843967788,-0.2204917809543245,0.9065540772974118
6.803684980076114e+20,4.2405996891585724e+19,401529.45716373937,45481.859120491725,18255.895903553774,6881596714845.004,47626389498871.664,3.8236087089071265e-06,7.248074090134095e-07,1.4619425617390028e-07,-0.09387866475627274,-0.20751897318746648,0.9720747757612686
7.03089948153505e+20,4.329493096964078e+19,380976.900745536,45237.486277281154,17100.23715131037,7413830588108.602,57524298684571.41,3.736405967446651e-06,7.317323555518525e-07,1.5178722748971343e-07,-0.08409607882562216,-0.19459894252400498,1.0722585804286366
7.352205494414043e+20,4.454568362939998e+19,363799.3858246366,44997.01060061839,16113.683826479695,7998702926343.282,68679074488270.61,3.6137140949676643e-06,7.33686073097934e-07,1.5493748287852365e-07,-0.07440671392441071,-0.18226627095847966,1.202837170211522
