h_err,l_err,u_err,cs_err,alphak_err,tau_err,taur_err,biso_err,bani_err,Bbar_err,tanpB_err,tanpb_err,dkdc_err
9.952758158653822e+20,5.04782725213772e+19,546491.9174933376,47322.10112433664,62510.36511025984,5986983366655.709,20829593408317.438,5.862763411520024e-06,1.1869206348686824e-06,1.8194113563759704e-06,-0.05319241178754824,-0.33779644777492607,7.170092675500182
1.1080967353459914e+21,5.2644933524715045e+19,548348.1851449297,47047.14363138354,49142.71905881134,6225249718688.442,21746098274413.273,5.5653252561167246e-06,1.1942643677876764e-06,1.4420224613492408e-06,-0.03344919361333225,-0.24145968296724005,8.310425316901675
1.1307599124741423e+21,5.27050171579805e+19,525136.1105399207,46777.033737181344,49263.36425151668,6511170391553.563,25063675864988.418,5.581302454229923e-06,1.2537184111385235e-06,1.2080381091851402e-06,-0.03388155664188824,-0.21373715220983225,7.711763656637603
1.1626930603521907e+21,5.25146972227155e+19,509047.86658303445,46512.38722758655,47285.13703521099,6696916934821.889,27718097908127.11,5.633443937432358e-06,1.2361637001476062e-06,1.0421455125060258e-06,-0.03782867224809354,-0.21533553430946983,6.693995881387025
1.3161998919803556e+21,5.4419328970908934e+19,524866.9270723644,46251.12049244543,37112.07662754171,6735700655284.556,26490222869925.547,5.394767713935683e-06,1.0918465865202994e-06,9.086926462455206e-07,-0.03453342914317406,-0.2199673857891154,6.410475422033602
1.3693495231634287e+21,5.481938739552349e+19,514080.17540828633,45994.207585708646,35761.766088942895,6933600462204.079,28707562452144.055,5.3665407655858755e-06,1.065255117953325e-06,8.171990928196067e-07,-0.036638474418114506,-0.22416285018278218,5.994352539921966
1.3281391835548305e+21,5.414349120527741e+19,479241.89660227747,45730.23554341374,32950.42350528187,7353492271255.866,35389375648488.945,5.483209589956223e-06,1.0863082337732716e-06,7.440508879645555e-07,-0.03775193186105605,-0.21877172818154791,5.649224480613827
1.2892957735619705e+21,5.380839031757389e+19,445736.5580361353,45481.859120491725,31022.0312185908,7865948479328.828,44176148795594.484,5.555194341163558e-06,1.128121019475049e-06,6.885187504025812e-07,-0.036824236108002256,-0.20589955220156492,5.6653234050383166
1.285254676077448e+21,5.4204683346231075e+19,420441.4806367412,45237.486277281154,29326.034810808513,8410765132770.309,53583410919924.63,5.5270691849705465e-06,1.1552496618303386e-06,6.399621706940521e-07,-0.03477169100055373,-0.19306627362160028,5.883995181361045
1.3006628754599148e+21,5.509390683315332e+19,399340.644977142,44997.01060061839,27865.934383502594,9012306552108.559,64221096373960.52,5.433882355562806e-06,1.1734866355439931e-06,5.970072800863747e-07,-0.03227731537445158,-0.18080698446970628,6.2483873379185955
1.4334150983465889e+21,5.7141082682749936e+19,409326.2741867921,44760.32959547407,25416.83858804566,9132131898857.312,62487987868680.41,5.199617571982128e-06,1.118848211240265e-06,5.559557862163938e-07,-0.0284500558896206,-0.17337700211176585,6.66407688824741
1.8664090406345142e+21,6.244667540919023e+19,476978.0569254509,44527.344501398555,21817.339527270644,8577613873760.306,43599546479794.984,4.638444971908181e-06,9.506360670691538e-07,5.102619415916482e-07,-0.021864868606552554,-0.16925247662796786,7.592255835170162
1.5516452768767575e+21,5.756256959618281e+19,411525.53477130167,44298.892996794566,20961.51933383248,9179140938919.14,63207738152840.28,5.200119683932601e-06,1.0714480497471385e-06,4.872956031053498e-07,-0.026638449345050833,-0.16841497807970388,6.281256472125688
1.424751386963479e+21,5.492793013122911e+19,380818.378062821,44073.003327884195,19596.292596483534,9481623160359.768,76876023771548.95,5.56581548302545e-06,1.1191245486984974e-06,4.588967058061171e-07,-0.03039686131500397,-0.17177768178461966,5.398585842932215
1.4010189212407518e+21,5.4470494489002344e+19,364459.6808837331,43850.53436909108,18593.29946474838,9842597155811.045,87832719290153.47,5.657674822910242e-06,1.1173826528518319e-06,4.316265415110645e-07,-0.032257558850868714,-0.17490309429230547,5.046051905655894
1.391731454127366e+21,5.483168064900326e+19,345520.23072529305,43631.40064833221,18105.98951443954,10470979360044.139,104787307170666.12,5.636994153719394e-06,1.1116074269879844e-06,4.0823734223648133e-07,-0.03348351309322826,-0.1775988586106878,4.972548703017002
1.3775306272499347e+21,5.478959085789662e+19,329833.21884207125,43415.519653874406,17453.79923534765,10982571497606.152,121542814792567.22,5.672622701038783e-06,1.1266290258790418e-06,3.900366735702072e-07,-0.03364103828130429,-0.17542990281852192,4.963628392829117
1.3988213142677915e+21,5.496897047297434e+19,325474.09016422555,43202.811703797954,16554.155998045586,11189520909752.1,128133630151694.94,5.6779862704281e-06,1.1342791550884427e-06,3.751734271896788e-07,-0.03225089567434627,-0.16960097132742424,5.02343725860084
1.344530685245286e+21,5.447766776710356e+19,300824.4039745283,42983.82183687843,16154.605196989822,12025608352804.436,162444418610081.03,5.779310326364615e-06,1.17854570019208e-06,3.598414095494143e-07,-0.03293887409349076,-0.16692913491155503,5.050570434984555
1.3690878247514698e+21,5.55330523256366e+19,289099.479586432,42777.366148998066,15776.977362475667,12784741085427.338,188340290135515.3,5.663209099014556e-06,1.161895455658201e-06,3.418930326601465e-07,-0.03277587706797448,-0.1673375054222551,5.185543682172534
1.5483595187513938e+21,5.8450864431030845e+19,312144.02299965953,42573.85705008992,14859.884829261824,12492385825682.064,158976675493400.66,5.316331235975021e-06,1.065895339345054e-06,3.24547311869484e-07,-0.02965359740259772,-0.16501566097342088,5.384019184136491
1.4454528302031637e+21,5.69600329407033e+19,284794.4350617289,42373.225109714236,14602.44224604257,13375334196501.447,205884519891477.03,5.519154237593412e-06,1.1457419646808545e-06,3.189356439620431e-07,-0.030090614646098777,-0.15959545604863523,5.469902710472512
1.3752059673224403e+21,5.589449552527678e+19,263301.7111266648,42176.208266472706,14210.99660774979,14232028640321.293,258016334218959.62,5.236477003347235e-06,1.1211992965564038e-06,3.1154936880975036e-07,-0.030038893889516947,-0.15405306059701704,5.589626659631177
1.248587735668454e+21,5.38971587630166e+19,228194.39211320932,41981.120213134294,13938.975569400021,15875775031102.148,385714333283803.9,4.768452771373503e-06,1.078042637467287e-06,3.0608515468229013e-07,-0.030416505387532707,-0.14812710949461866,5.881991725719129
1.2709088241594422e+21,5.501354337107859e+19,216265.2408384076,41788.71452164227,13732.032614412303,17143959703529.639,466732878625188.44,4.3997243101330425e-06,1.0143788723219913e-06,2.939414781816719e-07,-0.029585276383202547,-0.14761493678190904,6.304286054809211
