h_err,l_err,u_err,cs_err,alphak_err,tau_err,taur_err,biso_err,bani_err,Bbar_err,tanpB_err,tanpb_err,dkdc_err
6.768772891161411e+20,2.1862372958523355e+19,359883.55413826334,47322.10112433664,30031.616974487926,6958772049435.657,21796103046862.926,7.10917366012571e-06,1.6944591031717525e-06,5.528344795995153e-07,-0.0684299996956414,0.335054935866854,3.060491984308806
6.88070561246435e+20,2.2040911032221995e+19,339167.64451572153,47047.14363138354,23982.471765337938,7099333169689.854,22999997109317.59,7.062572192243453e-06,1.764183818550811e-06,4.775694712253536e-07,-0.04445355653406583,0.2413373973444684,3.697949602446323
7.13292975629916e+20,2.219596286018757e+19,327367.6302784562,46777.033737181344,19724.287875249756,7449907806670.523,26459780118478.066,7.027272359290364e-06,1.7494575492646944e-06,3.963075658002388e-07,-0.04030696520930175,0.21614593418136216,3.458596856273768
7.516926458457162e+20,2.231931463668479e+19,323961.5087186107,46512.38722758655,16641.43240684642,7701937492740.576,29177541309113.47,7.006261877387237e-06,1.6532725815962948e-06,3.302794951834738e-07,-0.04215657466230394,0.2189077157231582,2.934187330729194
8.036694173635886e+20,2.264157542438358e+19,324939.80387723894,46251.12049244543,14348.107641741868,7654499905185.619,28073129995225.742,6.9039073425800116e-06,1.5227739611042123e-06,2.934180985871904e-07,-0.04192467582209998,0.223409325593875,2.7539370126715177
8.713988672076593e+20,2.316187997585163e+19,330181.9521874333,45994.207585708646,12699.870027184073,7947792040270.689,30275416126031.375,6.727335618716984e-06,1.432866716798391e-06,2.50541237992916e-07,-0.04278235244803551,0.22804975740354452,2.453383072422024
9.556764242080494e+20,2.394786584379339e+19,336620.0984530555,45730.23554341374,11369.714385943362,8648535006903.679,36786503817806.086,6.4639978793526155e-06,1.3925196541901453e-06,2.0469266333394143e-07,-0.04230815154313302,0.22246908001969426,2.1569514125894536
1.0521266585239674e+21,2.494190886058202e+19,343608.1354252366,45481.859120491725,10391.54371541549,9497945871674.205,45245382900697.85,6.149524326890994e-06,1.3768365376934472e-06,1.7040147418872176e-07,-0.039678182719323885,0.20953396542337993,2.0030095785677235
1.1494082112969595e+21,2.5997562959556084e+19,347761.18682034843,45237.486277281154,9619.792670249553,10352182769264.062,54292268809544.414,5.844567106475953e-06,1.3606524640606369e-06,1.468528125707855e-07,-0.03661028723932371,0.19676927053608015,1.9469057263880842
1.2488147455104812e+21,2.7132627531888718e+19,349569.1258777279,44997.01060061839,8998.11456128602,11258597315016.158,64529181119373.336,5.5455368412178e-06,1.3446959234758448e-06,1.2955812977169418e-07,-0.033516471841510895,0.18464895484459729,1.9489055746974562
1.276520938093421e+21,2.7362945757447455e+19,341007.9619495762,44760.32959547407,8385.846290619946,11230162400945.064,63346024989588.414,5.509896217917452e-06,1.3203337338055628e-06,1.2913511503901417e-07,-0.030617860668415937,0.1779116153793364,2.131699389977666
1.2360571916396258e+21,2.6779648673476e+19,323764.68073747726,44527.344501398555,7780.742637494295,9914676612732.684,45765378827510.76,5.699759624125893e-06,1.2592088925748779e-06,1.5101159135825158e-07,-0.02654957665301682,0.17521042971373307,2.7729171945181883
1.1875183923199413e+21,2.6051805452542775e+19,307519.8244998541,44298.892996794566,7221.4250627182855,10935839321464.65,65228171215501.69,5.944144916319538e-06,1.341190841877693e-06,1.270487142642942e-07,-0.030256304438593506,0.17402290541500107,2.1917191117231165
1.1326223758071221e+21,2.521373918799889e+19,292001.8839727149,44073.003327884195,6701.24388213561,11386319502888.645,78979595777643.69,6.2424601725609695e-06,1.3799884849273093e-06,1.1291913320165597e-07,-0.03396040250086816,0.17728330068908715,1.8604898171068287
1.1323572924891061e+21,2.5158529100664738e+19,282970.4163873869,43850.53436909108,6345.723328699789,11860824898171.418,90060434274591.7,6.293152300577803e-06,1.3687800484419466e-06,1.0290830434076866e-07,-0.03587077893400369,0.1803476361549777,1.723130951141876
1.1813332738138427e+21,2.5791844566380143e+19,279588.3771250554,43631.40064833221,6116.32067458382,12748018540379.08,106827521209692.16,6.1184172043507715e-06,1.3358178352055795e-06,9.147279987580044e-08,-0.037046200886172276,0.18282399449027575,1.6166079686397075
1.2381955793319048e+21,2.632779975582754e+19,281746.0350733764,43415.519653874406,5823.38756443073,13531975356113.02,123077243829287.23,5.983287973661546e-06,1.323933246894534e-06,8.011091404622186e-08,-0.03743496391610774,0.18061054301695734,1.4879246469716871
1.301143097794147e+21,2.675319882678295e+19,288785.45703354257,43202.811703797954,5487.179071954737,13886082073816.146,129229487484911.55,5.887256088518963e-06,1.315258205985315e-06,7.216877340257042e-08,-0.036416832462764635,0.17501887719130355,1.4039753273192883
1.3497864352492917e+21,2.727845293940837e+19,287179.2063658214,42983.82183687843,5263.4927790948295,15163685192383.918,162369876318423.4,5.768047716564059e-06,1.3266361317045078e-06,6.053753774539239e-08,-0.037557581988743996,0.17220084365947105,1.2607994947595416
