h_err,l_err,u_err,cs_err,alphak_err,tau_err,taur_err,biso_err,bani_err,Bbar_err,tanpB_err,tanpb_err,dkdc_err
1.0688261154859398e+21,4.718387381055587e+19,136441.43965082002,34146.624572116394,14586.178390822524,26768988329272.473,330719944459931.7,9.806516429076332e-07,5.068894654803819e-07,1.7112926830043874e-07,-0.006497358571356089,-0.11387521243661078,58.87672461877791
1.0869451977624734e+21,4.665298613528226e+19,137538.89344244616,33909.73429399254,12853.89598122947,26242160044322.664,323642635778609.56,1.0005243371341883e-06,4.624729311149568e-07,1.5128631914494802e-07,-0.007520267050196413,-0.12608181308948294,46.16765470376932
1.1485616641289743e+21,4.715184390529424e+19,146582.63323864221,33677.70682219971,11717.048946460816,24873237478388.344,273899831930436.53,1.0479545679900811e-06,4.499663997705209e-07,1.4662931934930466e-07,-0.007900426345879941,-0.13594392221349136,39.20278926827171
1.116720768072066e+21,4.558825949260276e+19,131268.591374023,33450.378031379776,10524.063050040144,26840329233599.53,373690116982106.56,9.789319685327301e-07,4.4162496248699504e-07,1.4381494457062476e-07,-0.007100635179919232,-0.12878298998313625,43.57263742961152
1.0767098620887786e+21,4.337131572264295e+19,126878.31860228696,33227.59144811707,9192.293249660746,26405772108723.38,398938996008320.8,1.00862533789834e-06,4.493209474814162e-07,1.404095997734606e-07,-0.007031452474368251,-0.12646838269620642,40.013101898201754
1.0387290530560372e+21,4.119074597154339e+19,131476.3506689666,33009.197798282206,7993.000373409607,24189776001184.617,344964550260122.5,1.116781671033442e-06,4.4829424713550203e-07,1.3100309188285298e-07,-0.008225411501118423,-0.13376744955960457,29.209885612061246
9.887440986645976e+20,3.891129824102224e+19,132738.45849319707,32795.05458667934,7074.431154658267,22623647421453.664,320762146407291.2,1.2134659065105653e-06,4.422543934713343e-07,1.25002068825531e-07,-0.009729006415306269,-0.14430385834021608,21.878733906755368
9.495521448577428e+20,3.725271482403008e+19,131721.46695260206,32585.02570630703,6364.066573841108,21817058836401.47,318270256609536.9,1.272980102773726e-06,4.202866168232298e-07,1.1524345648865744e-07,-0.011717982923019909,-0.1563195290824264,16.667763787468743
9.345515167793781e+20,3.632306962387206e+19,134574.15471796494,32378.98107479835,5879.500849825722,20812959443781.07,294677725228733.75,1.3415829217681104e-06,3.8200012310091527e-07,1.0449515050052847e-07,-0.015651616336102434,-0.18369288940843362,11.682519407736791
9.423458745953314e+20,3.5961935385971835e+19,139831.8432854722,32176.796295833974,5520.452459334477,19823241654748.953,263299470642689.7,1.4088422505718878e-06,3.6116562857345085e-07,9.764439632389556e-08,-0.018917149596564077,-0.20513062915285835,9.090510226324348
9.26570958776301e+20,3.544306532778742e+19,128022.69620107747,31978.35234352581,5225.662154219155,21331090654832.113,342299327447837.6,1.3116138830410853e-06,3.4803415623141423e-07,9.381600903218606e-08,-0.017608918744542085,-0.19763605492128564,10.029544941451038
9.084247269873264e+20,3.4930703346039964e+19,111788.24713784576,31783.535267951946,4947.761870457189,24066725458884.098,512863359258872.4,1.1646868645361427e-06,3.3906774163662625e-07,9.143594055242481e-08,-0.014566796003412326,-0.17873349137433908,12.874552771725218
8.920293356628434e+20,3.446503051627623e+19,94124.50060232822,31592.23592018786,4698.877360599809,28191916204994.8,857903768903452.0,9.95771164323495e-07,3.232495356648349e-07,8.986398328320616e-08,-0.011784891500398959,-0.16297564920667676,17.638592705817285
8.873484233669537e+20,3.4205979148397437e+19,81867.73339767451,31404.349695326506,4462.924750118492,32157785383022.984,1309351887378097.8,8.725746192521546e-07,3.039910939056859e-07,8.720575145725823e-08,-0.010216615319410732,-0.15526452440044697,22.15639858611864
8.946807980209918e+20,3.414768138623445e+19,77876.26945128207,31219.776292112798,4236.459477608766,33736997474258.02,1536399047115641.8,8.297330765863916e-07,2.917374504259968e-07,8.354541898338338e-08,-0.00982439401920228,-0.15372805753842583,23.207404298824024
9.411893855767214e+20,3.524326392264913e+19,75709.86780452928,31038.419487937714,4141.772334091607,35804073212056.234,1745760557778628.5,7.711549662250295e-07,2.7359365106556423e-07,7.993132382279892e-08,-0.009317883953524394,-0.15495962731972218,25.09487826121351
1.0099829581595936e+21,3.700330243519651e+19,71972.90189512151,30860.186928045485,4114.936113719676,39531517610413.45,2157996639278163.5,6.849034444734078e-07,2.4611029271327223e-07,7.544683734980882e-08,-0.008779672289994054,-0.15968644498495144,28.610570954882135
1.1238551208491753e+21,4.006669713138735e+19,64769.51153250575,30684.989927904768,4195.509032355438,47550238310959.37,3242537833110000.0,5.525345258588349e-07,2.0805877856515122e-07,6.978617520506114e-08,-0.007722749873788816,-0.1651621147441003,38.30655480618054
1.3218977073580052e+21,4.491904251464723e+19,74992.96595473854,30512.743287783167,4342.155879994863,46027972724751.04,2368232245300633.5,5.47367995739561e-07,1.975948301576971e-07,6.424721416053878e-08,-0.00759113746718913,-0.16875054588320856,36.67828572172231
1.590294170546109e+21,5.1017638059423785e+19,90341.06008070175,30343.365118644517,4519.283410717312,43383373987718.0,1555640841641364.5,5.54438115948632e-07,1.98948767002852e-07,6.062827822375584e-08,-0.006736806795338084,-0.1597378398142851,37.34283341395746
1.9273730668325642e+21,5.84865947349905e+19,98514.88690859324,30176.776678560655,4741.405254383778,45595594938305.77,1390377357366010.5,5.020656549512957e-07,1.9505169155716227e-07,5.783327952403468e-08,-0.005107373524440563,-0.14253787764497616,49.24289027448621
2.3144108556677488e+21,6.638525655431424e+19,110136.42394332813,30012.90221889547,4914.086068341281,46279978715120.58,1141687967162459.2,4.7237943675312163e-07,1.9168894515367227e-07,5.51183136370094e-08,-0.004165573770483316,-0.13224752748499008,58.57343146049364
