radius,b_iso,err_b_iso,b_ani,err_b_ani,B_bar,err_B_bar,pani,err_pani,po,err_po,pB,err_pB
6.25,13.436973935891919,6.205160978178677,5.755693793682159,2.4773779339009403,4.9099315041680285,0.6916615579126375,-6.831954661007334,-0.1664441340663445,-13.877066229541713,5.117500616159464,-18.517409003172872,-8.113506055893053
6.750000000000001,13.422603426437796,6.19817041451734,5.194397106400885,2.2397110915034744,4.114050988303511,0.5846736366369478,-5.675578216044221,-0.12026162317904925,-13.582425906678505,5.201233336477764,-19.383153027016174,-8.47563777794866
7.25,12.94347566951212,5.976595274019036,4.716246806471242,2.0370083541325053,3.7452076829751784,0.5618553607626433,-5.206741154070317,-0.10457828562772097,-12.262086628779437,4.769671488403907,-17.389588999753325,-7.757482280070164
7.75,12.62731255375116,5.830301313356543,4.8356689071261805,2.0857646223412507,3.7852761280024776,0.5681675286641064,-5.606327706362201,-0.11822344030395648,-11.392400264408337,4.257017364983786,-15.64891949125297,-7.026588505932419
8.25,12.67100225397305,5.850177919511564,4.840816997254929,2.08615409494165,3.691319351418913,0.5558183405296726,-5.630917731049953,-0.11619952029682386,-10.356272429231977,3.7447195529148747,-13.937664535031727,-6.2998115625122875
8.75,13.515135565915957,6.239609413517685,4.724281164306447,2.037093971136574,3.2755335512457955,0.4961439910725572,-4.873373774677804,-0.08754860282996271,-9.697470781240972,3.568648190623676,-13.84484642862984,-6.2677001402387384
9.25,14.240381652473351,6.574130653800322,4.570168978511674,1.9738939996523654,2.881181706389087,0.4493069671324427,-4.147325821589213,-0.0660780762954578,-9.259838218196727,3.524097556500732,-14.238847169681764,-6.461535961633324
9.75,14.687053146727182,6.780033551016223,4.294302126178577,1.8587006551059482,2.4035582997183953,0.38133846611027056,-3.5520060017890693,-0.05044347898052209,-9.258055510334678,3.6649571216175794,-15.749935999038629,-7.125172238577739
10.25,15.212430019550741,7.022261153071856,3.8442545811972537,1.6743132523162156,1.7002702906473304,0.2841673653453078,-2.7730561063192805,-0.03424445096494268,-9.128164603086057,3.8168640652926658,-18.905689368575196,-8.525684606138594
10.75,15.124725015196079,6.981484419682537,3.455840539537444,1.51335527024644,1.2875908800631735,0.2243500037111992,-2.1559743691941873,-0.023144804807870328,-8.324192431206946,3.640534316260021,-20.028804017758848,-9.099816686428172
11.25,14.619572124449393,6.748037891386035,3.4536445314505446,1.509369302019858,1.389633658610977,0.23562094830048635,-2.3722340368530426,-0.026842023348463345,-8.64872674685284,3.724501621036596,-19.49653692830083,-8.835159706218857
11.75,13.175025511299719,6.081035097998347,3.4095803487757212,1.4830713124926933,1.6991221826819165,0.2737291613748169,-2.830752533741854,-0.03529052990941231,-9.185111372034363,3.8538079899712505,-17.602208243229633,-7.967206748331335
12.25,11.456108636051878,5.287458400506383,3.292044698170197,1.4271684158032434,1.9752988828845586,0.30742301353630924,-3.4838640395997795,-0.049993330837041314,-9.41993922431721,3.796704037124083,-15.611269864261756,-7.081163674286695
12.75,10.110870913734576,4.666408698397411,3.1102748192072327,1.3465504710500862,2.090978167440701,0.3203643603205808,-3.9230560458067614,-0.06194700854156505,-9.284495623235406,3.639394652186155,-14.0973626179965,-6.4213390197441935
13.25,9.55727221159427,4.410756424638242,2.9733212174085426,1.2868195956799136,2.0581738794998192,0.31308121669007233,-3.8419592145756685,-0.060016519763282115,-8.898278471371754,3.484707973407349,-13.261742959048098,-6.058636589389383
13.749999999999998,8.881636691552448,4.0988078221512705,2.7863434635210798,1.2064512140495445,1.9904877504294323,0.30532213674327574,-3.9599124197553035,-0.06405922891369915,-8.678976311226974,3.364250378497438,-12.581808195720331,-5.774251538763632
14.25,7.951095408854978,3.669251211552169,2.5151646655442397,1.0907366816207218,1.8888991262719577,0.2945565756146866,-4.077546266133012,-0.06981135285002536,-8.669462939330465,3.3665610177824283,-12.224280305712044,-5.6464707792906355
14.75,6.548126011350133,3.0217178739254575,2.1482599798577873,0.9338771594778892,1.7900360905118091,0.2836162254446065,-4.333430607682661,-0.08294020336154923,-8.728098522578101,3.407868993049865,-11.689042207058016,-5.453829159842154
15.249999999999998,6.4779925754652705,2.989263422653052,2.039583660391927,0.8870049695059944,1.6432970056209986,0.2594739864896621,-3.9333686153278236,-0.06937392240221243,-8.323114044748262,3.292958053984495,-11.417596645942355,-5.338579301488099
15.75,6.475044528089217,2.9878156087512218,2.0413778957150894,0.8852250254672109,1.6041258747860243,0.2471709682138425,-4.102578667373866,-0.07028070732414689,-7.3420651983347485,2.726141507667888,-9.695267922428522,-4.521486249296149
16.25,5.856352347185755,2.702252550032965,2.003503823461673,0.865396616642476,1.6424889923534847,0.24412545604103922,-4.703333989762854,-0.08545241752125124,-6.330527175680246,2.0788944810047028,-7.441276708764587,-3.450209987745867
16.75,5.4541982929337145,2.5166206844717074,1.957766306015892,0.8436879784121049,1.624235025908526,0.2365498209922053,-4.9903721581288405,-0.09195242907808097,-5.518345489957022,1.620627402940405,-5.86670495685976,-2.7089539881078117
