radius,h,l,u,cs,sig,Btot,Breg,Bord,po,pB,alphak,taue_e,tau_r,dkdc,mach no,gamma,e_folding
1.087921325776271,0.007421460556390563,0.0031344932065465363,4.249455290261208,7.6630799904114495,8.762457714783753,351.36995403943934,80.17448366614941,128.36098560391076,45.23495406149546,47.98847463620563,3.8756210994324833,0.7218108126350976,29.516248782197472,1.5055834732571742,0.5545362041866203,46.144435532155796,0.021671085331689648
1.8534955916271183,0.01396112284224691,0.004879300459839718,4.997646657427948,7.791362137082596,9.256446189746097,217.16015792498274,9.383769471665161,52.060547175747125,44.06986601657738,49.80171598955533,2.7354179125223994,0.9553914039481455,29.19944554847859,1.024345696729273,0.6414342664990375,1.2722847455119328,0.7859875735581716
2.578776474169491,0.02797913519571744,0.007985707259124869,6.202155730936554,7.91097398101966,10.05237509443212,138.37860244293586,15.455922705148666,33.94429065997107,42.70778111778912,42.37852773127949,2.5971120319754193,1.259969504104745,25.776989925156457,1.244591844331123,0.7839939488888505,6.147838584570867,0.16265879239407555
3.3443507400203387,0.048475522873924766,0.01172193184369892,7.388641265523622,8.035299517758501,10.915954291342949,97.94454718335788,13.559925931599546,24.562472793167228,39.02386103058154,35.39071394291568,2.500808698417662,1.5524725342160457,23.088541122562063,1.5250573919776689,0.9195228191798296,7.277636988182877,0.13740723831427126
4.109925005871186,0.07151578012089886,0.015166604088620706,8.587343688658615,8.15773052704059,11.84445182264485,79.43964939134605,9.232700448731203,17.634035839361008,38.63003059029436,33.95992889179866,2.3359792079152113,1.7282987662826197,19.61270202102477,1.474189129645623,1.0526633185778789,4.5836857796757124,0.21816504186086424
4.875499271722034,0.0885411842776969,0.017183478561506357,9.435798073696052,8.27835106549184,12.552504995063575,72.63052622841478,4.691739787177064,12.714923880542052,41.54040891281352,37.64477383584072,2.1379517089887927,1.7820577006198723,17.248437293544846,1.1715586008852759,1.1398161299330503,1.4321206197154324,0.6982652063194954
5.5604867735728805,0.09984897928549379,0.01818257481737191,9.98874691855169,8.384803999676933,13.0414724289811,70.81868660142607,4.376032167017633,12.141953271861816,40.66780346366284,35.12105626569786,1.9472031785453292,1.7812861385704835,15.783201049645497,1.1780721347665193,1.1912916412758792,1.307425440105986,0.7648619717227894
6.326061039423728,0.10388814063464774,0.018267189657195575,10.05185428220822,8.502203662858133,13.165380421220878,70.4277066450349,4.3441216431161696,12.318472041932178,39.54877156797047,32.04377811955161,1.7016224411809908,1.7783402919742726,15.998641152072421,1.190544232037827,1.1822645846652362,1.3029623887902322,0.7674818617968512
7.091635305274576,0.11516845443603749,0.019191759090551944,10.467216034421643,8.618004185218187,13.558488398331567,67.97976581980168,1.7529474957550586,10.46232999565524,41.994164943229876,33.30290032527253,1.534914292986603,1.7942085027502186,15.294015491726846,1.036814855792464,1.2145754178647616,0.232197823565909,4.306672580486748
7.816916187816948,0.13043202043318705,0.020471783561350727,11.036148500326938,8.726292541145064,14.069284105273889,65.18703218026482,0.0,8.87246519627964,nan,35.9650891238944,1.4388703079936107,1.8152124453498182,14.27083928027936,0.8861144614004473,1.2647007246537685,-0.6547895075678859,-1.5272083447310343
