radius,b_iso,err_b_iso,b_ani,err_b_ani,B_bar,err_B_bar,pani,err_pani,po,err_po,pB,err_pB
1.221815106875,21.86028070773719,6.663839576147019,3.128467867346903,1.158032901563047,16.56099232126635,5.5817398803734,-6.199653519703583,-0.41790149222563117,-1.4178161312322053,0.7176007728263335,-1.2577335413866184,-0.7327628464074811
2.0363585118125,19.144206690366072,5.830976889918297,2.462386184344957,0.9673601365548365,9.131403759416147,3.5868022880752757,-4.355663926891937,-0.22881524139239373,-1.445054915507141,0.7625812115430001,-1.2566447537353576,-0.8004526925071722
2.85090191675,16.428685691764034,5.000174288978784,2.5866327434119225,0.9563241390658035,7.366462038489838,2.856530735592164,-5.0456198618401285,-0.271636145334786,-1.254853788452634,0.5060606328293924,-0.8642783378674398,-0.4985602727684676
3.685808906625,17.412700598665534,5.296107660250642,2.9544184607966337,1.1418196069749849,4.95300082183207,2.09866953743023,-3.8971001291954415,-0.1773031311148202,-2.03900730562541,0.8133540249316563,-1.5798758525762608,-0.9749855560163788
4.5207158965000005,19.199332066651817,5.836035473528166,3.0213622530919246,1.2375633023089951,3.632559681106918,1.6002746584090768,-2.7334750897608,-0.09716584480890113,-2.4357911383653827,1.108274692370166,-2.314336385587923,-1.55565685080793
5.3352593014375005,17.869671967695872,5.429038198841556,2.889757703679352,1.1264534532061337,3.361046869531576,1.408001149676385,-2.788291799042632,-0.09285345212350016,-1.9355234224050215,0.7013359058183125,-1.5723274028864889,-0.9785557719279222
6.1701662913125,14.457378196915851,4.3902439063848115,2.408368343224105,0.9107801269346104,2.9544224208213135,1.2093122308034412,-3.2197992422535697,-0.11402720283344032,-1.6074021264832279,0.4823427946922088,-0.9718228627405331,-0.5751013817534407
6.9847096951875,10.994504066452803,3.337281415849122,2.088990116896492,0.7595355585688137,2.7101786683179134,1.0927528826479118,-4.037649297326779,-0.1677042440096002,-1.4460555415810645,0.42182669605478623,-0.5050010789561261,-0.27916516407427394
7.8196166850625,10.01553254085641,3.038944867422603,2.2114614690376126,0.7988895137936363,2.4534201320042026,1.0373057503398622,-4.724465052945723,-0.22760284937374617,-1.7325287554829887,0.49974604023458824,-0.3706510483667012,-0.20216087339226269
8.63416009,11.032057617652914,3.3462348543810116,2.7443679990130123,1.0131324176485494,2.225811476753566,1.0247303133727332,-4.693262384699429,-0.23415882319938844,-2.224691397686098,0.524221068308937,-0.49784889645539376,-0.28137227405425413
