radius,h_err,l_err,u_err,cs_err,sig_err,Btot_err,Breg_err,Bord_err,po_err,pB_err,pani_err,alphak_err,taue_err,taur_err,dkdc_err,mach_err,gamma_err
1.221815106875,39.48674305900261,22.49032432218454,18.18205976498583,21.01794958015352,16.17087087184143,22.64860497873459,33.70413905213735,32.5678180948241,-50.61310539630243,58.26057923203902,6.714395578145926,31.740929713038103,6.235756061717071,32.795978236350244,79.4640354447149,27.79103275971212,87.4361583506252
2.0363585118125,39.46755280840869,22.48973425211324,18.171640242881928,20.935088685798334,15.846942912520662,25.520425326348434,39.279856444597876,36.71387060888129,-52.77178073716131,63.69761144729556,5.243156725434897,36.25180244628179,6.186985467482367,32.750861878173694,89.12459686658329,27.72158811105466,87.48693692413656
2.85090191675,39.450655293651145,22.489214904740713,18.16246483052933,20.861888564739715,15.415559773439814,25.640873882420795,38.77751247025726,34.75887465349584,-40.328254772487725,57.685151984560676,5.3696791832298025,38.636355777871835,6.143741008150352,32.711102425038874,88.2448105654624,27.66032398956731,87.34867726315622
3.685808906625,39.43534796154786,22.48874461348696,18.154152284193366,20.795381884207416,14.631000734810401,27.600308075224262,42.37167755312326,32.85669403987336,-39.8897062647935,61.712795624193895,4.542598833931663,41.33622120763745,6.104317862148684,32.67505759268135,94.62835107237211,27.60473062479881,87.42056353836037
4.5207158965000005,39.42177334379223,22.48832770134917,18.14678019203202,20.736246667711278,14.245434270556782,28.715762279646285,44.05363707393899,30.961178044013682,-45.49957814174125,67.21826872253656,3.5519663353737614,40.66336825151391,6.069155900983414,32.64307128001611,97.65562998286285,27.555354419823612,87.52200718439072
5.3352593014375005,39.409958673694604,22.48796495236312,18.140363519267552,20.684657357795267,14.222986271400503,28.670470838159556,41.89174398132139,29.23456618902084,-36.234948009404825,62.236132890101835,3.327490325941551,40.170878733129,6.038395965839275,32.61521543192659,93.7761243808919,27.512321578168695,87.36287205968107
6.1701662913125,39.39910926341726,22.487631930626197,18.13447078448298,20.63718297879801,14.278787752312294,28.45504462455235,40.93227232100611,28.85588371674317,-30.007599638275188,59.17759334573167,3.53770953698353,40.299825473419645,6.010018637463725,32.58962180153368,92.06847937006995,27.472756540501297,87.24600987193011
6.9847096951875,39.389590065868184,22.48733981111513,18.129300299098123,20.59544995750582,14.303699115829016,27.78927232080316,40.32032630993051,28.694360642881023,-29.170850214617367,55.280112401210836,4.146634092612995,41.225489655626816,5.98501622923901,32.56715537183231,90.98442555113574,27.438004451617935,87.15141837966694
7.8196166850625,39.3807828487057,22.487069599924588,18.12451633533491,20.556771874371147,14.099757281191447,27.50738890410036,42.279988527382194,28.397034651322535,-28.844891529391713,54.54210214245937,4.806613471446112,43.99657832412379,5.96179588474299,32.54636032768568,94.47780927819389,27.40581986156879,87.12514817553848
8.63416009,39.37300118814606,22.48683090106078,18.120289279866135,20.52254422043056,13.756577388902006,27.639938405577404,46.038504342126174,28.80269495499662,-23.563765691465317,56.51760525283489,4.978091064279778,47.94956609487676,5.941208261407286,32.5279795735108,101.26307144163124,27.37735752160094,87.15413739876846
