radius,h,l,u,cs,sig,Btot,Breg,Bord,po,pB,alphak,taue_e,tau_r,dkdc,mach no,gamma,e_folding
1.087921325776271,0.0016061541642951075,0.006192804096906575,5.1355917966492415,1.2133835748963835,5.27698804259014,4.714721725114366,0.0,1.7490723002004762,nan,88.98770054072442,3.495050772998316,1.1800112833689682,1.7376279630249016,0.0024141045116834368,4.232455344624055,-9852.628246561995,-0.00010149576082391447
1.8534955916271183,0.004758622589583396,0.010697791331354923,6.7441497746219925,1.4834168757816948,6.905366160449987,3.232982627441724,0.0,0.9671555509335928,nan,88.09957413438437,1.764092718712909,1.5522305640353098,1.9809962545014788,0.0029883438663705925,4.546361771075393,-2531.473492249714,-0.0003950268501967613
2.578776474169491,0.016919383350685036,0.019964148377445944,9.58063421896712,1.889764387748006,9.765232279820296,2.108950636494057,0.0,0.5868578146097355,nan,84.07513248132433,1.1022240839997783,2.0391343675405667,2.092801570963678,0.007832112234715975,5.069750642504259,-511.87299232143994,-0.0019536096160588834
3.3443507400203387,0.04476993938880549,0.03199712129367045,12.608435896452551,2.3102319772506976,12.818339500249824,1.5258525042100854,0.0,0.3823520961841942,nan,73.77260159489613,0.5943003785278919,2.483356146476199,2.199293375684483,0.016776397980911587,5.457649283972461,-147.26014637352282,-0.006790703558473433
4.109925005871186,0.08994925120122711,0.04428724293422024,15.686675202036149,2.6490776684272865,15.908783466611645,1.1956221026006324,0.0,0.24938748714901302,nan,59.65752491477238,0.3167234826925058,2.762721165296608,2.0783564585026784,0.024697946325860663,5.9215610734996185,-60.826234226666834,-0.016440274705705683
4.875499271722034,0.13349524874730623,0.051591763356471754,17.978902682154967,2.9658031555645987,18.221880528967258,1.1358302628376526,0.0,0.19686567361046264,nan,54.33428379699481,0.22136289484403648,2.8080607881438597,2.015673535532138,0.02465456594681365,6.0620687682599526,-36.87733794970488,-0.027116924799828256
5.5604867735728805,0.16556838416397474,0.055283416850995255,19.452235703504346,3.1740852579232612,19.709497484442746,1.1327039966038117,0.0,0.18999452711734738,nan,46.77081673682572,0.174632250971539,2.7810876002733984,1.9532966460707373,0.02785372745545765,6.128454065607407,-27.468746334916393,-0.03640501054570766
6.326061039423728,0.17341199682584005,0.054700922222236735,19.682145511921657,3.3564613211933785,19.96628870253871,1.2354316978103892,0.0,0.21929164690715913,nan,45.29841672073379,0.17112790306938713,2.7196406561003594,2.0863412668734167,0.027523057697609394,5.863957194335771,-25.09895993803482,-0.039842288384412526
7.091635305274576,0.2043464579025542,0.05759855535708075,20.794598354159685,3.5686905959337514,21.098598846376664,1.244162042376755,0.0,0.20446588489826104,nan,44.02742869015312,0.14558995477062023,2.7105059769795234,2.105826058291746,0.025601926936683044,5.8269546757159425,-20.250383692839492,-0.04938178037355404
7.816916187816948,0.25012806203623045,0.06197635049386752,22.29114334522387,3.7848654451284407,22.610180850118066,1.21192908901395,0.0,0.17604793910250213,nan,42.537611964879886,0.11993846645511007,2.7207144873428106,2.069067100960868,0.024088390842706968,5.88954711029824,-15.678855576174003,-0.06378016527683475
8.582490453667795,0.32163913516335724,0.06767565853256949,24.351662020012743,4.076017394220248,24.690430553858658,1.184256907369932,0.0,0.1630328708645712,nan,34.84269560510693,0.09599228059642238,2.71952589048535,2.009849075005795,0.02818700810543846,5.974376373992701,-11.141234638695694,-0.08975665915219161
9.307771337518645,0.36872841518321414,0.07020798754545543,25.579122261687555,4.282991847689303,25.935217655646017,1.1987292249040393,0.0,0.1724940305002786,nan,27.57590469217255,0.08369202605511138,2.6859022409939866,1.9864097023618574,0.03443669054976016,5.9722556500983375,-9.04151541350238,-0.11060092852428524
10.073345603369493,0.40562411131116927,0.07144548314097048,26.458533463565185,4.4716332575238935,26.83373803688917,1.234050931683106,0.0,0.19264527747718832,nan,21.490794304745496,0.07480778061168676,2.6423985579187854,1.9909233852620725,0.04188345686447355,5.916973047609956,-7.680297509357206,-0.13020328949258295
10.79862648722034,0.49822611817471585,0.07697322325664957,28.595286218913767,4.654664326013707,28.97164637933896,1.1698080230219454,0.0,0.1805427316100804,nan,14.934990801412154,0.05551200600165856,2.6341138385222296,1.8411017229826818,0.05216991725145994,6.143361629559871,-5.750404652196609,-0.17390080533167485
11.523907369762712,0.6585596805107529,0.0861447120526745,31.44172259624342,4.914041519475199,31.823414711093626,1.0740711273657615,0.0,0.16140507288573078,nan,9.72979281912086,0.040407498125551264,2.681091320822056,1.7275554371439037,0.06883025899388266,6.398342885715234,-3.871873323475518,-0.25827291247802703
12.329775018922032,0.8720983699473642,0.09636910328716697,34.10245653143979,5.325790281467745,34.51581642668933,1.0215510766618088,0.0,0.15207526217925083,nan,7.086750647618194,0.03373759927094286,2.7652950017911944,1.7790725895209387,0.08664000066122018,6.403266882307921,-2.5627903028997414,-0.39019969713031993
13.095349287389828,1.0674872995232065,0.10525402489188146,35.395126752362806,5.744412860360029,35.858238619961504,0.9965030114742272,0.0,0.1521472890066276,nan,6.261035889245567,0.03442828102575864,2.9099434887119746,2.0218284764029213,0.10017069467482888,6.161661359093961,-1.8781315805421224,-0.532444057892552
13.820630163389827,1.3534905289832095,0.11726479151203653,37.09384780834207,6.200037506249408,37.60843004310793,0.9460056823664669,0.0,0.14682957995755314,nan,5.267748751007275,0.03417123427154136,3.09353521948792,2.2797925643194272,0.12112650920815468,5.982842486187034,-1.3011109081544248,-0.7685739883761801
