radius,b_iso,err_b_iso,b_ani,err_b_ani,B_bar,err_B_bar,pani,err_pani,po,err_po,pB,err_pB
1.221815106875,21.86028070773719,6.663839576147019,6.553256785476073,2.4257519308991147,16.56099232126635,5.5817398803734,-6.199653519703583,-0.41790149222563117,-5.363431416735193,2.703508996671886,-5.254387965337341,-3.0450803884518693
2.0363585118125,19.144206690366072,5.830976889918297,4.708375674888901,1.849707801631301,9.131403759416147,3.5868022880752757,-4.355663926891937,-0.22881524139239373,-4.43494446258712,2.3605282035087463,-4.44883982609669,-2.8233336827955617
2.85090191675,16.428685691764034,5.000174288978784,4.482284316182853,1.6571802474237414,7.366462038489838,2.856530735592164,-5.0456198618401285,-0.271636145334786,-3.0246685839487544,1.1771287963453083,-2.508192098463616,-1.4452258963454716
3.685808906625,17.412700598665534,5.296107660250642,4.313021066251524,1.6668904842322994,4.95300082183207,2.09866953743023,-3.8971001291954415,-0.1773031311148202,-3.4753351251395888,1.4167556792334066,-3.2902658308804424,-2.0270812349802307
4.5207158965000005,19.199332066651817,5.836035473528166,4.05242348967049,1.6598905315305699,3.632559681106918,1.6002746584090768,-2.7334750897608,-0.09716584480890113,-3.58428712144589,1.7180634220796904,-4.101672383905765,-2.7506541489239122
5.3352593014375005,17.869671967695872,5.429038198841556,3.86650439642679,1.5071980684214952,3.361046869531576,1.408001149676385,-2.788291799042632,-0.09285345212350016,-2.7799960124707894,1.0543967334958593,-2.773326676341227,-1.724182105513284
6.1701662913125,14.457378196915851,4.3902439063848115,3.272189619783692,1.237454098599811,2.9544224208213135,1.2093122308034412,-3.2197992422535697,-0.11402720283344032,-2.313751476013483,0.6740225215426152,-1.7647891283159884,-1.043899522298791
6.9847096951875,10.994504066452803,3.337281415849122,2.8661406492299317,1.0420995874235168,2.7101786683179134,1.0927528826479118,-4.037649297326779,-0.1677042440096002,-2.0569068569017683,0.48494700666971735,-0.9304291664926511,-0.5142785043091057
7.8196166850625,10.01553254085641,3.038944867422603,2.907460283382112,1.0503187890387513,2.4534201320042026,1.037305750339862,-4.724465052945723,-0.22760284937374617,-2.2609680234725618,0.5171406187024786,-0.62594466680461,-0.34138573993811944
8.63416009,11.032057617652914,3.3462348543810116,3.2938365898819923,1.2159785527475004,2.225811476753566,1.0247303133727332,-4.693262384699429,-0.23415882319938844,-2.579894671657685,0.5145457163812681,-0.7046858515257739,-0.39825145049064276
