radius,h_err,l_err,u_err,cs_err,sig_err,Btot_err,Breg_err,Bord_err,po_err,pB_err,pani_err,alphak_err,taue_err,taur_err,dkdc_err,mach_err,gamma_err
1.221815106875,0.03896937261622055,0.004654200622018186,3.4499157165006995,1.4854423300651558,3.274243726218421,6.144515914828499,5.5817398803734,5.266352943109257,2.703508996671886,3.0450803884518693,-0.41790149222563117,0.5482089273196916,0.06655219899095424,0.04744447170692193,5.113535775113269,0.7461130575164562,45.529220739850864
2.0363585118125,0.05838368780213567,0.00518383577232229,3.2024430268886697,1.5120918547111377,3.018204427000029,5.369445839239213,3.5868022880752757,3.298741686418328,2.3605282035087463,2.8233336827955617,-0.22881524139239373,0.3333651117228446,0.07918593323023905,0.06878844513209968,5.101363550900835,0.6763975400740683,19.006672325231534
2.85090191675,0.08261599649959157,0.005859570285542447,2.9028451385392127,1.5385150050035623,2.7134563854200984,4.587824790124785,2.856530735592164,2.5878631730915096,1.1771287963453083,1.4452258963454716,-0.271636145334786,0.24421569371556345,0.09800869499106217,0.10854669314464421,8.206167787563682,0.5994572665995369,14.287282742750191
3.685808906625,0.08315238140838596,0.005658430460538203,2.4044154606876194,1.565347373981859,2.2288954444157794,5.001664813213965,2.09866953743023,1.9243782516974521,1.4167556792334066,2.0270812349802307,-0.1773031311148202,0.20773152294936262,0.11348113935999209,0.1916969193674175,6.158928860867484,0.48570572479070195,8.542651122232236
4.5207158965000005,0.08616079576929174,0.005303952827645266,2.19834246692704,1.5919138650190097,2.0430669069130953,5.63246824023491,1.6002746584090768,1.6335987184020464,1.7180634220796904,2.7506541489239122,-0.09716584480890113,0.16131501054237612,0.11562835021859728,0.24400907541220063,4.594778695782422,0.43482284895390516,5.143951445419859
5.3352593014375005,0.10898791225954428,0.005637953174529879,2.2301150888429917,1.6175691255841909,2.072307780394278,5.234398120504151,1.408001149676385,1.4653265385188539,1.0543967334958593,1.724182105513284,-0.09285345212350016,0.12172953690251363,0.12050384974374458,0.2573106024392906,5.839747653369704,0.43250786731130725,4.42526476400193
6.1701662913125,0.15261579955480825,0.006651951895705259,2.3163077600410085,1.6435918465725576,2.149312206168849,4.2145112238386115,1.2093122308034412,1.2248956029035012,0.6740225215426152,1.043899522298791,-0.11402720283344032,0.1009962005795916,0.1362006352653069,0.2805295736875492,8.613621814123572,0.4406056380802535,3.80136156097443
6.9847096951875,0.2253832216138906,0.008215241263935963,2.379118218639069,1.6687110085718424,2.2060288857987596,3.1617991589998726,1.0927528826479118,1.0663105168989921,0.48494700666971735,0.5142785043091057,-0.1677042440096002,0.08978280435361591,0.1630429058061785,0.33041349412007165,16.425581324623067,0.4444036893632557,3.484796358908252
7.8196166850625,0.27711897321634377,0.008868250796597529,2.2766151143375333,1.6941827391255129,2.118251015094838,2.865035347865371,1.037305750339862,1.0449262448135628,0.5171406187024786,0.34138573993811944,-0.22760284937374617,0.07974959184108106,0.18316746351556468,0.42056157823918555,24.265328357126222,0.41769632216454894,2.9799406814668865
8.63416009,0.24870486930245234,0.0079693858713442,2.0297380253059405,1.7187660440721995,1.9240220087155686,3.17252415388149,1.0247303133727332,1.1594241444217117,0.5145457163812681,0.39825145049064276,-0.23415882319938844,0.0755580868381401,0.18394408681953636,0.5500234340404816,20.668380881137228,0.3661683673735125,2.5638294754301376
