radius,h,l,u,cs,sig,Btot,Breg,Bord,po,pB,pani,alphak,taue_e,tau_r,dkdc,mach no,gamma,e_folding
0.0,26.486707110822216,8.63796828159084,11.910886137217899,12.815214963553254,12.005762605308561,16.67989116219718,17.417943102095865,17.31444792069908,20.941834812414537,23.761707665990365,3.67982483525154,6.692106847154561,2.9245750512727993,1.3493430617431408,27.745350973216365,0.8016018288202786,9.644668924882584,10.674155924307946
0.0,27.210057583618337,8.86901056885957,12.015211108797711,12.815214963553236,12.090592486367498,16.812231269425897,17.725202902502758,17.59341978094986,19.945658700770668,24.555234692462513,1.1576061022075015,6.827638573691461,2.808726162094666,1.4155038083229186,28.97005795785147,0.7091276252179063,10.710328457685671,11.995036237321225
0.0,28.16859128426102,9.173905331435547,12.152693411228906,12.815214963553256,12.212267486652987,16.89999963294118,17.903753027884093,17.761730900482565,19.09759307316553,25.42596848006639,1.9081902527222423,7.00575323573159,2.6560111836736335,1.5025305597649101,30.600189221781648,0.5872625891271803,11.410274256890373,12.879906965710127
0.0,29.025867892866902,9.445382086856343,12.274925662604891,12.815214963553242,12.324971069700968,16.813324501591257,17.83674950348108,17.717022495546242,19.292295826405656,26.152375324738014,0.3300028180568341,7.163642021894392,2.5201918941827133,1.5797500309950092,32.065088184553375,0.4789152785135431,11.245992836393734,12.670969115414946
0.0,29.762809983942528,9.677848893235199,12.379458492873994,12.815214963553226,12.423580636947587,16.721302515237753,17.587399678813913,17.5394707352599,21.423892419832796,26.7548567637006,4.739740899801192,7.298319608400685,2.4040066003791836,1.645673387128444,33.32961125481885,0.3862568278755738,10.499392332177235,11.731084967763824
0.0,30.44923189599756,9.893635247618898,12.476379400828758,12.815214963553274,12.514914943924463,16.736976049883083,17.275022350085667,17.357366775845627,21.563503798195313,27.305717792383444,1.9672427007507969,7.422903972597222,2.2962547042929238,1.7067021435154366,34.511803756413926,0.3003456252190511,9.61635054792384,10.639480266862538
0.0,31.060608650957434,10.085231033370324,12.562345553951301,12.815214963553254,12.59616615799399,16.790324772663897,16.751877533360933,17.101772444289747,22.31551077236421,27.776903768060567,2.680174335051039,7.533177081869441,2.200660006141905,1.7607573100154317,35.56828200512738,0.22414477487248818,8.177797053895487,8.906121604047607
0.0,31.646021008881455,10.268165123902453,12.644346983432275,12.815214963553224,12.671328630984002,16.896691821079422,16.09297960881507,16.876797564022443,22.70005485947694,28.217389519187908,3.285584000240089,7.6381637165331,2.109455044272694,1.8122533456566474,36.58300730868487,0.15145827641789533,6.436197343705088,6.878939462676965
0.0,32.09838412707091,10.409173679215042,12.707502901588242,12.81521496355324,12.727664059465038,16.991545994289027,15.087323944348546,16.6081330247252,23.04700111268052,28.52742258696383,3.996553301816639,7.718889121301742,2.0391980686324414,1.8518706655408743,37.3691954674256,0.09547653833730468,3.828216423103388,3.9806025018163735
0.0,32.5298966171736,10.543400695979713,12.767579401462253,12.815214963553236,12.777906257814402,17.109350415290436,14.05362959749416,16.47462217947692,21.795928478595698,28.824351021368138,1.9772417685038641,7.795571042131268,1.9723565206312723,1.8895208652979716,38.12083713573923,0.04222441282087936,1.2026706394860016,1.2173108800314136
0.0,32.91317923196561,10.66239547497474,12.82080411386156,12.815214963553236,12.819410371689655,17.2252215828924,12.914725294127418,16.437452043398466,22.571647065891746,29.083263155700767,4.925563826451035,7.863419993233231,1.913129990376976,1.922848210071923,38.789851481447776,0.004954252234627294,1.6711477606993608,1.6436794484042296
0.0,33.245831305754606,10.765496980712108,12.866894011846098,12.81521496355324,12.85334160140449,17.323715395925934,11.44204087831984,16.318136582253633,22.39920892064063,29.308745163121554,5.749782895642666,7.922107572499668,1.8618365017766432,1.9516861575715483,39.37154476201059,0.04580858026071393,5.3935032929171625,5.1174912346609975
0.0,33.52239528490363,10.851091772128758,12.90513951575408,12.81521496355324,12.88055374019593,17.40314342835137,8.476977661528547,16.0319865550332,20.103218224751416,29.453167226961746,1.7672665111785717,7.970760104674499,1.819268593471642,1.9756005801856158,39.85590432278292,0.07970959611244537,12.975964316680788,11.485597308386852
0.0,34.27448759972037,11.083298418232182,13.00881077461796,12.81521496355327,12.951888957179511,17.628332815452012,1.2346046721394717,15.496350802581773,16.09965231906548,29.844356283532303,1.629761626789536,8.102429522883343,1.7038603832633725,2.040354870741825,41.176495846859936,0.17160434532456653,39.02413266782801,28.070042171073155
0.0,35.34908921888817,11.413667291995516,13.15609819738594,12.81521496355325,13.052974390446415,17.959722144321304,11.509199701464814,15.420463237561204,11.465067356266365,30.59189352211839,1.539184309120917,8.2889635158389,1.5398471077989457,2.1321768344105756,43.07203276088734,0.30216069166096793,69.11094320980561,40.8672211851269
0.0,36.92414512697809,11.89493205873191,13.370221032487992,12.815214963553231,13.196406170039426,18.446533670659512,0.4528834093460833,16.564206356206196,17.412043534412554,31.968229280920298,1.2059972312080094,8.55903603548329,1.3013020176905297,2.265299292951002,45.86869229438718,0.4919602990731968,36.675756822181924,26.834134798242133
0.0,38.751223285297385,12.448871312808564,13.616038929206443,12.815214963553242,13.349788004059008,18.9937136031532,1.6817681813815242,17.381702015844457,18.67625089061993,33.36350517762718,1.0118784152110134,8.867479794936814,1.0272912410940924,2.417594693798133,49.14007365024656,0.7098545758317404,30.657833680483193,23.464213983108955
0.0,40.22407013627384,12.89209084572188,13.812234322884434,12.815214963553215,13.467055278514758,18.708583843316838,12.933105938842452,16.592989635609047,13.452167136759977,34.304595179998515,0.7644594450621426,9.112435809820802,0.8084750138125538,2.538740601806869,51.798415676085696,0.8837632048596427,73.24654374804868,42.27879077032016
0.0,41.84785455543894,13.377359216778896,14.026547762014815,12.815214963553256,13.592211053776488,19.02239888471354,94.40928789456447,16.068416275296386,19.091923762332456,35.26079517580515,0.5237541652520429,9.378780361133048,0.5693310531430105,2.6706641422486967,54.751045253779026,1.073731764685202,416.45141887903804,80.63709453697487
0.0,44.49996561277133,14.162503433924284,14.372210231030499,12.815214963553226,13.79626360970779,19.529199407854566,20.521963008988877,17.09671100158057,12.707755344791616,37.170267053747494,0.16895021847641195,9.805672720874222,0.18335467740183017,2.882545099153976,59.62262911409909,1.380128795553225,97.3665007784999,49.33284037283116
