h_err,l_err,u_err,cs_err,alphak_err,tau_err,taur_err,biso_err,bani_err,Bbar_err,tanpB_err,tanpb_err,dkdc_err
1.5189933232828402e+19,1.5638007140571242e+19,248354.9274431204,8449.73263076741,4947920.152515341,3327245964447.37,12356515084753.076,5.616269907074249e-07,3.377637864407388e-07,0.0,-4.5822470720974575,0.36578227261340157,0.5491079433383947
2.039580551052047e+19,1.7543117658939961e+19,254374.46409527483,8936.50113626029,3123088.6572823976,3605940236710.547,15458053718474.264,5.569211930711976e-07,2.6923888779955334e-07,0.0,-5.713514007560094,0.46090720052129897,0.3469267549577899
3.3446243746127122e+19,2.219719773523078e+19,273586.47647171357,9749.077960671422,2184001.040986088,4191409836773.74,19803384699336.824,4.889318368934877e-07,2.371237086104383e-07,0.0,-2.782437731344881,0.3961152520385898,0.4997611112424234
4.671097246818101e+19,2.572427066393761e+19,283343.06496585783,10861.392508023922,1564507.7259537538,4625910013557.597,26647080282148.85,4.894447175607111e-07,2.1052217959869178e-07,0.0,-2.8002378014247093,0.4604873327834775,0.43788297253381425
6.850344886682323e+19,2.884096570872652e+19,319276.96527741314,12094.84183602584,1053755.7604148905,4531442754876.942,26571765135344.1,5.022783221236892e-07,1.866675234834989e-07,0.0,-2.6531752801277366,0.5416105504536581,0.40398770553564595
1.4447379573668368e+20,3.866590986223024e+19,405515.24155148765,13483.928228742621,726594.1613189338,4697747055286.621,21775294377028.355,3.9768505243933344e-07,1.4638529790980043e-07,0.0,-0.9442083060856897,0.48842644483957964,0.8472423366825618
5.2481696430782874e+20,6.778105848917587e+19,590236.2744000829,15929.489698151116,507173.5578598719,5492318257989.027,16225146048737.115,2.2535896518436872e-07,8.94870903312065e-08,7.828678383063597e-07,-0.18022350350009425,0.4506063909376396,3.8858701441368617
2.2474045502153774e+21,1.2667777119454575e+20,858965.7799936493,19448.57752584703,354934.965711179,6733252964259.782,12414645691124.79,1.1154875228224635e-07,5.302818923180359e-08,6.858074698815514e-07,-0.023140873917793042,0.39180735049401505,27.110363301501337
3.3202052817001366e+21,1.457326661152914e+20,896234.1116270116,20891.15014396718,281066.34686450916,7231041405467.984,13648273232466.354,9.518417369877692e-08,4.9720930542353016e-08,6.355027695807358e-07,-0.01207757009668407,0.3756549476033523,45.79857208531096
1.3169127001668746e+21,9.681366874860959e+19,661134.9171590148,18855.094171396606,275678.3150047892,6622335017279.339,22213244207309.9,1.629936204055637e-07,7.903872578988473e-08,6.760351230897335e-07,-0.040233570149699006,0.4067543327919133,11.77062237780352
