h_err,l_err,u_err,cs_err,alphak_err,tau_err,taur_err,biso_err,bani_err,Bbar_err,tanpB_err,tanpb_err,dkdc_err
1.5189933232828402e+19,1.5638007140571242e+19,248354.9274431204,8449.73263076741,11132820.34315952,3327245964447.37,12356515084753.076,5.616269907074249e-07,3.377637864407388e-07,4.076065746299084e-06,-4.5822470720974575,0.36578227261340157,1.2354928725113883
2.039580551052047e+19,1.7543117658939961e+19,254374.46409527483,8936.50113626029,7026949.478885396,3605940236710.547,15458053718474.264,5.569211930711976e-07,2.6923888779955334e-07,0.0,-5.713514007560094,0.46090720052129897,0.7805851986550275
3.3446243746127122e+19,2.219719773523078e+19,273586.47647171357,9749.077960671422,4914002.342218699,4191409836773.74,19803384699336.824,4.889318368934877e-07,2.371237086104383e-07,1.663761268522116e-06,-2.782437731344881,0.3961152520385898,1.1244625002954525
4.671097246818101e+19,2.572427066393761e+19,283343.06496585783,10861.392508023922,3520142.383395945,4625910013557.597,26647080282148.85,4.894447175607111e-07,2.1052217959869178e-07,4.813839033010806e-07,-2.8002378014247093,0.4604873327834775,0.9852366882010817
6.850344886682323e+19,2.884096570872652e+19,319276.96527741314,12094.84183602584,2370950.460933503,4531442754876.942,26571765135344.1,5.022783221236892e-07,1.866675234834989e-07,0.0,-2.6531752801277366,0.5416105504536581,0.9089723374552032
1.4447379573668368e+20,3.866590986223024e+19,405515.24155148765,13483.928228742621,1634836.8629676008,4697747055286.621,21775294377028.355,3.9768505243933344e-07,1.4638529790980043e-07,1.2590918082457339e-06,-0.9442083060856897,0.48842644483957964,1.9062952575357637
5.2481696430782874e+20,6.778105848917587e+19,590236.2744000829,15929.489698151116,1141140.5051847114,5492318257989.027,16225146048737.115,2.2535896518436872e-07,8.94870903312065e-08,1.2711652089941033e-06,-0.18022350350009425,0.4506063909376396,8.743207824307936
2.2474045502153774e+21,1.2667777119454575e+20,858965.7799936493,19448.57752584703,798603.6728501527,6733252964259.782,12414645691124.79,1.1154875228224635e-07,5.302818923180359e-08,1.0384369008407097e-06,-0.023140873917793042,0.39180735049401505,60.998317428378
3.3202052817001366e+21,1.457326661152914e+20,896234.1116270116,20891.15014396718,632399.2804451457,7231041405467.984,13648273232466.354,9.518417369877692e-08,4.9720930542353016e-08,9.58708570191932e-07,-0.01207757009668407,0.3756549476033523,103.04678719194965
1.3169127001668746e+21,9.681366874860959e+19,661134.9171590148,18855.094171396606,620276.2087607757,6622335017279.339,22213244207309.9,1.629936204055637e-07,7.903872578988473e-08,1.039947265186715e-06,-0.040233570149699006,0.4067543327919133,26.483900350057926
