r,ratio
1.221815106875,0.0034565674886676665
2.0363585118125,0.006605328889144987
2.85090191675,0.011341162540784789
3.685808906625,0.016717345755366698
4.5207158965000005,0.025251093471040202
5.3352593014375005,0.03674839860668959
6.1701662913125,0.047262675265220516
6.9847096951875,0.062355355808878986
7.8196166850625,0.10254710534092745
8.63416009,0.16203126156600564
